报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,30900,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
长期股权投资(万元),16198,15910,15556,15308,14452,16924,16932,16613,13060,12716,11918,11668,17090,3857,3857,2657,2657,10113,10013,10013,4545,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
固定资产原值(万元),--,25258,--,22388,--,--,18051,17986,--,16971,--,--,--,0,--,0,22773,13514,10877,28357,24843,
累计折旧(万元),--,9376,--,9347,--,--,8298,7906,--,6596,--,--,--,0,--,0,10859,1412,1341,18279,17183,
固定资产净值(万元),--,15882,--,13041,--,--,9753,10080,--,10375,--,--,--,0,--,0,11914,12102,9536,10078,7660,
固定资产减值准备(万元),--,878,--,1001,--,--,823,823,--,837,--,--,--,0,--,0,--,--,--,--,--,
固定资产(万元),16148,15004,14145,12040,10232,8709,8930,9257,8854,9538,6783,7886,10897,14027,14408,12475,11914,12102,9536,10078,7660,
在建工程(万元),163,77,76,76,166,1269,460,76,32,32,3922,--,537,3,3,0,--,46,45,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,29,30,5,51,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
无形资产(万元),14553,14633,14734,14823,14830,14838,14939,14957,8973,9066,4283,3991,1255,1302,1317,1473,1347,1547,1606,2101,1827,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
商誉(万元),311,311,311,311,302,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
长期待摊费用(万元),592,589,632,670,630,611,701,791,552,648,502,751,905,1006,1101,1680,1253,384,300,320,95,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
递延所得税资产(万元),536,446,537,542,386,397,507,402,698,1136,944,744,893,0,--,0,--,--,--,--,--,
其他非流动资产(万元),2408,2299,--,--,9,--,--,--,--,--,--,--,--,0,--,146,--,--,--,--,--,
非流动资产合计(万元),50909,49269,45992,43770,71907,42748,42470,42095,32168,33136,28352,25040,31578,20195,20686,18429,--,--,--,--,--,
资产总计(万元),364112,366308,371925,370060,292205,226149,211334,216642,197002,172847,144144,127378,129951,70057,76033,73148,72043,59913,54122,45869,41086,
短期借款(万元),41956,41937,44843,12827,18872,18844,18833,18774,22717,14000,7000,18500,32500,7600,14200,14313,10148,9878,7440,5717,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,5000,5000,5000,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
应付票据(万元),--,--,--,166,420,412,--,--,--,2629,--,--,--,0,--,0,--,--,--,--,--,
应付账款(万元),97035,105145,117187,145660,80124,85053,78862,90479,75997,68574,55868,37921,36216,13858,15298,11144,16827,14277,14738,10210,9955,
预收账款(万元),295,455,18,7,27,37,33,1,76,3,12,25,12,0,4,4,--,0,1,--,591,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
应付职工薪酬(万元),408,462,1167,1543,1305,1322,1842,2187,760,2741,1118,813,534,9,19,24,--,--,--,--,--,
应交税费(万元),1456,3459,2610,6938,3711,2247,3086,4322,2262,2467,3711,2016,2758,1587,1413,1888,2709,1281,789,468,655,
应付利息(万元),53,66,35,31,23,38,31,43,29,23,13,31,59,0,--,0,--,--,--,--,--,
应付股利(万元),--,276,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,421,421,421,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,50,21,19,16,20,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
其他应付款(万元),9770,11476,10722,10347,8111,8952,7629,7699,3442,2292,2524,2705,2088,3160,2556,7629,5157,863,351,2761,11036,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,94,162,183,107,562,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
其他流动负债(万元),819,599,612,912,793,585,988,687,1038,678,1281,646,675,56,110,62,5017,--,--,--,--,
流动负债合计(万元),151792,163875,177193,178430,113388,117490,111302,124193,106321,93407,71526,62658,74842,31270,38600,40064,40041,26907,23946,19701,25832,
长期借款(万元),2800,3000,--,--,--,--,--,--,--,--,--,--,--,0,--,486,649,974,1191,1463,930,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,191,1735,3942,4382,2534,2783,2512,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
预计非流动负债(万元),67,62,65,65,28,28,106,85,502,223,4184,55,39,0,--,0,--,--,--,--,--,
长期递延收益(万元),287,319,351,383,874,447,479,510,574,638,638,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,250,--,0,--,0,--,--,--,--,--,
非流动负债合计(万元),3155,3381,416,448,902,474,584,595,1077,861,4823,496,1774,3942,4382,3020,3433,3486,1191,1463,930,
负债合计(万元),154947,167256,177609,178878,114290,117965,111886,124788,107398,94268,76349,63153,76616,35212,42982,43085,43474,30393,25137,21164,26762,
实收资本(或股本)(万元),40001,40001,40001,40001,40001,36000,36000,36000,16228,16228,16228,16228,13130,1200,1200,1200,1200,1200,1200,1200,1200,
资本公积(万元),55016,55016,54716,54716,54738,337,347,337,476,476,476,476,3099,10,10,10,10,--,--,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
专项储备(万元),9593,9497,9405,9326,9255,9182,9138,9092,8705,8334,7743,6904,6771,0,--,0,--,--,--,--,--,
盈余公积(万元),11876,11876,11876,11876,11047,11047,10638,10272,8114,7199,4154,2664,373,8754,8754,8754,8754,3576,3576,3576,3576,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,-2588,--,--,--,--,
未分配利润(万元),85351,76235,73038,68493,55913,48714,40964,33856,53907,44264,37863,36484,28680,24880,21949,19091,20252,24744,24208,19929,9548,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
归属于母公司股东权益合计(万元),201787,192560,188976,184353,170893,105221,97027,89497,87364,76463,66465,62757,52053,34844,31913,29055,27628,29520,28985,24705,14324,
少数股东权益(万元),7377,6492,5340,6828,7022,2964,2421,2357,2240,2117,1331,1469,1282,0,1138,1008,941,--,--,--,--,
所有者权益(或股东权益)合计(万元),209165,199052,194316,191182,177915,108185,99448,91855,89604,78580,67796,64225,53335,34844,33051,30063,28569,29520,28985,24705,14324,
负债和所有者权益(或股东权益)总计(万元),364112,366308,371925,370060,292205,226149,211334,216642,197002,172847,144144,127378,129951,70057,76033,73148,72043,59913,54122,45869,41086,		
  
