报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),11117,11110,8167,8235,8270,8335,7542,1798,1733,1771,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),314,335,314,314,306,226,221,125,71,80,
其他非流动资产(万元),21715,16272,11503,11231,10121,9208,41,973,511,1654,
非流动资产合计(万元),119037,112109,90075,80510,73262,68395,58300,53488,53551,43088,
资产总计(万元),237377,244529,196390,187610,125387,120386,94629,76947,76943,63390,
短期借款(万元),47163,57240,13910,13910,18000,18000,17850,8876,11412,486,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),929,1420,1213,2455,1771,1964,3090,--,--,--,
应付账款(万元),5265,4527,2205,1923,1759,1225,1605,1515,1547,1228,
预收账款(万元),1796,1801,1836,1836,1995,1178,372,16,47,20,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),628,631,558,2239,1744,938,1860,1192,1172,658,
应交税费(万元),1096,1322,1097,735,1386,2071,2086,977,582,613,
应付利息(万元),442,327,153,98,76,56,34,42,23,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,77,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),313,72,71,91,89,46,54,43,5,9,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2750,2750,2750,2750,2750,2750,2750,6549,8650,4100,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),60383,70091,23792,26036,29569,28227,29701,19211,23439,7190,
长期借款(万元),14563,13250,8438,4125,4813,5500,6875,7900,6544,13695,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),25138,25073,25065,24219,22129,21064,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),9341,9630,8634,6427,6025,5742,5165,4542,4262,2867,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),49041,47953,42136,34772,32967,32306,12040,12442,10806,16562,
负债合计(万元),109424,118044,65928,60808,62536,60533,41742,31652,34244,23753,
实收资本(或股本)(万元),19200,19200,12000,12000,9000,9000,9000,9000,9000,9000,
资本公积(万元),73651,73651,80851,80851,23178,23171,23099,22841,22583,20977,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5014,5014,5014,5014,3438,3438,3438,2255,1571,1227,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),27443,25358,28941,25466,23856,20800,17350,11199,9545,8433,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),125322,123208,126806,123331,59471,56409,52887,45295,42699,39637,
少数股东权益(万元),2631,3277,3656,3471,3379,3444,--,--,--,--,
所有者权益(或股东权益)合计(万元),127952,126485,130462,126802,62850,59853,52887,45295,42699,39637,
负债和所有者权益(或股东权益)总计(万元),237377,244529,196390,187610,125387,120386,94629,76947,76943,63390,		
  
