报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
累计折旧(万元),--,20862,--,20082,--,18826,--,18514,--,17727,--,16553,--,15346,--,14124,--,12815,--,11737,--,11145,--,9820,--,8786,--,8017,--,7074,6217,--,--,
固定资产净值(万元),--,22835,--,26084,--,20025,--,16965,--,17304,--,18403,--,19387,--,20515,--,21737,--,23362,--,24833,--,25197,--,25723,--,20586,--,12606,13317,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),22260,22835,25494,26084,25879,20025,20768,16965,16964,17304,17875,18403,18991,19387,19911,20515,21092,21737,22394,23362,24094,24833,25303,25197,25303,25723,22489,20586,14975,12606,13317,14010,13789,
在建工程(万元),782,1675,1402,692,419,8465,8390,12367,10320,9922,8421,8144,3128,3053,337,142,72,--,--,--,--,--,--,--,--,110,4024,2949,6991,5860,2456,--,4,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
无形资产(万元),4581,4643,4832,4890,5657,5732,5492,5548,5603,5639,5694,5749,5796,5851,5906,5622,2231,2082,2089,2082,2103,2116,2120,258,265,339,346,357,366,378,400,318,327,
开发支出(万元),--,--,--,--,12,12,12,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期待摊费用(万元),11,21,23,26,9,11,13,16,7,14,21,28,31,22,30,38,78,86,83,90,97,65,70,75,105,41,48,55,6,26,24,49,104,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),370,392,451,454,443,512,560,551,505,544,489,441,346,331,307,317,277,243,199,204,169,88,117,117,112,86,96,96,69,86,69,77,24,
其他非流动资产(万元),2789,733,359,427,6859,7097,7039,1289,3096,1471,1309,1377,435,--,--,374,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
非流动资产合计(万元),60269,72348,71381,67746,68790,72449,73336,62671,63136,58898,60025,62145,54357,40468,38952,39345,36171,36326,37448,37756,38137,38559,39006,31839,31865,31413,28375,25414,23779,20329,17638,15826,14415,
资产总计(万元),96019,115859,112985,114924,111356,112906,110224,109303,106170,105345,108107,108503,102233,76493,75420,79214,68963,66448,67608,70177,67767,67082,67726,67201,64812,60596,60011,67886,45883,44110,38237,32816,31294,
短期借款(万元),14467,14285,9090,9700,9700,8200,5200,5200,4200,9200,9200,9200,6200,2000,2000,5000,8000,6000,6000,7000,5000,5000,2000,2000,2000,1000,--,3314,10500,9542,7160,7097,9002,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,3327,3904,4982,3512,2842,3742,3264,2483,2035,3066,3559,3073,2854,3507,4201,4334,5187,5232,6014,5848,4552,6994,6855,4040,3837,4862,6623,4520,6009,6669,7019,4283,
应付账款(万元),--,4413,4585,4669,4313,4429,3148,2903,3459,3586,2737,3496,3338,3236,2552,3122,4077,4119,3562,4956,4758,4574,4731,4971,5464,4200,2326,2128,2188,1305,1554,1204,3052,
预收账款(万元),1193,1137,704,751,927,943,608,715,1004,1086,894,927,734,651,645,475,429,491,460,274,579,801,568,578,976,592,480,188,1174,438,96,356,428,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付职工薪酬(万元),559,676,481,1420,724,771,573,1386,726,826,594,1060,549,614,569,909,798,724,596,889,557,561,550,720,408,244,224,263,220,245,257,192,181,
应交税费(万元),264,183,457,393,466,434,329,404,302,472,589,661,430,228,168,209,319,161,-161,15,80,-102,-85,60,159,75,-213,275,33,265,164,50,112,
应付利息(万元),--,--,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1310,--,--,--,0,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),546,543,402,235,353,313,416,273,316,307,308,385,524,725,561,744,13,13,26,26,21,20,21,41,22,37,80,344,135,336,531,27,586,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,1000,1400,2280,880,880,880,0,--,1600,--,--,--,2000,2000,
其他流动负债(万元),7,7,7,7,127,5339,5281,5222,5161,135,147,147,96,90,96,96,96,96,96,96,96,40,40,40,40,40,40,40,29,29,29,27,16,
流动负债合计(万元),26490,24572,19631,22162,20121,23272,19297,19365,17650,17648,17534,19435,14943,10398,10097,14757,18066,16791,16813,20271,18341,19038,15700,16146,13990,10024,7799,14776,18799,18168,16461,17972,19660,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2400,2400,3000,3880,4880,6400,8000,8000,6000,3000,2000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),248,271,296,322,248,271,296,322,315,352,367,393,362,392,414,435,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,37,37,37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,24,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,459,483,510,531,555,159,172,179,189,238,219,219,160,152,166,185,72,
非流动负债合计(万元),248,308,333,359,248,271,296,322,315,352,367,393,362,392,414,435,459,483,510,531,555,159,2572,2579,3189,4118,5099,6619,8160,8152,6166,3185,2096,
负债合计(万元),26737,24880,19963,22521,20369,23543,19593,19687,17965,18000,17901,19829,15306,10791,10511,15192,18524,17274,17322,20801,18896,19197,18272,18725,17179,14142,12898,21395,26959,26320,22628,21157,21756,
实收资本(或股本)(万元),46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,12806,12806,12806,12806,12806,12806,10005,10005,10005,10005,10005,10005,10005,10005,10005,10005,6670,6670,5000,5000,5000,5000,5000,
资本公积(万元),1313,1313,1313,1313,1313,1313,1313,1313,1313,1313,34607,34607,34607,34607,34607,34607,24135,24135,24135,24135,24135,24135,24135,24135,24135,24135,27470,27470,2870,2870,2870,2870,2870,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
盈余公积(万元),3452,3452,3452,3452,2943,2943,2943,2943,2483,2483,2483,2483,2160,2160,2160,2160,1821,1821,1821,1821,1550,1550,1550,1550,1170,1170,1170,1170,725,725,725,354,146,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),18417,17444,18730,18219,17612,16166,17010,16206,15564,14771,16388,15188,14672,16130,15337,14449,14477,13213,14325,13415,13182,12196,13765,12786,12324,11144,11804,11182,10329,9196,7015,3435,1522,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),69282,68309,69606,69095,67968,66522,67367,66562,65460,64666,66284,65084,64244,65703,64909,64022,50438,49174,50286,49376,48871,47885,49455,48476,47633,46454,47113,46491,18923,17790,15610,11659,9537,
少数股东权益(万元),--,22670,23415,23308,23019,22841,23264,23053,22745,22679,23923,23591,22683,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),69282,90979,93021,92403,90987,89363,90631,89616,88205,87345,90206,88675,86927,65703,64909,64022,50438,49174,50286,49376,48871,47885,49455,48476,47633,46454,47113,46491,18923,17790,15610,11659,9537,
负债和所有者权益(或股东权益)总计(万元),96019,115859,112985,114924,111356,112906,110224,109303,106170,105345,108107,108503,102233,76493,75420,79214,68963,66448,67608,70177,67767,67082,67726,67201,64812,60596,60011,67886,45883,44110,38237,32816,31294,		
  
