报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
其他非流动资产(万元),5123,1005,1126,2288,2215,13845,3989,902,867,792,1796,7900,64,--,265,400,157,68,213,
非流动资产合计(万元),150384,142322,137773,96005,85467,73811,58552,54932,37013,33725,33512,28326,22969,18689,18636,17710,16464,15723,11345,
资产总计(万元),345090,320464,322928,254639,211846,210473,188093,188473,91770,81526,74335,63813,57180,63757,45387,41986,39840,36387,28064,
短期借款(万元),64951,43605,43436,36813,243,2615,3502,15186,22726,9735,3930,4128,686,7818,7380,7059,5661,5011,5007,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,3,5,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),11564,12814,15674,14986,10648,10372,4612,3444,2655,4899,2867,1580,1000,530,--,--,228,307,--,
应付账款(万元),31776,28316,25263,17470,14232,14667,16776,11356,9360,7934,8660,5267,5852,5780,6337,4968,5131,6751,1631,
预收账款(万元),9613,9513,8628,3269,3657,3585,2261,3772,624,644,560,473,547,517,640,804,408,480,616,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2225,2613,2717,685,650,668,838,634,548,478,757,555,576,494,989,1085,1059,791,733,
应交税费(万元),2264,712,1792,394,880,562,1089,819,266,315,585,119,422,502,413,238,302,42,161,
应付利息(万元),--,--,85,8,14,18,12,12,28,2,6,--,--,13,15,--,--,--,--,
应付股利(万元),360,--,--,--,810,--,--,--,--,--,--,--,405,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),12007,14526,19840,1881,3263,3401,4375,3363,283,1222,1229,143,657,1166,181,265,278,162,298,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,6,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,293,--,--,--,334,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),134760,112103,117734,75505,34397,35887,33798,38586,36490,25227,18593,12267,10145,16819,15954,14419,13068,13546,8451,
长期借款(万元),28677,24008,24008,13834,13662,13189,--,--,--,--,--,500,500,500,500,500,500,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),555,624,626,11,14,17,20,23,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),110,--,167,40,78,--,122,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),9353,9416,9596,7589,7914,2900,2900,2763,2813,1322,1522,101,81,27,47,--,--,--,--,
递延所得税负债(万元),603,664,708,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2,2,
其他非流动负债(万元),6879,7153,7192,9580,9713,9802,4275,4340,4414,4476,4210,--,--,--,--,53,148,100,295,
非流动负债合计(万元),46178,41865,42296,31054,31382,25909,7318,7127,7227,5798,5733,601,582,528,548,554,649,102,297,
负债合计(万元),180938,153969,160031,106559,65778,61797,41116,45713,43717,31025,24326,12868,10727,17348,16502,14973,13717,13648,8748,
实收资本(或股本)(万元),83849,83849,83609,83698,83698,27899,27579,27589,24315,12158,12147,12147,12000,12000,9000,9000,9000,9000,9000,
资本公积(万元),51815,51958,50792,48598,48598,104457,99236,98926,9244,21401,21149,21054,17004,17004,2966,2966,2966,3045,3045,
减:库存股(万元),7184,7382,7382,9784,9785,9846,4275,4476,4476,4476,4210,--,--,--,--,--,--,--,--,
专项储备(万元),163,168,162,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2801,2801,2801,2656,2656,2656,2656,1985,1985,1985,1985,1377,1377,1377,1377,1086,1086,745,371,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),22487,26276,23594,20325,18446,21288,19950,17767,15995,19135,18624,16134,15842,15831,15314,13731,12708,9659,6725,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),154195,157822,153728,145629,143750,146588,145280,141925,47198,50338,49829,50840,46346,46312,28790,26919,25893,22589,19282,
少数股东权益(万元),9957,8674,9169,2451,2318,2088,1698,835,854,163,180,105,106,97,95,95,231,150,34,
所有者权益(或股东权益)合计(万元),164152,166496,162897,148080,146068,148676,146977,142761,48053,50501,50009,50945,46452,46409,28885,27013,26124,22739,19316,
负债和所有者权益(或股东权益)总计(万元),345090,320464,322928,254639,211846,210473,188093,188473,91770,81526,74335,63813,57180,63757,45387,41986,39840,36387,28064,		
  
