报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),61769,61204,64773,65200,66834,61221,59344,55316,
递延所得税负债(万元),1274,1274,1313,1449,1839,1868,1924,1991,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),138948,141606,149962,159652,156460,154246,149550,163541,
负债合计(万元),499813,439119,483501,534786,458865,541878,644948,549382,
实收资本(或股本)(万元),182000,182000,182000,182000,182000,182000,182000,166000,
资本公积(万元),-16731,-16731,-15561,-16161,-16161,-16061,-15964,-34524,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),21492,21492,21492,16548,2607,2607,1373,186,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),384289,355378,327890,268144,266867,210964,121922,49722,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),568114,536993,508967,440640,432961,376094,293985,177690,
少数股东权益(万元),386,561,502,83,89,96,478,161,
所有者权益(或股东权益)合计(万元),568500,537554,509469,440723,433050,376190,294464,177851,
负债和所有者权益(或股东权益)总计(万元),1068312,976673,992970,975508,891915,918068,939412,727234,		
  
