报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,1000,1600,1600,2000,2000,--,
其他流动负债(万元),1281,1336,1113,1508,1528,1566,1579,1639,1737,1755,1557,
流动负债合计(万元),49106,51344,50243,60447,65208,59208,64275,81792,73763,69965,78743,
长期借款(万元),--,--,--,--,--,--,1000,1000,2600,4600,6600,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),250,--,--,--,--,--,--,--,--,--,1900,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),7872,8178,8733,8733,9485,10292,11982,--,13666,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,36,170,313,
其他非流动负债(万元),--,--,--,--,--,--,--,12785,--,15416,16145,
非流动负债合计(万元),8122,8178,8733,8733,9485,10292,12982,13785,16302,20186,24959,
负债合计(万元),57228,59521,58976,69180,74693,69499,77256,95578,90065,90151,103702,
实收资本(或股本)(万元),22500,22500,22500,22500,18000,18000,18000,18000,18000,18000,6076,
资本公积(万元),43178,43178,43178,43170,4294,4294,4294,4294,4294,4294,5724,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5478,5478,5478,5478,4349,4349,3213,2116,2116,1069,6928,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),51182,48361,48022,45354,40358,35153,25711,20824,16688,8232,22790,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),122338,119517,119178,116503,67001,61796,51218,45234,41098,31596,41518,
少数股东权益(万元),12779,12450,14006,13441,12034,12060,11635,10466,10838,9906,10119,
所有者权益(或股东权益)合计(万元),135117,131967,133184,129944,79035,73856,62853,55700,51936,41502,51637,
负债和所有者权益(或股东权益)总计(万元),192345,191488,192160,199124,153728,143355,140110,151278,142001,131654,155339,		
  
