报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1372,1399,1425,1451,1477,1503,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,26021,--,8358,--,7813,--,8842,--,7995,--,5690,--,5656,5650,5622,5402,5361,
累计折旧(万元),--,3340,--,2407,--,1983,--,2490,--,2128,--,1798,--,1994,1817,1615,1295,928,
固定资产净值(万元),--,22681,--,5951,--,5831,--,6352,--,5867,--,3892,--,3661,3833,4008,4107,4433,
固定资产减值准备(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),22946,22681,22220,5951,5985,5831,6465,6352,6061,5867,3845,3892,3577,3661,3833,4008,4107,4433,
在建工程(万元),14,--,493,493,269,54,340,160,274,108,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7258,6596,6850,370,304,314,324,285,288,296,15,17,18,19,22,25,8,13,
开发支出(万元),586,586,405,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),106968,106968,108000,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,
长期待摊费用(万元),96,105,114,123,132,143,155,169,60,64,--,44,48,52,60,67,3,5,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1907,2028,1892,617,611,672,554,579,506,580,329,377,333,391,246,259,268,184,
其他非流动资产(万元),659,918,833,581,136,287,651,642,242,378,--,--,--,--,--,--,--,--,
非流动资产合计(万元),152303,151777,152729,10493,9821,9711,9396,9094,8337,8199,4599,4740,4386,4534,4571,4770,4795,5046,
资产总计(万元),293016,319308,324683,88837,87009,89412,71371,72837,70771,75973,57305,58955,55940,42405,33171,36425,31952,26275,
短期借款(万元),12000,20000,20000,--,300,300,300,800,800,1600,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3010,4689,5178,--,--,--,--,--,--,10,--,--,--,--,--,--,--,--,
应付账款(万元),25775,27478,25606,5358,4895,6172,4504,3845,3442,5109,5046,4616,3642,5116,3614,3933,2524,1552,
预收账款(万元),2041,4408,4166,1322,1814,1509,1718,1261,1560,1192,622,489,797,585,242,390,1677,745,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),989,2554,1322,837,676,1642,881,802,853,1482,224,225,121,661,172,674,708,599,
应交税费(万元),3468,5699,1344,1057,89,2995,347,2128,465,2378,70,708,-56,2710,672,2040,1210,1283,
应付利息(万元),94,94,260,--,3,3,3,1,1,3,--,--,--,1,1,1,2,2,
应付股利(万元),1536,1536,1536,1429,470,470,470,834,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1612,47392,70443,9841,9687,6730,200,233,273,251,151,162,281,190,96,109,62,40,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),29,77,120,192,264,287,287,287,287,287,287,287,287,287,287,287,287,287,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),50554,113926,129975,20036,18198,20110,8710,10191,7682,12313,6401,6488,5073,9550,5085,7434,6469,4508,
长期借款(万元),30000,--,--,--,--,48,120,192,264,335,407,479,551,623,767,910,1198,1485,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1232,1135,305,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1779,1844,2019,244,248,252,257,261,260,272,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),33371,3339,2324,244,248,300,377,453,524,608,407,479,551,623,767,910,1198,1485,
负债合计(万元),83924,117266,132299,20280,18446,20410,9087,10644,8205,12921,6808,6967,5624,10173,5851,8345,7667,5993,
实收资本(或股本)(万元),35259,35259,35259,28374,28374,28374,28374,28374,8867,8867,8867,8867,8867,6650,6650,6650,6650,6650,
资本公积(万元),108212,108212,109837,445,445,445,445,445,19952,19952,19952,19952,19952,3493,3493,3493,3493,3493,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4019,4019,3689,3689,3689,3689,3016,3016,3016,3016,2490,2490,2490,2490,2108,2108,1586,1107,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),45794,39855,30871,29823,29136,29667,24385,24248,24067,24643,19270,20759,19084,19671,15112,15885,12563,9052,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-43,--,--,-21,
归属于母公司股东权益合计(万元),193215,187265,179570,62246,61557,62094,56139,56008,55827,56401,50497,51987,50316,32231,27319,28080,24285,20282,
少数股东权益(万元),15877,14777,12814,6311,7006,6908,6146,6185,6738,6651,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),209092,202042,192384,68557,68563,69002,62285,62193,62566,63052,50497,51987,50316,32231,27319,28080,24285,20282,
负债和所有者权益(或股东权益)总计(万元),293016,319308,324683,88837,87009,89412,71371,72837,70771,75973,57305,58955,55940,42405,33171,36425,31952,26275,		
  
