报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产原值(万元),55238,--,54556,--,47770,--,46849,--,37021,--,35960,32741,32280,31720,31494,22571,16038,9310,
累计折旧(万元),19288,--,17211,--,14679,--,12790,--,10741,--,9280,8641,8000,7377,6737,4649,3073,1934,
固定资产净值(万元),35950,--,37345,--,33091,--,34059,--,26280,--,26680,24100,24280,24342,24757,17922,12964,7376,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),35950,36715,37345,34451,33091,33716,34059,30713,26280,26001,26680,24100,24280,24342,24757,17922,12964,7376,
在建工程(万元),15739,12946,12440,15177,14465,8815,7572,6895,5899,4329,3202,3298,2717,1507,318,3642,3579,1511,
工程物资(万元),2360,867,1026,613,530,575,637,1074,905,377,431,414,333,467,215,349,150,680,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10400,10491,10589,10769,8326,8361,8380,8433,6012,6048,6085,6122,6119,6152,6187,6327,6462,6167,
开发支出(万元),331,252,186,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),499,499,499,533,222,222,222,349,115,115,115,115,115,115,115,115,115,--,
长期待摊费用(万元),332,358,385,89,101,115,91,74,40,44,48,52,56,60,66,62,18,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),781,897,524,1797,1788,1364,1114,953,547,234,239,180,164,146,131,117,110,132,
其他非流动资产(万元),2350,1297,959,1406,729,913,308,628,597,648,417,421,131,384,128,101,57,--,
非流动资产合计(万元),83137,78719,78350,71230,60648,55477,53779,50116,41392,38791,38213,35697,34911,34169,32915,29632,24451,16863,
资产总计(万元),208996,188925,178941,172499,163997,150152,139837,120915,114224,100803,100966,71758,68036,65845,63235,54131,47631,35257,
短期借款(万元),54128,40687,33964,36289,34900,24700,16700,6200,9200,10800,13300,13300,14198,18244,13300,8609,10474,8350,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3977,5355,9085,9909,7478,8320,7689,5550,5175,5703,4850,4795,4442,3233,4000,5242,5976,2968,
应付账款(万元),13105,13749,12110,11634,12259,9081,9603,7216,9374,6974,6943,6670,4472,5487,8271,6552,6706,6010,
预收账款(万元),112,127,1180,757,867,800,1188,214,162,175,4,6,51,34,220,91,88,74,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1597,1163,2511,1428,1111,806,2327,1713,1376,874,1210,1044,959,553,1000,824,813,673,
应交税费(万元),3467,2203,1245,1806,1919,1998,1692,1694,1573,1212,768,507,804,629,469,453,208,310,
应付利息(万元),111,86,76,44,44,28,28,20,24,38,34,30,34,31,30,25,20,17,
应付股利(万元),5616,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),346,333,509,407,257,196,2244,5358,323,165,87,180,190,126,351,165,231,70,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,2000,2000,--,5000,3384,3384,384,2984,3080,3080,2600,--,--,--,--,
其他流动负债(万元),3460,6919,6919,3494,3494,4119,4119,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),85917,70622,67598,67768,64328,50048,50590,31348,30590,26325,30179,29611,28231,30937,27641,21961,24516,18472,
长期借款(万元),9200,9200,9300,3000,3000,5000,--,3536,3536,6536,6536,4920,4920,--,2600,4600,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,41,--,--,320,
长期递延收益(万元),4510,4528,4546,4504,4522,4540,4558,4966,4594,4628,4630,4611,4628,4609,4626,4593,4654,--,
递延所得税负债(万元),784,805,826,851,93,93,94,--,--,--,--,--,--,--,--,0,--,--,
其他非流动负债(万元),--,--,--,3494,3494,6179,6179,--,10309,--,--,--,--,--,--,--,--,4412,
非流动负债合计(万元),14493,14533,14672,11849,11108,15811,10830,8502,18439,11164,11166,9531,9548,4609,7267,9193,4654,4732,
负债合计(万元),100411,85155,82270,79617,75436,65860,61420,39850,49029,37489,41344,39142,37779,35546,34909,31155,29170,23204,
实收资本(或股本)(万元),11231,11231,11231,11234,11234,11204,11204,11204,7200,7200,7200,5400,5400,5400,5400,5400,5400,1600,
资本公积(万元),43333,43419,42801,42832,42664,41129,40314,39604,32345,31823,31823,9537,9537,9537,9537,9537,9537,--,
减:库存股(万元),3460,6919,6919,7056,6988,10298,10298,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),85,70,54,43,31,18,15,40,33,29,23,28,29,25,14,8,--,--,
盈余公积(万元),5716,5716,5716,4098,4098,4098,4098,2405,2405,2405,2405,1493,1493,1493,1493,927,516,800,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),48390,46984,40805,38611,34777,35343,30268,27740,23212,21858,18170,16158,13799,13844,11882,7103,3008,9652,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),105295,100500,93687,89762,85815,81494,75602,80992,65195,63315,59621,32616,30257,30299,28326,22976,18460,12052,
少数股东权益(万元),3291,3270,2983,3120,2746,2799,2815,73,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),108586,103771,96671,92882,88561,84292,78417,81065,65195,63315,59621,32616,30257,30299,28326,22976,18460,12052,
负债和所有者权益(或股东权益)总计(万元),208996,188925,178941,172499,163997,150152,139837,120915,114224,100803,100966,71758,68036,65845,63235,54131,47631,35257,		
  
