报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2011-12-31,2010-12-31,2009-12-31,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),38427,35836,53215,33215,24416,24416,18435,18435,14772,28425,28425,28425,7054,7054,7054,7054,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,40000,40000,40000,40000,--,40000,40000,40000,40000,--,40000,40000,40000,39849,--,--,--,--,--,--,--,
流动负债合计(万元),341999,352023,490018,377356,398605,423987,426675,390423,386745,348985,346855,339211,371252,373502,358091,335571,280940,248370,286824,172802,147104,129042,185364,103668,
长期借款(万元),88371,91748,112735,128539,159769,159322,177109,188992,186276,179821,153675,86914,100099,89883,90490,79238,61237,53798,34903,25500,25500,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,4662,4527,9019,8841,13470,13240,17639,17809,21984,21584,25971,25473,29489,28939,39976,39316,--,--,--,--,--,156,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),16400,16222,14996,15288,15291,14923,15078,14722,14938,10761,10962,10625,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),3054,2584,2039,1405,621,--,--,--,--,--,2781,232,280,280,280,280,244,253,325,335,287,371,541,649,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,7469,6529,4890,1525,1034,1069,1105,1141,574,628,--,--,
非流动负债合计(万元),107824,110554,134432,149760,184700,183087,205657,216955,218854,208391,189402,119355,133819,122165,125150,109982,102491,94437,36333,26975,26361,999,541,804,
负债合计(万元),449823,462577,624450,527116,583305,607074,632332,607377,605598,557376,536257,458566,505071,495667,483241,445552,383431,342807,323157,199778,173465,130041,185905,104472,
实收资本(或股本)(万元),60200,60200,52470,52470,52470,52470,52470,52470,52470,52470,52470,23850,23850,23850,23850,23850,23850,23850,23850,23850,23850,23850,14850,14850,
资本公积(万元),193685,193024,3231,3231,3231,3231,3231,3231,3231,3167,2696,14383,14383,14383,14383,14383,14383,14383,14383,14383,14383,14383,3956,4361,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),74,61,53,64,68,69,40,49,34,34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10669,10669,10669,10669,9161,9161,9161,9161,4797,4797,4797,4797,4227,4227,4227,4227,3137,3137,3137,3137,2008,2008,1705,1443,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),334872,294339,264325,244329,206060,186053,180508,173730,180593,176940,166605,169766,158391,153206,147076,144493,148936,144865,142437,142241,141631,129565,86730,46182,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,22,8,-2,17,15,-5,-2,-10,-5,-5,--,--,
归属于母公司股东权益合计(万元),599540,558337,330799,310816,271038,251033,245466,238693,241172,237461,226608,212833,200873,195674,189533,186969,190321,186230,183804,183600,181867,169801,107241,66836,
少数股东权益(万元),--,10199,24573,24151,23552,23249,22964,22708,22667,22489,29522,41194,39792,39313,38897,38849,38973,38848,38539,38403,41471,39206,28823,16973,
所有者权益(或股东权益)合计(万元),599540,568536,355371,334967,294590,274282,268430,261401,263839,259951,256129,254027,240664,234987,228430,225818,229295,225078,222343,222003,223338,209007,136064,83810,
负债和所有者权益(或股东权益)总计(万元),1049363,1031113,979821,862083,877894,881356,900763,868778,869437,817327,792386,712593,745735,730655,711671,671370,612725,567885,545500,421781,396803,339048,321969,188282,		
  
