报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,61,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2140,2159,2174,2150,2117,1657,1684,1671,1642,1184,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),584,512,512,478,361,410,391,373,202,174,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),367,308,397,403,323,364,349,376,371,370,
其他非流动资产(万元),1503,1558,--,704,430,392,329,123,781,446,
非流动资产合计(万元),32026,30994,27716,27624,25436,24327,22390,21935,18205,10015,
资产总计(万元),109168,105218,107231,110805,53829,54672,41640,45312,37912,30272,
短期借款(万元),--,--,--,6500,10480,9880,4060,10035,4643,8901,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3480,2732,1559,3013,1990,3317,1553,1687,2200,902,
应付账款(万元),7473,7521,7600,9472,4523,5435,4345,4877,4369,4344,
预收账款(万元),275,367,69,39,69,69,1,5,10,29,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1696,1469,1418,1686,1040,1048,760,673,360,330,
应交税费(万元),1596,1087,2586,2173,1999,1311,1324,818,694,1202,
应付利息(万元),--,--,--,10,14,18,15,26,20,19,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),23,25,22,30,16,22,27,21,14,13,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,1500,2000,1000,500,--,
其他流动负债(万元),13,--,6,--,--,--,--,--,--,--,
流动负债合计(万元),14557,13201,13259,22924,20130,22600,14086,19142,12810,15741,
长期借款(万元),--,--,--,--,--,--,1500,3500,4500,1500,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),103,109,115,122,134,146,193,93,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,9,112,
其他非流动负债(万元),--,--,--,--,--,--,--,--,108,75,
非流动负债合计(万元),103,109,115,122,134,146,1693,3593,4618,1687,
负债合计(万元),14661,13311,13374,23046,20264,22745,15779,22736,17428,17428,
实收资本(或股本)(万元),27072,27072,9024,9024,6768,6768,6768,6768,6600,6000,
资本公积(万元),30110,30110,48158,48158,5536,5536,5536,5536,5536,136,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4342,4342,4342,4342,3057,3057,2306,1880,1402,955,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),32984,30384,32333,26236,18204,16565,11250,8391,6946,5753,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),94508,91907,93856,87759,33565,31926,25861,22576,20484,12844,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),94508,91907,93856,87759,33565,31926,25861,22576,20484,12844,
负债和所有者权益(或股东权益)总计(万元),109168,105218,107231,110805,53829,54672,41640,45312,37912,30272,		
  
