报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),9644,8911,9903,11138,11636,9149,6838,5921,4051,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),618,522,527,532,469,148,12,14,15,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),618,522,527,532,469,148,12,14,15,
负债合计(万元),10262,9433,10430,11670,12105,9297,6850,5935,4066,
实收资本(或股本)(万元),10634,10634,7596,5697,5697,5697,5697,5697,5697,
资本公积(万元),36806,36806,39845,4720,4720,4720,4720,4720,4720,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),205,194,202,209,198,186,155,79,7,
盈余公积(万元),3251,3251,3251,3251,3006,2414,1663,936,344,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),29346,26023,25939,24699,22493,18309,12688,7284,3100,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),80243,76909,76833,38576,36114,31327,24922,18716,13868,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),80243,76909,76833,38576,36114,31327,24922,18716,13868,
负债和所有者权益(或股东权益)总计(万元),90505,86342,87263,50246,48219,40623,31773,24650,17935,		
  
