报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
无形资产(万元),13297,13404,13165,13250,13310,10621,6475,5313,5290,5324,5358,5384,4356,4390,4384,4393,4399,4406,4437,4468,4501,4532,4505,3741,3777,3812,3830,3863,3940,2607,472,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
商誉(万元),5921,5921,6634,6634,6634,6634,6451,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),17,25,29,36,40,42,66,100,136,88,119,143,168,165,140,140,155,170,--,--,--,0,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1793,1490,1444,941,998,1038,928,919,827,872,878,805,767,768,347,361,339,439,347,345,325,309,206,236,203,203,217,217,337,209,110,
其他非流动资产(万元),10244,11640,12860,11339,6821,7197,8249,14308,9660,7943,12262,15860,17261,13680,15783,23661,21347,11728,15327,14991,12537,9784,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),160063,156081,152174,148432,144035,140377,136267,127835,122906,121071,122644,122296,121235,114395,109721,108682,102867,91950,87379,84183,76217,68109,51402,40970,34151,33580,30459,29968,29823,18633,13308,
资产总计(万元),244764,239081,229068,221001,209942,204569,200490,181299,183250,180446,177908,173950,169314,158787,153510,149610,147444,133995,131737,130107,117819,118835,114667,108591,116763,104500,113257,60411,54481,38365,29430,
短期借款(万元),42981,38750,37050,38206,27553,27353,28311,19800,24300,25800,23200,23800,22800,22300,26024,19987,18621,12418,14988,16169,1500,4223,3416,1538,10281,1000,14480,21700,20230,14620,9192,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),4424,4521,4181,3300,4800,3498,2434,2104,2260,2282,2084,1733,2061,2140,1582,1572,1810,1550,1181,848,549,669,532,163,--,--,--,--,--,--,--,
应付账款(万元),9869,11925,10196,10575,10659,11351,8890,7154,6704,6949,7573,6882,7514,6650,5586,4876,5011,4474,4305,4825,4890,4745,5005,4281,3398,3375,3317,2924,3425,1902,1886,
预收账款(万元),71,84,113,77,43,74,128,74,92,73,113,55,66,87,71,52,28,27,37,48,24,20,25,15,23,0,128,1,--,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2501,4150,3710,3420,2076,3220,2758,2360,2036,2357,1870,1515,1016,2013,1369,1208,925,1739,1400,1063,722,1528,1258,947,631,1138,572,388,1070,634,472,
应交税费(万元),2046,1590,2495,1969,2261,2179,1636,1858,1749,1358,1055,1021,819,1134,494,1025,841,905,341,575,854,677,-1299,-468,729,169,253,409,263,716,299,
应付利息(万元),52,52,46,107,116,79,55,73,42,43,50,56,52,89,67,95,60,28,39,34,21,19,14,12,30,14,34,48,34,26,25,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,4,255,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1270,1195,1227,1097,947,1013,861,896,880,906,891,910,314,309,303,848,868,799,830,264,263,229,1280,188,71,85,149,264,193,2681,2274,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2500,4399,4399,3350,2000,2000,4716,1967,1247,1497,1000,500,--,--,--,--,--,--,--,--,2500,2500,2500,2500,1500,1000,--,--,--,--,2200,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),65714,66666,63416,62100,50454,50768,49789,36284,39312,41264,37835,36472,34642,34722,35496,29664,28165,21939,23121,23825,11323,14609,12731,9176,16662,6782,18934,25735,25216,20584,16603,
长期借款(万元),--,--,--,1049,1899,1899,4429,5678,6648,6071,10832,11601,9469,2000,--,5300,5300,997,997,1997,2497,2997,3497,3997,4997,5460,4500,5500,2500,1000,4500,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,2500,2500,2500,--,--,--,3,6,11,14,17,21,23,27,31,36,40,45,50,55,59,64,68,73,83,105,131,
专项应付款(万元),2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2789,2484,2484,2484,2575,2575,2575,--,455,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2999,3042,3086,1135,1178,1237,1280,1324,1367,1491,1534,1557,1704,1704,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),195,201,211,211,217,223,--,--,--,--,--,--,--,--,6,--,--,--,9,9,--,0,3,8,10,36,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1145,624,629,659,664,664,669,549,234,234,239,239,169,169,169,--,--,
非流动负债合计(万元),5678,5727,5781,4879,8279,8343,10693,9486,10499,10046,14853,15648,13668,6202,3653,8429,8436,4166,4185,5189,5690,6075,6572,6777,7788,8283,7312,8317,5327,1105,5086,
负债合计(万元),71392,72393,69197,66979,58732,59111,60482,45770,49811,51309,52688,52120,48310,40923,39149,38092,36601,26106,27306,29014,17013,20684,19303,15953,24450,15065,26246,34052,30543,21688,21688,
实收资本(或股本)(万元),40500,40500,40500,40500,40500,40500,40500,40500,27000,27000,27000,27000,18000,18000,18000,18000,18000,18000,18000,18000,15000,15000,15000,15000,10000,10000,10000,7500,7500,4027,3625,
资本公积(万元),35062,35062,35062,35062,35062,35062,35062,35062,48562,48562,48562,48562,57562,57562,57562,57562,57562,57562,57562,57562,60562,60562,60464,60562,65562,65562,65489,9191,9191,5284,694,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
专项储备(万元),904,835,801,704,638,588,531,479,411,365,351,330,276,205,201,163,125,87,65,46,--,0,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8433,8433,7125,7125,7125,7125,5903,5903,5903,5903,5077,5077,5077,5077,3990,3990,3990,3990,2754,2754,2754,2754,1599,1599,1599,1599,733,733,733,883,404,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),88473,81859,76382,70630,67885,62183,58012,53586,51564,47307,44231,40863,40089,37021,34609,31802,31167,28250,26051,22731,22491,19835,18301,15477,15152,12275,10789,8935,6515,6483,2700,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),173371,166688,159870,154021,151210,145458,140008,135529,133439,129137,125219,121831,121004,117864,114362,111517,110844,107889,104431,101093,100806,98151,95364,92638,92313,89436,87011,26359,23938,16676,7422,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,319,
所有者权益(或股东权益)合计(万元),173371,166688,159870,154021,151210,145458,140008,135529,133439,129137,125219,121831,121004,117864,114362,111517,110844,107889,104431,101093,100806,98151,95364,92638,92313,89436,87011,26359,23938,16676,7741,
负债和所有者权益(或股东权益)总计(万元),244764,239081,229068,221001,209942,204569,200490,181299,183250,180446,177908,173950,169314,158787,153510,149610,147444,133995,131737,130107,117819,118835,114667,108591,116763,104500,113257,60411,54481,38365,29430,		
  
