报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,1000,1305,1192,1541,1955,
应付账款(万元),6027,7489,9704,8929,9875,11646,11005,8989,
预收账款(万元),3878,2068,2070,1802,1402,1365,2732,3560,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),573,552,538,63,52,57,43,57,
应交税费(万元),3638,3273,2696,1384,1032,881,4264,3305,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,2853,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),5813,1580,1588,1408,1338,1409,7314,7213,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),32029,30062,27195,23586,27703,27249,42451,32279,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),8314,8411,8605,8908,9147,8878,6808,5345,
递延所得税负债(万元),0,1,1,2,3,3,4,5,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),8315,8412,8606,8909,9150,8881,6811,5350,
负债合计(万元),40344,38474,35801,32495,36853,36130,49263,37629,
实收资本(或股本)(万元),21107,15830,15830,15830,15830,15830,15000,1040,
资本公积(万元),116598,31863,29390,29390,29390,29390,20260,--,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),5748,5748,4930,3143,1413,1413,121,1520,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),34534,30042,30667,24434,19763,14283,1131,31026,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),177987,83483,80817,72797,66396,60916,36513,33587,
少数股东权益(万元),--,--,--,--,--,--,--,685,
所有者权益(或股东权益)合计(万元),177987,83483,80817,72797,66396,60916,36513,34272,
负债和所有者权益(或股东权益)总计(万元),218330,121957,116619,105292,103249,97046,85775,71901,		
  
