报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,2750,3250,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),15271,14151,10312,10754,11734,10882,12088,13295,14153,9355,10231,9921,
长期借款(万元),--,--,--,--,--,--,--,--,--,2260,960,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),779,792,391,404,430,433,439,445,451,150,150,--,
非流动负债合计(万元),779,792,391,404,430,433,439,445,451,2410,1110,0,
负债合计(万元),16050,14943,10703,11158,12164,11315,12527,13740,14604,11765,11341,9921,
实收资本(或股本)(万元),10000,10000,10000,10000,10000,7500,7500,7500,7500,7500,7500,500,
资本公积(万元),12207,12207,12207,12207,12207,1792,1792,1792,1792,1792,1792,149,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1535,1535,1535,1535,1258,1258,1258,938,938,750,406,472,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),14522,13409,15170,14324,13179,12519,10455,8701,6952,5028,1713,10919,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),38265,37151,38913,38066,36645,23069,21004,18931,17181,15069,11411,12040,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,752,
所有者权益(或股东权益)合计(万元),38265,37151,38913,38066,36645,23069,21004,18931,17181,15069,11411,12791,
负债和所有者权益(或股东权益)总计(万元),54315,52094,49616,49224,48808,34384,33531,32671,31785,26834,22752,22713,		
  
