报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3005,2665,2452,3423,2854,2944,2467,1974,1640,1770,1310,1089,1167,1205,1015,--,766,827,478,266,
其他非流动资产(万元),1734,1729,1729,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),94017,70085,67798,41862,41345,32002,30028,24874,23390,22475,21669,19823,19343,18884,18454,17705,17819,13463,9701,5695,
资产总计(万元),236111,240488,196450,156533,146777,130037,131256,116950,118678,122805,123228,108444,109410,107822,109532,65078,60232,58991,45035,32764,
短期借款(万元),--,--,0,--,407,407,277,972,694,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),12571,19688,23849,16106,11837,3407,1003,2212,3467,5872,4780,3944,3835,4888,6577,--,3229,4178,6020,3471,
应付账款(万元),30559,24018,28690,17000,15113,12108,14745,10070,6369,6492,7666,4334,5318,3696,4355,--,5498,3776,1929,2085,
预收账款(万元),12844,12358,14914,19956,20566,16923,14493,14371,17128,22518,18380,14036,12884,15425,12674,--,8137,10316,5480,3163,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1203,949,2713,911,803,841,2220,701,669,590,1633,491,496,482,1281,--,384,726,583,391,
应交税费(万元),5846,3331,5697,1199,503,361,968,82,416,120,703,568,1141,470,1570,--,1106,1937,1062,1191,
应付利息(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,920,0,--,1900,--,0,--,1800,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),5162,5161,5089,7969,7241,7159,7090,917,895,1018,2553,1126,900,557,1306,--,1398,100,105,92,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3,--,--,511,554,537,400,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),68186,65506,87189,63140,56469,42125,40798,29324,31538,36610,35716,24499,26373,25521,27763,22901,20264,21586,15717,10794,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),8800,8457,8114,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),266,322,400,483,59,42,57,69,133,213,265,274,184,220,334,--,--,--,--,--,
递延所得税负债(万元),821,--,1,--,--,--,--,0,--,--,14,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,56,194,3,75,
非流动负债合计(万元),9887,8779,8516,483,59,42,57,69,133,213,279,274,184,220,334,46,56,194,3,75,
负债合计(万元),78073,74285,95705,63623,56529,42167,40855,29393,31671,36823,35995,24773,26557,25741,28097,22948,20320,21779,15720,10869,
实收资本(或股本)(万元),52726,52726,40710,40683,40683,10171,10171,10000,10000,10000,10000,10000,10000,10000,10000,--,7500,7500,7500,7500,
资本公积(万元),71475,71442,18034,17660,17192,47529,46847,40641,40682,40682,40682,40682,40682,40682,40682,--,8274,8274,8274,8274,
减:库存股(万元),3989,3989,3989,6139,6165,6165,6165,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5340,5340,5340,4615,4615,4615,4615,3887,3887,3887,3887,3160,3160,3160,3160,--,2209,2209,1354,599,
一般风险准备(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),32666,40937,40813,34564,32099,29764,32862,30828,30265,29117,30343,27926,27050,26236,26555,--,21565,18817,11723,5371,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),158218,166456,100908,91382,88424,85913,88329,85356,84834,83686,84912,81769,80893,80079,80397,41134,39548,36801,28851,21744,
少数股东权益(万元),-180,-253,-163,1528,1825,1957,2072,2201,2172,2297,2321,1901,1960,2002,1038,--,363,411,464,151,
所有者权益(或股东权益)合计(万元),158038,166203,100745,92910,90248,87869,90401,87557,87007,85982,87233,83670,82853,82081,81435,42129,39911,37211,29315,21895,
负债和所有者权益(或股东权益)总计(万元),236111,240488,196450,156533,146777,130037,131256,116950,118678,122805,123228,108444,109410,107822,109532,65078,60232,58991,45035,32764,		
  
