报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
固定资产原值(万元),64560,--,64390,--,63502,--,59901,--,58159,--,49482,--,51098,--,49845,--,49583,--,26464,--,25644,--,24869,23438,--,--,--,
累计折旧(万元),25353,--,24181,--,22652,--,20760,--,19673,--,17914,--,16273,--,14884,--,13233,--,12772,--,11753,--,10849,9857,--,--,--,
固定资产净值(万元),39207,--,40209,--,40850,--,39142,--,38486,--,31567,--,34824,--,34961,--,36351,--,13691,--,13891,--,14020,13581,--,--,--,
固定资产减值准备(万元),--,--,81,--,--,--,--,--,629,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),39207,39792,40128,40450,40850,38199,39142,38569,37857,30882,31567,34036,34824,34354,34961,35505,36351,14289,13691,13869,13891,--,14020,13581,14346,12061,12548,
在建工程(万元),--,2813,3037,2539,2193,3125,1635,2259,2480,8284,6532,5986,4655,5610,3432,2686,1859,16884,14692,9742,8680,--,5165,2070,156,73,367,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,115,--,--,--,--,--,1,1,--,0,79,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9797,9860,9927,9965,10028,10099,10165,10230,10299,10368,10437,10507,10578,10571,10618,10685,10747,10803,10866,10916,10966,--,11087,11214,11437,752,692,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),453,453,465,478,490,277,168,74,34,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),540,646,621,508,491,487,473,539,522,401,381,287,273,258,226,245,279,198,183,191,75,--,139,126,146,119,330,
其他非流动资产(万元),3246,3583,3527,4181,4018,5295,5083,4962,4711,3135,2757,2184,2023,144,798,725,851,2173,2712,1859,--,--,--,--,--,--,--,
非流动资产合计(万元),69245,68250,67027,62242,62195,57710,56897,56983,56142,53312,51920,53250,52606,50937,50037,49846,50087,44427,42146,36577,33614,--,30412,26993,26086,13007,14592,
资产总计(万元),120207,116314,115351,111422,111855,112459,104215,104861,103814,100719,99314,100225,101672,99357,98744,101298,105199,100202,102281,101793,66541,63112,62755,59360,57820,41284,37225,
短期借款(万元),9000,9000,8000,8000,6000,8400,1000,2800,--,--,--,--,--,--,--,--,0,1500,1500,3984,3976,--,5489,5022,9683,10300,11000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,793,739,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,189,--,128,240,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,520,2688,4464,5136,5475,--,5168,5123,6710,6233,6036,
应付账款(万元),--,--,7536,6437,7264,5866,5995,4902,6027,4561,4414,5258,6880,6226,6960,6943,10743,4160,6566,2733,3482,--,3840,2886,2940,2794,3001,
预收账款(万元),2503,2896,3282,2724,3227,3589,2722,2895,2943,2651,2493,2651,3101,2849,2617,2795,2905,3285,3263,3412,4078,--,3224,3391,2637,2241,1597,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3027,1945,1831,1209,2437,1664,1608,1104,2043,1820,1496,1044,2003,1550,1687,1726,2612,2084,1702,1207,2157,--,1719,1769,1484,907,1099,
应交税费(万元),314,553,347,186,347,223,405,446,523,447,529,369,364,370,454,347,375,508,1043,76,-889,--,-143,-591,-422,-1291,-1201,
应付利息(万元),11,--,10,10,7,10,--,--,--,--,--,--,--,--,--,--,0,2,2,18,6,--,10,9,23,17,14,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,353,565,660,764,741,709,318,672,440,421,113,268,163,172,229,502,332,428,739,534,--,453,388,191,345,1491,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,1000,1000,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,168,212,--,--,--,8,319,336,108,
流动负债合计(万元),23883,21949,22311,19225,20046,20491,12440,12465,12208,9919,9354,9434,12618,11347,11891,12168,17898,14559,19136,17517,18819,--,19760,19005,24565,21882,23146,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,1000,2000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),772,809,841,873,905,614,639,662,685,695,718,741,264,273,282,222,229,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,95,52,31,108,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),772,809,841,873,905,614,639,662,685,695,718,741,264,273,282,222,229,0,0,0,0,--,95,52,1031,2108,0,
负债合计(万元),24656,22758,23151,20098,20951,21105,13078,13127,12892,10614,10071,10175,12881,11620,12172,12390,18127,14559,19136,17517,18819,17881,19855,19057,25596,23990,23146,
实收资本(或股本)(万元),25600,25600,25600,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,10000,10000,10000,10000,10000,7500,--,7500,7500,7500,6690,3288,
资本公积(万元),29717,29717,29717,39317,39317,39317,39317,39317,39317,39317,39317,39317,39317,39317,39317,45317,45317,45317,45174,45137,13704,--,13821,13568,13461,8215,260,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5683,5203,5203,5203,5203,5040,5040,5040,5040,4587,4587,4587,4587,4036,4036,4036,4036,3100,3100,3100,3100,--,2073,2073,1125,237,1514,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),34584,33060,31700,30819,30394,31004,30786,31375,30564,30191,29338,30145,28886,28544,27171,29651,27875,27225,24871,26039,23418,--,19506,17163,10138,2152,8918,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),95551,93556,92199,91324,90904,91354,91136,91734,90921,90105,89242,90049,88790,87737,86572,88908,87072,85643,83145,84276,47722,45231,42900,40303,32224,17295,13980,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,100,
所有者权益(或股东权益)合计(万元),95551,93556,92199,91324,90904,91354,91136,91734,90921,90105,89242,90049,88790,87737,86572,88908,87072,85643,83145,84276,47722,45231,42900,40303,32224,17295,14080,
负债和所有者权益(或股东权益)总计(万元),120207,116314,115351,111422,111855,112459,104215,104861,103814,100719,99314,100225,101672,99357,98744,101298,105199,100202,102281,101793,66541,63112,62755,59360,57820,41284,37225,		
  
