报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),641,428,427,436,432,453,271,94,33,
其他非流动资产(万元),88,74,85,282,104,56,617,2149,25,
非流动资产合计(万元),33794,35230,28427,25509,20840,21143,16738,8229,1846,
资产总计(万元),104746,99253,102654,68831,58450,51456,53161,34663,20815,
短期借款(万元),--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),65,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),3247,2818,4554,5662,151,--,434,--,--,
应付账款(万元),9764,6484,8025,9566,7326,3492,3246,1288,844,
预收账款(万元),1626,1286,1004,718,268,135,--,0,11,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),635,503,435,803,446,589,398,253,158,
应交税费(万元),387,510,141,495,488,441,1230,1363,784,
应付利息(万元),--,0,0,0,1,2,2,--,--,
应付股利(万元),--,--,--,--,1486,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),5,176,564,14,13,5,15,2,8,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,300,300,300,--,--,--,--,--,
其他流动负债(万元),71,59,94,108,138,125,196,408,76,
流动负债合计(万元),15800,12135,15117,17667,10317,4789,5521,3315,1880,
长期借款(万元),--,--,--,--,800,800,1000,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),537,557,577,598,483,515,498,108,--,
递延所得税负债(万元),8,8,22,27,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),544,565,599,625,1283,1315,1498,108,0,
负债合计(万元),16344,12700,15716,18292,11601,6104,7019,3423,1880,
实收资本(或股本)(万元),20800,20800,20800,15600,15600,15600,15600,15600,675,
资本公积(万元),42399,42399,42399,12599,12599,12599,12599,12599,12125,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),3929,3929,3929,3929,3055,3055,2505,1006,614,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),21053,19426,19810,18412,15595,14097,15438,2036,5521,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),88181,86554,86938,50540,46850,45352,46142,31241,18935,
少数股东权益(万元),221,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),88402,86554,86938,50540,46850,45352,46142,31241,18935,
负债和所有者权益(或股东权益)总计(万元),104746,99253,102654,68831,58450,51456,53161,34663,20815,		
  
