报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,704,704,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),23681,21064,25384,24796,21407,20782,20456,18196,
长期借款(万元),--,--,--,2575,5927,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),24,23,23,23,29,39,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),24,23,23,2598,5956,39,0,0,
负债合计(万元),23705,21087,25407,27394,27363,20821,20456,18196,
实收资本(或股本)(万元),10000,10000,7500,7500,7500,7500,7500,2140,
资本公积(万元),42078,42078,6667,6667,6667,6667,6667,500,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2358,2358,2358,1605,1605,935,159,1161,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),22493,22372,19927,16791,12769,7848,727,9641,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),76929,76809,36452,32562,28540,22950,15053,13441,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),76929,76809,36452,32562,28540,22950,15053,13441,
负债和所有者权益(或股东权益)总计(万元),100635,97896,61859,59956,55904,43770,35509,31637,		
  
