报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
流动负债合计(万元),52502,53568,54798,56226,47561,54037,54366,67876,73266,66879,
长期借款(万元),--,--,--,--,--,--,--,--,--,1755,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1507,1528,1549,1570,1300,1339,1335,1353,872,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1507,1528,1549,1570,1300,1339,1335,1353,872,1755,
负债合计(万元),54008,55095,56347,57796,48861,55376,55701,69229,74139,68634,
实收资本(或股本)(万元),28000,28000,28000,21000,21000,21000,5619,5338,5000,5000,
资本公积(万元),120834,120834,120431,815,1834,1834,17167,8448,679,5358,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8375,8375,8375,8375,5256,5256,4260,4260,1705,719,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),60388,52043,45494,43169,28217,42632,26592,25484,26837,15250,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),217596,209251,202299,73358,56307,70722,53639,43530,34221,26327,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),217596,209251,202299,73358,56307,70722,53639,43530,34221,26327,
负债和所有者权益(或股东权益)总计(万元),271604,264346,258646,131154,105168,126098,109340,112759,108360,94961,		
  
