报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
非流动资产合计(万元),19749,19272,17775,14790,13891,11329,9232,8278,
资产总计(万元),87921,96306,53129,37781,37286,28874,23607,17340,
短期借款(万元),--,7797,5808,3776,6515,2201,4038,6500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),3384,2442,2643,1285,1498,1025,610,782,
应付账款(万元),14525,19043,18998,12797,11113,10259,8745,3188,
预收账款(万元),345,361,140,17,110,124,88,89,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1601,1246,1643,1322,1038,1002,900,506,
应交税费(万元),542,701,503,380,365,342,600,145,
应付利息(万元),--,8,8,7,4,7,8,--,
应付股利(万元),--,--,--,--,1500,--,--,500,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),363,577,755,489,182,249,226,169,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,800,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),20760,32175,30497,20873,22325,15209,15215,11879,
长期借款(万元),--,--,--,60,910,480,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),20,23,29,--,--,--,--,--,
递延所得税负债(万元),234,195,155,92,118,35,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),254,218,184,152,1028,515,0,0,
负债合计(万元),21013,32393,30681,21025,23353,15724,15215,11879,
实收资本(或股本)(万元),16000,16000,12000,12000,12000,2273,2273,2273,
资本公积(万元),36692,36692,718,718,718,687,687,556,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1453,1453,1453,648,5,1141,774,438,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),12549,9572,8124,3229,1034,9049,4659,2195,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),66694,63717,22295,16595,13757,13150,8393,5461,
少数股东权益(万元),213,196,152,160,176,--,--,--,
所有者权益(或股东权益)合计(万元),66907,63913,22447,16756,13933,13150,8393,5461,
负债和所有者权益(或股东权益)总计(万元),87921,96306,53129,37781,37286,28874,23607,17340,		
  
