报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期借款(万元),--,--,--,--,--,--,--,--,--,1700,1700,1600,1100,100,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2028,2110,2092,2114,2196,2277,2476,2530,2576,2615,2642,2647,2663,2666,2485,1925,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2028,2110,2092,2114,2196,2277,2476,2530,2576,4315,4342,4247,3763,2766,2485,1925,0,
负债合计(万元),13728,17111,16210,14767,13458,15102,9212,10542,10422,13072,9673,7094,5950,6995,5380,3918,1314,
实收资本(或股本)(万元),14566,14577,14585,14585,8103,8103,8000,8000,8000,8000,6000,6000,6000,6000,6000,6000,500,
资本公积(万元),18042,18298,18548,18311,24556,24319,19861,19861,19861,19861,3904,3904,3904,3904,3904,3904,--,
减:库存股(万元),2335,2610,4357,4357,4378,4378,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1882,1882,1775,1775,1775,1775,1365,1365,1365,1365,937,937,937,937,565,201,250,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),10822,10970,9566,9376,11447,11625,10645,9808,10968,10331,9110,8120,6879,7235,4632,1360,5752,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),42977,43118,40117,39689,41503,41444,39870,39033,40194,39557,19951,18961,17720,18076,15101,11465,6502,
少数股东权益(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),42977,43118,40117,39689,41503,41444,39870,39033,40194,39557,19951,18961,17720,18076,15101,11465,6502,
负债和所有者权益(或股东权益)总计(万元),56705,60229,56327,54456,54962,56546,49082,49575,50616,52629,29624,26055,23670,25071,20481,15382,7815,		
  
