报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),8,127,10,91,9,228,182,101,25,993,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),0,0,0,--,--,--,--,--,--,--,
保险合同准备金(万元),0,0,0,--,--,--,--,--,--,--,
代理买卖证券款(万元),0,0,0,--,--,--,--,--,--,--,
代理承销证券款(万元),0,0,0,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),0,0,0,--,--,--,--,--,--,--,
其他流动负债(万元),0,0,0,--,--,--,--,--,--,--,
流动负债合计(万元),8215,8547,9039,12570,9176,9041,9839,8785,8554,9063,
长期借款(万元),0,0,0,--,--,--,--,--,--,--,
应付债券(万元),0,0,0,--,--,--,--,--,--,--,
长期应付款(万元),0,0,0,--,--,--,--,--,--,--,
专项应付款(万元),0,0,0,--,--,--,--,--,--,--,
预计非流动负债(万元),0,0,0,--,--,--,--,--,--,--,
长期递延收益(万元),0,0,0,0,0,0,0,0,0,0,
递延所得税负债(万元),0,0,0,--,--,--,--,--,--,--,
其他非流动负债(万元),0,0,0,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,
负债合计(万元),8215,8547,9039,12570,9176,9041,9839,8786,8555,9063,
实收资本(或股本)(万元),10800,10800,7200,5400,5400,5400,5400,5400,4500,4500,
资本公积(万元),25421,25421,25421,2130,2130,2130,2130,2142,--,2,
减:库存股(万元),0,0,0,--,--,--,--,--,--,--,
专项储备(万元),0,0,0,--,--,--,--,--,--,--,
盈余公积(万元),1732,1930,1732,1732,877,877,877,430,280,167,
一般风险准备(万元),0,0,0,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),5971,4957,10387,9634,7385,7229,5697,789,4244,3046,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),43943,43138,44777,18929,15810,15651,14106,8762,9024,7716,
少数股东权益(万元),1170,1035,380,251,134,178,218,624,254,22,
所有者权益(或股东权益)合计(万元),45113,44173,45158,19181,15944,15829,14323,9385,9278,7738,
负债和所有者权益(或股东权益)总计(万元),53328,52720,54197,31751,25120,24870,24163,18171,17833,16801,		
  
