报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
长期递延收益(万元),387,399,410,421,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),387,399,410,421,0,2500,3750,2000,0,
负债合计(万元),31942,26978,19906,19335,14239,20294,20108,17661,12749,
实收资本(或股本)(万元),16123,16000,12000,12000,12000,12000,2702,2640,2640,
资本公积(万元),40811,39408,6802,6802,6802,6802,1778,--,--,
减:库存股(万元),1500,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1204,1204,1204,1204,544,--,1014,639,237,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),13481,10674,10219,10395,4919,901,8626,6358,3839,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),70120,67287,30225,30401,24264,19703,14119,9637,6716,
少数股东权益(万元),--,--,3,3,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),70120,67287,30228,30403,24264,19703,14119,9637,6716,
负债和所有者权益(或股东权益)总计(万元),102062,94265,50134,49739,38504,39997,34227,27298,19465,		
  
