报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,
可供出售金融资产(万元),342003,342003,539224,539224,539548,539612,553155,549155,549249,549526,551219,551219,424041,424174,224039,1253,1220,1240,1388,1314,3521,3595,1375,1466,1521,1446,1446,1626,1670,1608,1764,1764,2398,2744,3303,3650,2664,2270,2851,3362,717,967,888,163,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
长期应收款(万元),57229,46214,26938,28677,28643,28534,22690,25348,25120,24552,23539,23410,23282,20768,20673,20580,4554,4027,4027,4027,13700,13730,13700,13700,11471,11471,52489,68489,68489,68489,78689,62689,62689,62689,66779,66779,71865,70102,9157,29498,22141,30274,34989,39107,
长期股权投资(万元),1949304,1915817,1536864,1496902,1460750,1418399,1415552,1398404,1329402,1325546,1324463,1258670,1232486,1098863,1208704,1372449,1253939,1213395,1149245,1131866,1070420,1058599,1042237,993355,933614,893195,1118846,695549,690639,578133,558119,352416,351045,350620,299500,253441,271829,258627,234340,214256,184620,167083,119470,88449,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
投资性房地产(万元),8128,8249,4679,4736,5233,5327,4812,4968,4993,5084,4929,5013,5032,5115,5633,5690,4395,4435,4476,4516,4557,4597,2898,2929,2960,2991,3022,3054,3085,3116,7951,3178,3209,3240,3280,3311,3342,3373,0,0,0,0,0,0,
固定资产原值(万元),--,13440018,--,12474227,--,12551532,--,12395775,--,12587423,--,12546872,--,10574976,--,8605633,--,8122522,--,7317978,--,6506804,--,5851083,--,4966793,--,4850091,--,4713863,--,4441489,0,4158488,0,3786069,--,3288610,0,2940222,0,2713289,0,2333460,
累计折旧(万元),--,4485689,--,4293533,--,4123840,--,4026530,--,3830228,--,3592146,--,3327054,--,3088656,--,2852264,--,2642291,--,2428804,--,2192432,--,2031865,--,2021905,--,1864897,--,1678050,0,1500146,0,1306062,--,1096634,0,1105274,0,1023686,0,799229,
固定资产净值(万元),--,8954329,--,8180694,--,8427692,--,8369245,--,8757195,--,8954726,--,7247922,--,5516977,--,5270259,--,4675686,--,4078000,--,3658651,--,2934928,--,2828186,--,2848966,--,2763440,0,2658342,0,2480007,--,2191976,0,1834948,0,1689602,0,1534231,
固定资产减值准备(万元),--,76061,--,25588,--,25588,--,13108,--,21245,--,21249,--,21257,--,22710,--,22710,--,23507,--,23574,--,20895,--,13891,--,20297,--,16904,--,9293,0,641,0,641,--,641,0,641,0,641,0,335,
固定资产(万元),8844358,8878268,8792802,8155106,8281051,8402103,8237715,8356137,8630327,8735950,8816811,8933477,8850179,7226665,5450041,5494267,5192625,5247548,4630974,4652180,4529668,4054426,3727193,3637756,3634672,2921037,2621686,2807889,2752630,2832062,2724056,2754147,2686879,2657701,2541354,2479366,2215038,2191335,1830164,1834307,1686435,1688961,1605969,1533896,
在建工程(万元),3893172,3853073,3816920,4434884,4308949,4287705,4518674,4371575,4192711,3970759,3852767,3635815,3634016,5232919,6528338,6129912,5886344,5539304,5318647,4680540,4159014,4266791,3305445,2786900,2379341,2869669,2186198,2024678,1599931,1556412,1228499,1143455,972231,979694,739876,725203,880166,847391,821210,684112,614811,585749,377862,207763,
工程物资(万元),19016,17527,22505,33458,33135,31343,43433,40097,45120,45372,29035,27514,23817,23716,33947,30172,37345,34873,35254,36646,26021,23344,37361,25427,17558,13412,30550,16366,15973,8320,12086,4090,5237,3530,2265,3100,6290,3517,5209,3298,3030,4649,6338,10335,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,5,--,152,0,2,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
无形资产(万元),3924210,3933081,3939026,3907768,3999454,4015555,3982627,3997898,3895186,3909610,3881634,3890122,3906924,3812336,3723336,3727863,3661317,3673154,3569005,3587408,3598075,3613381,3487420,3432618,3251459,3134514,2020326,2140576,2125318,2121753,2127008,2137518,1779551,1788663,995699,1004344,966578,967716,983338,947478,973883,960532,885082,755347,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
商誉(万元),608,608,608,608,608,608,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
长期待摊费用(万元),8824,8759,6319,7531,6995,9256,11714,15464,6718,6301,16215,14159,12633,13343,13469,10400,8844,8320,5768,5391,2579,2480,5577,2117,5742,5810,6114,5787,6179,6184,2970,3017,3351,3379,4861,3315,3299,3313,3679,3819,6020,3760,1296,713,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
递延所得税资产(万元),344234,346469,360027,350124,304665,311813,298570,297183,277630,258026,233700,200590,147547,130052,107027,105456,68534,63690,94333,89548,59702,54693,90951,89785,88018,88519,74509,69638,40156,35433,34500,34053,35421,28517,21038,22654,18079,18356,37899,36462,33681,33890,30079,30103,
其他非流动资产(万元),722492,646729,704520,668659,710867,680488,586102,635828,651779,665369,597406,583466,580410,704587,667785,675488,673585,931595,399640,389844,407334,352610,309693,190942,335154,299036,385926,311981,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
非流动资产合计(万元),20113578,19996797,19750433,19627676,19679899,19730745,19675043,19692055,19608235,19496095,19331718,19123454,18840366,18692536,17982990,17573530,16792702,16721580,15212758,14583281,13874591,13448247,12023850,11176994,10661509,10241101,8501112,8145634,7304072,7211511,6775643,6496326,5902010,5880777,4677955,4565163,4439155,4365999,3927998,3756591,3525341,3475865,3061973,2665874,
资产总计(万元),24942767,24883895,24788530,24334291,24363597,24184879,24032487,25391388,25466111,25697953,25748027,25922202,24427856,24270630,23942888,23142744,21940473,21494363,20787561,19236779,18906457,18386382,17731467,16396143,16454234,15852251,14549549,12948513,12552814,12081508,11969839,12047542,11295097,10968086,10039162,9997566,9723186,9467898,9369298,9179776,8610644,5795944,5528865,5205178,
短期借款(万元),681073,695603,610315,741905,685915,657303,614965,491093,563693,565793,511415,511105,577775,600505,770844,923020,646669,677619,713375,654677,600672,513035,408530,125530,138930,182470,165580,178580,103580,39620,36610,39610,38610,38698,24798,1790,1830,26830,76742,72662,74647,31622,167117,185983,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,459,0,124,141,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
应付票据(万元),256801,293211,273552,238852,305055,304628,354359,320509,204162,162626,164475,191164,308614,277944,359720,203971,278538,280952,183082,147122,149690,147341,158321,86679,77655,76072,50636,56786,78397,72786,39466,49015,59028,45975,37459,33585,31379,63499,21383,25662,19658,19779,30403,34956,
应付账款(万元),1823228,1956020,1705515,1748241,1688590,1811386,1697466,1798466,1858315,1903940,1788304,1821064,1878894,2064168,1974898,2019740,1785307,1982155,1622375,1639251,1428795,1462813,1176219,1164604,946698,1015629,815402,859298,807018,852612,667582,739301,576683,634170,565209,561208,543073,607179,487245,546042,393069,466596,393180,340326,
预收账款(万元),194845,267905,341298,188148,194695,236889,268399,127479,127914,137950,130898,154139,111744,141651,286128,206608,185668,164444,273986,216535,198597,213032,333327,234876,317904,249132,317876,303663,255316,248873,311867,259512,260932,224101,231637,222541,186981,152372,192052,200538,154245,131971,91077,79377,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),145797,144403,101216,89854,82895,83561,78199,68445,67797,77161,64350,72168,79408,78464,81718,81082,69564,69825,67371,59851,61932,57044,58509,76709,68189,63812,105518,113915,91803,85127,114067,110704,106774,77709,97380,86086,63942,56567,77045,81670,50430,36829,50491,44023,
应交税费(万元),246529,229037,175696,152745,165612,180979,90268,86825,104563,105780,78454,100754,103244,103458,96461,107049,110799,197811,66921,91144,198504,234728,180623,189623,383913,364064,223274,185969,219511,172547,162032,153567,138127,73279,101036,113252,114372,138584,257479,219996,155466,126218,93859,142396,
应付利息(万元),125120,86385,51055,103258,115559,81354,53904,175069,167028,111248,62563,171073,113523,69184,22674,148073,105255,64429,22163,99151,71284,42478,13324,79752,54107,33723,525,15799,12844,11696,15540,14253,10834,10172,8235,12272,5048,7816,20223,5980,27906,28106,31211,12234,
应付股利(万元),18559,28309,25575,88572,24264,33261,30610,31876,29725,30440,30089,63723,31627,31627,34813,36888,36657,38268,37733,46028,38928,38304,20381,93407,879,879,769,850,2570,2573,2650,201179,772,3298,1875,207943,3901,2781,1886,87583,5453,4718,1532,103320,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
其他应付款(万元),453608,384910,423649,430936,477989,495748,500116,460283,450714,468977,553219,569192,549381,578823,596584,635353,543206,519883,583003,529412,504005,562736,593527,603785,840327,812293,603240,405071,396577,370601,369389,408099,359900,408197,225440,207071,186265,181830,253819,202860,175618,149322,178033,315732,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
一年内到期的非流动负债(万元),1054741,1369611,1371159,1700753,1647104,1616181,1483440,2751931,2490826,2499227,948558,899328,687038,683188,631318,640528,353902,354402,125005,137671,141101,141101,97234,104540,79845,79845,65577,114422,102599,102599,70108,66108,60266,60266,48942,57618,51872,51872,40296,49907,67156,67156,38453,50054,
其他流动负债(万元),708053,837730,746400,539527,685610,640284,734356,488302,542283,701534,387534,195628,192894,263869,106566,39189,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
流动负债合计(万元),5708353,6293123,5825429,6022791,6073286,6141574,5906081,6800278,6607019,6764675,4719859,4749338,4634141,4892881,4961723,5041501,4115565,4349787,3695013,3620841,3393507,3412611,3039995,2759505,2908446,2877919,2348395,2234352,2070214,1959034,1789309,2041347,1611926,1576324,1342011,1503488,1188803,1289329,1428170,1492899,1123647,1062315,1075356,1308400,
长期借款(万元),4685496,4308383,4616676,4215533,4386572,4349693,4566998,5065327,5401236,5447969,5880433,6012316,5509544,5101596,4786366,3892851,3544884,2977476,2939945,2507442,2312763,2017091,1933242,1622627,1362748,1145601,995422,1206535,1114342,1071592,1150327,1153467,1165981,1128670,1152595,1126961,1138567,1019351,947512,914446,937515,896344,939279,826959,
应付债券(万元),2688271,2686635,2688109,2587258,2591650,2590042,2597813,2590435,2586215,2589630,4085373,4085048,3086056,3085502,2992989,2990928,2987667,2986806,2992663,1993509,1992069,1990641,1989214,1495036,1498463,1495500,1506300,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
长期应付款(万元),42352,43190,54105,54718,54249,53096,48790,50951,57713,52321,54128,49634,57837,57963,61293,63349,70751,73438,70758,75920,96923,86158,17165,17165,17198,17272,1411,1420,1503,1438,19150,19143,19197,19190,23267,22545,31221,29601,306413,252814,229546,180161,130818,99476,
专项应付款(万元),15310,15464,8085,6900,6840,6840,7032,6840,8130,8130,32553,20126,29837,29837,19197,31942,22949,23989,23434,24577,22678,22715,20111,20577,20536,20078,13710,13981,10281,143,41,41,5606,5606,2853,2593,10013,4043,7748,4745,4439,3900,4804,3846,
预计非流动负债(万元),135103,134685,133238,132940,135719,135235,138118,137706,130879,130880,123740,123740,122800,122493,117717,117357,115982,115470,113836,112587,113402,113727,104266,111113,109390,108638,90667,91526,89423,88832,113223,115344,120882,118796,99322,98329,109129,108671,66017,75182,65094,65209,65401,65034,
长期递延收益(万元),163283,165856,171528,175402,76212,76200,65922,68137,71093,74114,53562,65001,56666,57097,30357,35358,--,36195,--,36132,--,33859,--,--,--,29121,--,25021,--,23403,--,18747,0,18213,0,2250,--,2910,0,2845,0,2795,0,0,
递延所得税负债(万元),596820,596485,657975,656430,611910,612269,605822,612198,607999,608397,645244,645959,646699,647088,648034,648940,663656,663979,675882,677434,637090,638241,625434,625907,625927,626354,352487,381860,384813,385184,393241,393674,315476,315939,130937,126416,215159,201224,123516,132063,136444,161677,125322,101203,
其他非流动负债(万元),28451,23747,18653,18238,14722,16788,12031,16788,17026,15988,27072,11201,--,--,--,--,36106,--,33420,--,32973,--,27485,27989,27484,--,26060,--,25029,--,20085,0,16398,--,2250,0,2910,--,2845,0,2795,0,0,0,
非流动负债合计(万元),8362953,7982317,8354973,7853981,7884963,7847256,8045864,8551720,8884203,8931557,10906963,11017883,9515114,9107253,8655951,7780723,7441995,6877352,6849938,5427601,5207897,4902431,4716916,3920415,3661746,3442564,2986055,1720342,1625391,1570591,1696067,1700415,1643540,1606413,1411224,1379093,1506999,1365800,1454049,1382095,1375833,1310086,1265624,1096518,
负债合计(万元),14071307,14275440,14180402,13876772,13958249,13988830,13951945,15351998,15491222,15696232,15626822,15767222,14149255,14000134,13617674,12822224,11557560,11227138,10544951,9048442,8601404,8315042,7756911,6679919,6570192,6320482,5334451,3954694,3695605,3529624,3485376,3741763,3255465,3182737,2753235,2882581,2695801,2655129,2882219,2874995,2499480,2372401,2340979,2404918,
实收资本(或股本)(万元),1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1325866,1173333,1173333,1173333,
资本公积(万元),3815664,3813778,3810615,3814078,3818011,3813760,3757190,3754285,3755553,3753774,3714962,3714178,3715036,3715724,3741928,3741123,3737749,3737161,3736181,3734480,3727109,3727194,3792251,3790519,3819515,3818319,3823971,3805022,3804950,3804904,3799567,3804552,3799716,3799976,3804590,3803837,3799639,3803175,3790980,3852709,3849734,1470464,1455168,1435943,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
专项储备(万元),266983,233952,205205,181627,155374,118135,92140,98443,116798,139850,234767,212913,221266,218826,294712,301694,300524,286686,305966,317354,293222,254769,375148,400191,401801,335549,408115,401630,367421,315675,389608,378037,345455,310547,0,356534,--,--,0,0,0,0,0,0,
盈余公积(万元),409789,409789,403169,403061,403061,403061,399282,399282,399282,399282,399282,399282,399282,399282,399282,399282,399282,399282,374251,374251,374251,374251,265490,265490,265490,265490,190167,185336,185336,185336,126835,126835,126835,126835,444445,72201,407900,347959,33822,33822,33822,33822,12995,12995,
一般风险准备(万元),25342,25342,25342,25342,25342,25342,25342,25342,25342,12392,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
未分配利润(万元),3237562,3096479,3101914,3027547,3027054,2909957,2798240,2772724,2688278,2723547,2815433,2888909,3018922,3017408,2961932,2959642,3051976,2998406,2983165,2939478,3096652,2931196,2779181,2568806,2639980,2376271,2257244,2006258,1944712,1714685,1690028,1529108,1480305,1282195,1174127,1033193,1000851,872299,914533,695695,564439,423457,260082,32273,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3448,-4260,-4725,-4307,-5701,-3106,-3112,-3050,-3366,-2962,-3434,-3591,-3124,-2983,-2769,-2866,-2582,-2550,-2489,-3155,-2581,-5013,-2476,341,252,-1030,-1179,-347,0,
