报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2006-12-31,2005-12-31,
其他应收款(万元),865,757,547,939,493,314,306,481,234,649,239,569,696,589,631,1252,1340,1228,1124,686,914,1158,774,1794,1860,1835,1254,2367,1795,1935,1146,1762,1258,1463,681,2211,705,896,464,5505,5290,366,2152,2251,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
存货(万元),14936,13145,11291,10061,9086,12596,11194,10576,9583,9173,10830,8813,8655,11418,5386,5570,5697,5877,5056,5226,4893,5307,5239,3275,3816,4131,3534,3477,2854,3078,2673,2157,2631,3755,3483,2297,2373,2648,2791,3667,2748,2005,1687,1192,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
其他流动资产(万元),3318,3162,6147,2305,2651,3620,9754,3871,4139,--,3373,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
流动资产合计(万元),271567,302808,183242,176901,183174,203582,168892,227797,210907,232526,194964,177771,153036,198877,185608,209635,108922,125298,132559,111470,149611,143340,153584,101917,102606,123944,93831,132336,82024,84936,75700,56602,64950,78339,62118,58959,61657,99179,102104,109493,20003,20051,27050,24986,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,754,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
长期股权投资(万元),33510,33265,33522,33385,34830,34550,33770,32548,32463,36344,35692,34316,34535,34525,33593,32559,27805,28605,27876,20599,21007,20097,19562,15482,15475,14875,14314,12464,12448,12359,11766,11105,10830,10480,9992,9913,9604,9325,8976,731,682,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
投资性房地产(万元),1458,1466,1474,1485,1493,1501,1508,945,950,955,961,966,971,976,978,840,844,849,853,858,862,866,885,903,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
固定资产原值(万元),1046971,--,1078898,--,1047079,--,1021084,--,940509,--,930579,--,915980,--,898704,--,751976,--,749349,--,727426,--,643430,--,420351,--,419286,--,387560,--,364653,--,315737,--,262720,--,254977,--,254789,--,--,226283,222273,0,
累计折旧(万元),374876,--,378368,--,351286,--,325287,--,299822,--,275390,--,264292,--,240938,--,221591,--,202225,--,184268,--,167053,--,156272,--,144429,--,131845,--,121255,--,111618,--,103702,--,96974,--,90509,--,--,77818,66243,0,
固定资产净值(万元),672095,--,700530,--,695794,--,695797,--,640687,--,655190,--,651688,--,657766,--,530385,--,547124,--,543158,--,476377,--,264079,--,274857,--,255715,--,243398,--,204119,--,159018,--,158003,--,164280,--,--,148465,156030,0,
固定资产减值准备(万元),88,--,88,--,88,--,88,--,88,--,88,--,88,--,88,--,88,--,88,--,88,--,88,--,88,--,88,--,--,--,88,--,88,--,88,--,88,--,88,--,--,0,0,0,
固定资产(万元),672007,684977,700443,683565,695706,687286,695709,638238,640599,649454,655102,642988,651600,644957,657678,524992,530298,536305,547036,532754,543071,467676,476289,257248,263991,268851,274770,262745,255627,238436,243310,200416,204031,155324,158930,154219,157915,161297,164192,150196,153357,148465,156030,153990,
在建工程(万元),121830,115258,106526,99969,91007,99875,87027,101439,97070,88940,82011,70259,59183,68437,58036,177658,169211,160103,133019,112614,69987,134834,91734,288214,264926,236046,198926,109851,63702,72912,55879,61653,45412,74176,65511,50086,35658,22471,8181,5887,5019,12548,3968,8023,
工程物资(万元),9179,9079,8856,8567,8325,8946,9530,9248,6633,5414,4241,3808,2780,3006,3470,5273,5075,4563,3796,3533,3242,3253,3148,4715,3897,3664,3870,4358,4617,4938,4036,2057,847,1058,1123,2622,1719,1590,2944,6463,6340,954,797,2977,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,18,17,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
无形资产(万元),39986,39516,39765,38113,37343,37187,37414,36794,37094,35715,36009,34494,33603,34154,34381,19353,19421,18832,18965,15839,14903,14090,14145,11874,11948,12021,12094,11478,7651,7699,7805,6925,6964,7007,7050,4229,4214,4257,4255,3575,3405,2917,2896,2746,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
长期待摊费用(万元),90,113,137,142,23,25,--,8,8,--,--,140,--,--,--,--,--,--,7,7,7,8,8,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
递延所得税资产(万元),4899,4757,4693,2530,2494,2243,1896,1264,1199,1126,1054,1408,947,1388,1286,1543,1538,1597,1571,1548,1501,1501,1567,1244,1166,1152,1118,925,1205,1215,1131,1031,973,962,923,395,354,366,326,415,402,336,280,235,
其他非流动资产(万元),874,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
非流动资产合计(万元),883833,888432,895416,867755,871222,871613,866853,820484,816014,817949,815069,788378,783620,787442,789422,762217,754192,750855,733124,687758,654580,642324,607338,579680,561403,536609,505092,401821,345251,337559,323927,283187,269058,249007,243528,221481,209480,199306,188874,167267,169205,165220,163971,168724,
资产总计(万元),1155400,1191240,1078658,1044656,1054396,1075195,1035746,1048281,1026921,1050475,1010033,966149,936656,986319,975030,971852,863114,876153,865683,799227,804191,785664,760922,681597,664009,660553,598923,534157,427274,422495,399627,339789,334008,327346,305646,280440,271137,298485,290978,276760,189208,185271,191021,193710,
短期借款(万元),70500,100000,128000,157400,130900,128400,131400,97000,63000,72000,72000,22000,22000,13000,21000,44000,75500,70000,100878,107332,96332,124020,117954,138000,110000,139000,121500,50852,60996,56996,54645,38418,51000,39000,36000,26000,20000,27000,37000,40000,50000,40000,36000,48000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
应付票据(万元),--,23,18,0,3000,15400,12400,229,3229,3000,4980,4980,--,--,1000,4500,4983,1983,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
应付账款(万元),178612,156235,141896,107160,117465,114056,91880,115600,100907,116696,107671,96333,63557,59312,48241,43707,43476,41930,33796,39703,36724,34695,57787,35425,31120,54274,30603,47662,33125,28958,42150,20129,21060,8468,9455,7189,8267,10024,8969,1397,1848,3495,5686,7411,
预收账款(万元),28755,27297,27334,21856,18551,20321,23282,17216,14377,14521,18503,13818,17766,11771,11735,11639,10119,5913,7665,4798,2618,2617,2638,4316,2503,2332,2443,2557,2546,1531,1181,1336,1397,720,843,1050,904,730,943,658,257,817,1394,649,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
应付职工薪酬(万元),7465,6046,6241,10726,10985,8091,11161,14186,13225,11856,12026,12152,10901,11554,13476,8983,9150,6958,8286,6274,5770,6001,6606,4032,4694,5325,5270,1522,1491,3172,3675,1054,972,1751,3301,1752,1642,2700,3200,1517,1337,1340,1001,960,
应交税费(万元),676,4394,4975,2555,2258,5262,4104,1369,530,8208,4655,2791,2249,7046,5654,1030,436,5950,-2354,-7229,-7789,-7197,-6413,-12770,-15197,-10521,-12309,-4568,649,4832,2339,1601,2101,4714,2885,1044,1337,3318,3019,1454,1155,2725,2684,3546,
应付利息(万元),6612,4824,3066,2376,6744,4942,3143,2462,6740,4930,3120,1467,7268,7883,5304,2567,6378,9284,6503,3540,6779,7304,4877,2422,6340,4871,3130,1462,203,201,141,42,71,164,98,210,88,302,157,--,0,0,0,0,
应付股利(万元),265,265,265,265,16946,--,--,309,14141,--,441,--,10606,--,--,--,11957,--,--,--,15942,--,--,--,12202,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,13080,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
其他应付款(万元),18276,17542,17664,17324,18803,18845,18671,20336,20160,10564,10277,10274,10354,10867,9372,14017,7261,9863,9040,9386,9340,8029,6585,6923,6403,6558,6150,8735,7687,6970,5770,6029,5293,5423,3712,8636,10089,9821,7990,6905,6001,6064,5780,6166,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
一年内到期的非流动负债(万元),38298,39626,43869,10955,10758,29808,29599,53049,56829,39179,35468,79810,79669,140584,141260,12851,11751,7500,17115,20682,27692,23090,25095,13114,15708,12098,12100,2118,2157,2185,2208,2264,2264,10275,10276,10276,10277,2279,2278,2273,11286,28235,30603,4690,
其他流动负债(万元),--,--,--,3,3,3,10,--,--,--,--,--,29971,29941,29912,29882,--,49993,49951,49909,49857,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
流动负债合计(万元),349459,356251,373326,330619,336413,345128,325651,321757,293138,280953,269142,243625,254340,291959,286953,173176,181009,209376,230881,234395,243265,198557,215130,191462,173775,213937,168887,110340,108854,104846,112107,70872,84158,70515,66568,56159,52603,56174,63556,54205,71883,82676,96228,71423,
长期借款(万元),18246,18563,18973,11253,10775,10527,10138,34748,40630,60555,63800,85500,87350,89450,115700,191325,178825,151201,146182,93874,91689,100812,80323,33417,40403,47027,46689,46913,46549,42813,33830,25022,12186,11377,11380,12520,12525,21672,21669,26773,26861,29044,46627,78011,
应付债券(万元),99778,99728,99680,129692,129630,129570,129512,129435,129378,129321,129266,99336,99291,99247,99204,159116,159057,159000,158945,158894,158838,158790,158737,158702,158647,98789,98753,98649,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
长期应付款(万元),101131,99790,--,--,5343,5156,10433,10598,15356,15044,20182,29370,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
专项应付款(万元),1044,1044,1044,1044,1260,1260,1260,4504,4809,4809,4958,5545,5545,5545,5545,620,620,620,620,608,608,528,528,--,0,--,--,200,200,200,200,444,444,444,444,200,0,--,--,--,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
长期递延收益(万元),6395,5642,10620,10755,10942,11129,11315,11174,11368,11547,8679,8579,4037,4104,4170,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,
递延所得税负债(万元),--,--,--,88,88,88,88,176,176,176,176,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,454,454,454,264,264,264,264,197,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,3021,3048,3021,3021,3021,6574,6628,6697,6741,6318,6302,5911,5480,5481,5473,5474,5456,5260,5258,5258,5234,5097,5089,5030,4959,--,0,--,--,--,0,0,0,0,
非流动负债合计(万元),226593,224768,130317,152832,158038,157730,162746,190635,201717,221452,230081,231643,199509,201632,227904,357899,345395,317783,312753,259958,257701,266306,245332,197864,204787,151554,151163,151285,52271,48536,39529,30827,17984,17116,17047,12984,12979,22126,22123,27037,27126,29308,46892,78207,
负债合计(万元),576052,581020,503643,483451,494451,502858,488397,512392,494854,502405,499224,475267,453849,493591,514857,531075,526404,527159,543633,494353,500966,464863,460462,389326,378562,365491,320050,261625,161125,153382,151636,101700,102142,87631,83616,69143,65583,78300,85679,81242,99009,111985,143120,149630,
实收资本(或股本)(万元),111208,111208,111208,111208,111208,111208,111208,111208,111208,111208,111208,111208,111208,111208,111208,111208,101684,101684,101684,101684,101684,101684,101684,101684,101684,50842,50842,50842,50842,50842,50842,50842,50842,50842,50842,50842,50842,50842,50842,50842,40842,40842,40842,40842,
资本公积(万元),128990,128990,128990,128990,128990,128990,128990,128990,128990,128990,128990,128990,128990,128990,128990,132574,44146,44146,44146,43344,43344,43344,43344,42704,42704,93546,93546,91813,91813,91813,91813,91404,91404,91404,91404,91404,91404,91404,91404,91385,0,0,0,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
专项储备(万元),18986,18273,14906,16364,15852,14450,11723,10450,9235,8050,5186,5039,4542,4011,2264,2170,2065,2364,711,1959,1894,1459,--,850,1176,279,120,1185,1251,1890,1520,924,1173,1092,1072,1249,1171,--,--,--,--,0,0,0,
盈余公积(万元),46104,46104,46104,42298,42298,42298,42298,37210,37210,37210,37210,31530,31530,31530,31530,26530,26530,26530,26530,23060,23060,23060,23060,19686,19686,19686,19686,15630,15630,15630,15630,11576,11576,11576,11576,8019,8133,9391,9206,5066,5066,5066,2527,486,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
未分配利润(万元),250418,282506,251107,241301,240566,254070,232052,227649,224718,242674,208527,198327,192236,202675,172262,159079,154606,166639,141281,133997,132337,150268,131315,126176,118943,129400,113338,111625,105204,107496,86724,81847,75371,83302,65637,59784,54005,68548,53848,48226,44292,27379,4532,2752,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,
归属于母公司股东权益合计(万元),562501,593876,559110,546152,544905,557007,532261,520694,516549,533319,496308,479478,472891,482799,450638,431561,329031,341362,314352,304044,302318,319814,299402,291100,284193,293753,277532,271095,264740,267671,246529,236593,230366,238215,220530,211297,205554,220185,205299,195518,90199,73287,47901,44080,
少数股东权益(万元),16847,16345,15905,15053,15041,15331,15087,15195,15519,14751,14501,11404,9916,9929,9535,9215,7679,7631,7697,831,907,988,1058,1171,1254,1309,1341,1436,1409,1442,1461,1496,1500,1500,1500,--,0,--,--,--,0,0,0,0,
所有者权益(或股东权益)合计(万元),579348,610220,575015,561205,559946,572338,547348,535889,532067,548069,510809,490882,482807,492728,460173,440777,336710,348993,322049,304875,303225,320802,300460,292271,285447,295062,278873,272531,266149,269113,247991,238089,231866,239715,222030,211297,205554,220185,205299,195518,90199,73287,47901,44080,
负债和所有者权益(或股东权益)总计(万元),1155400,1191240,1078658,1044656,1054396,1075195,1035746,1048281,1026921,1050475,1010033,966149,936656,986319,975030,971852,863114,876153,865683,799227,804191,785664,760922,681597,664009,660553,598923,534157,427274,422495,399627,339789,334008,327346,305646,280440,271137,298485,290978,276760,189208,185271,191021,193710,		
  
