报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),16964,16927,18296,17517,13365,15603,12396,10782,
应交税费(万元),3688,4211,10065,11096,5064,9930,13819,7831,
应付利息(万元),--,--,29,--,2,8,2,9,
应付股利(万元),64,64,126,69,181,181,455,455,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),42041,41782,37467,47790,51032,59111,71287,52643,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,5782,2000,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),307171,296553,287719,285730,263398,265957,257774,205552,
长期借款(万元),200,200,200,200,200,2200,2200,200,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),1090,1178,1178,2489,2489,2489,1178,3715,
预计非流动负债(万元),385,385,385,385,385,385,449,4033,
长期递延收益(万元),77144,75386,73057,73097,68474,65509,50831,42010,
递延所得税负债(万元),1148,1170,1215,1332,1448,1531,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),124409,108935,105338,112669,106294,110170,96102,95426,
负债合计(万元),431580,405488,393057,398400,369691,376127,353876,300978,
实收资本(或股本)(万元),182250,145800,145800,145800,145800,145800,129800,129800,
资本公积(万元),116721,38641,38641,38709,38709,38709,23753,23281,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),6958,6958,6958,4781,3513,3513,2405,1139,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),236953,225878,230719,187536,140422,128116,90289,24062,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),534590,422513,429912,383876,338784,323704,253977,181747,
少数股东权益(万元),76700,77037,75388,69473,62852,54811,7932,6090,
所有者权益(或股东权益)合计(万元),611290,499550,505300,453349,401636,378515,261909,187837,
负债和所有者权益(或股东权益)总计(万元),1042870,905038,898357,851749,771328,754642,615785,488815,		
  
