报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
流动资产合计(万元),5151668,4858708,5135121,4347310,3995217,3747753,3610744,3216373,3137962,3109973,3124085,2722150,2568209,2327002,2240487,1987400,1908928,1841749,1707403,1514788,1437793,1348767,1277821,1189399,1164987,1105055,1104739,976687,862441,810671,763125,646201,578054,579500,463981,367359,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),30354,34659,68808,85073,33550,40526,34128,34847,36417,29541,24966,25812,24501,27417,24002,22837,23048,10003,8986,13425,13152,10406,9178,8794,8064,6874,5641,--,--,--,--,--,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期应收款(万元),515,262,187,410,1391,1153,999,887,774,360,317,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期股权投资(万元),148288,137588,101219,85255,73463,62349,54618,53908,51813,51227,50782,50426,61514,61545,17037,17431,17329,26480,25359,25345,24959,24845,24761,22142,12400,11712,11432,8342,6764,7180,7434,7166,5613,5281,5574,2897,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
投资性房地产(万元),10577,10666,9622,6021,131,132,133,135,136,138,139,140,142,143,145,146,147,149,150,152,2501,2524,2547,2570,2301,2322,2342,2363,2383,2404,2424,2445,2485,2035,1234,--,
固定资产原值(万元),--,592430,--,571889,--,495434,--,464873,--,400357,--,368555,--,340578,--,311551,--,249886,--,232735,--,218919,--,188811,--,165732,--,154459,--,127732,--,113999,110226,103075,--,--,
累计折旧(万元),--,148488,--,133285,--,119841,--,108593,--,99561,--,89797,--,79190,--,70266,--,60716,--,54457,--,49277,--,43692,--,38992,--,33988,--,30266,--,26248,22955,19253,--,--,
固定资产净值(万元),--,443942,--,438604,--,375594,--,356280,--,300796,--,278758,--,261388,--,241285,--,189170,--,178277,--,169642,--,145118,--,126741,--,120471,--,97467,--,87751,87271,83821,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
固定资产(万元),445139,443942,437700,438604,403651,375594,356604,356280,302115,300796,284259,278758,269633,261388,254912,241285,191087,189170,181794,178277,162120,169642,154096,145118,130924,126741,122261,120471,106917,97467,94912,87751,87271,83821,63177,39657,
在建工程(万元),132221,112957,104621,90538,103061,103266,99188,84028,113396,87429,84816,75569,62358,51802,56072,56338,90912,69687,61490,55035,51451,34178,41978,42939,48535,41745,37532,33883,34946,34462,30068,30882,13175,11943,12301,15114,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,16,--,--,--,--,--,--,--,--,205,205,204,235,88,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
无形资产(万元),128711,119062,114635,115776,110567,107836,103721,102815,94848,90053,89036,88402,84167,75028,75742,73943,73209,71062,63681,63131,58368,63194,63172,58867,53603,51758,45922,37897,38475,38254,36300,35889,37256,33144,25219,16683,
开发支出(万元),982,1240,927,681,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45,45,45,45,47,67,22,22,54,21,436,--,0,--,--,--,
商誉(万元),14980,14799,14816,14525,13596,12907,8912,8736,8485,8473,8375,8233,8146,8079,7435,7435,7435,7828,5837,5837,5837,5845,5844,5844,5863,5863,5559,1727,1968,1968,--,42,223,182,--,--,
长期待摊费用(万元),6950,8276,7742,6180,5397,5484,5383,5105,5030,5083,4891,5203,4631,4330,3689,3236,2906,2454,2074,2115,2159,6322,5066,3711,2928,2255,1570,1539,1373,1394,537,569,444,126,59,513,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税资产(万元),16634,16134,19243,14464,17088,12648,14226,9740,9017,5297,5259,3803,4084,3823,3431,2452,3891,2849,2165,1515,1900,1734,1354,968,1353,1206,1212,944,2475,879,982,756,755,653,345,165,
其他非流动资产(万元),858,580,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
非流动资产合计(万元),936208,900165,879520,857525,761894,721894,677913,656481,622030,578396,552839,536347,519177,493555,442464,425103,409963,379683,351537,344831,322508,318734,308040,290998,266017,250542,233492,207188,195356,184234,173296,165703,147456,137275,107907,75028,
资产总计(万元),6087877,5758874,6014641,5204835,4757111,4469646,4288657,3872854,3759993,3688369,3676924,3258497,3087385,2820557,2682951,2412504,2318891,2221432,2058940,1859619,1760301,1667501,1585861,1480397,1431004,1355597,1338231,1183875,1057797,994906,936421,811904,725510,716775,571889,442387,
短期借款(万元),1038334,999275,893340,703756,687420,652708,544102,393063,487061,484120,480807,584736,622565,551573,462510,383934,385540,374439,346330,423717,415279,358559,305060,261026,246862,290216,289952,205510,208495,207370,135085,78681,155870,149100,65260,68173,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融负债(万元),--,289,821,391,101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付票据(万元),--,799343,1064177,917028,561675,603494,764832,874672,649949,606128,709213,576088,359936,363581,415948,401145,272472,242768,248454,269216,161344,203799,228976,204914,192047,196295,174315,187194,118830,112558,100895,148995,123805,215583,214897,113671,
应付账款(万元),--,1102694,1174254,999595,1071950,987513,954993,746679,808093,742770,728621,627791,687298,553116,546816,462599,518925,479471,419438,323643,380709,315584,280597,222584,290858,245550,254610,180785,227147,179516,169523,98222,152731,96645,94936,94039,
预收账款(万元),36363,38709,38468,43232,33915,23069,31650,29308,27459,27753,29450,25568,18547,16033,13756,22626,23780,30659,9649,12749,12909,8118,6033,9720,7605,9486,7402,7582,7238,7116,5680,7546,9010,6057,3685,3895,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付职工薪酬(万元),6384,5817,4760,7348,9768,4582,3159,3435,2660,2530,2721,2907,3111,2287,2645,2149,1903,1885,1457,1935,1317,1292,1249,1662,1362,1325,1335,1516,1554,1516,1470,1720,1760,2471,3807,1964,
应交税费(万元),25765,18645,28520,35307,35099,32170,12467,15024,9434,10840,13890,15853,8990,10525,8735,11254,8075,6364,6809,8189,5393,5074,6089,4424,5321,3643,5420,5265,5047,3684,5242,7947,1182,3743,2015,2494,
应付利息(万元),2069,1947,7701,1886,10171,7591,5328,2991,9671,7354,4670,2533,9568,8298,5041,2484,9820,7460,4626,2518,9199,6442,4877,2597,--,--,486,--,214,148,10,--,0,--,--,--,
应付股利(万元),124,393,219,227,249,588,541,123,54,32,32,--,491,661,419,1090,1032,933,753,--,--,--,--,--,--,--,--,--,--,--,1039,--,78,--,440,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应付款(万元),--,304889,214252,259568,217191,221034,126917,109111,108617,130448,81076,69761,43687,41024,30187,34754,26800,25752,20514,29090,9070,20679,15694,25381,23131,20916,20688,16762,17197,16342,32632,11956,10823,12970,12297,20157,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动负债(万元),600,900,--,--,160000,160000,160000,160000,--,--,--,--,193431,253909,206221,114512,112863,135758,82533,86292,5000,77846,80026,95665,183879,117269,124911,110403,26450,22790,12700,11500,32500,13000,--,1700,
其他流动负债(万元),273759,255954,400051,101855,273635,194337,192910,191522,202051,251371,203295,195758,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
流动负债合计(万元),3927120,3528855,3826564,3070193,3061173,2887084,2796900,2525929,2305049,2263343,2253775,2100996,1947625,1801005,1692278,1436547,1361210,1305490,1140562,1157349,1000221,997392,928601,827973,951064,884699,879119,715018,612172,551039,464275,366567,487759,499569,397337,306093,
长期借款(万元),26119,25862,25093,12836,913,585,616,647,678,--,--,--,--,--,--,--,--,0,2000,2000,2000,2000,--,5000,10600,10600,13600,35350,39050,42500,59600,42900,55400,48900,26500,8000,
应付债券(万元),137094,135835,134601,133365,132071,130766,129494,128225,286886,285833,284540,160000,159976,159837,159699,159563,159433,159302,159096,159044,238951,158799,158677,158556,--,--,--,--,--,--,--,--,0,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,92,--,--,--,
预计非流动负债(万元),2,4,5,8,4,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
长期递延收益(万元),13983,12471,12631,12147,11531,11810,10647,9824,9540,9771,10390,10377,9060,5768,5913,5343,5009,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
递延所得税负债(万元),1147,2152,2022,1491,1636,2441,2016,2092,1956,2021,2016,2560,2449,3194,2721,2332,2545,2351,2096,3206,3138,2452,2144,2048,1866,1568,1260,--,--,--,--,--,0,--,--,--,
其他非流动负债(万元),20140,20140,21040,21040,17690,12690,3500,5100,--,--,--,--,--,--,--,--,--,4492,4710,4091,3100,3027,3200,3231,3857,2920,2804,3148,3255,3134,3061,2557,1092,1032,331,223,
非流动负债合计(万元),198485,196465,195392,180886,163846,158296,146273,145888,299061,297625,296946,172936,171484,168799,168333,167238,166987,166144,167902,168342,247189,166277,164021,168835,16323,15088,17664,38498,42305,45634,62661,45457,56584,49932,26831,8223,
负债合计(万元),4125605,3725320,4021956,3251079,3225019,3045380,2943173,2671818,2604110,2560969,2550721,2273932,2119110,1969804,1860610,1603786,1528197,1471634,1308465,1325691,1247409,1163669,1092622,996808,967387,899787,896784,753517,654476,596673,526936,412024,544343,549501,424167,314316,
实收资本(或股本)(万元),187766,187766,187888,187888,169566,169566,164703,164703,164702,164701,164701,164701,164701,164701,164307,164307,164307,160962,160962,142052,142052,142052,142052,142052,142052,142052,142052,142052,142052,142052,142052,142052,127052,127052,117052,78320,
资本公积(万元),797929,796585,797141,790865,450907,442623,397960,397832,399076,400100,399196,398785,398508,395466,389043,388350,388598,370883,370055,186104,185924,183816,182894,182606,182004,181111,180186,176279,176175,176175,176209,176209,1891,1891,1607,1934,
减:库存股(万元),33997,33997,49704,49704,49704,62828,14299,14299,14299,25017,25374,25374,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
盈余公积(万元),37780,37780,37780,37780,28788,28788,28788,28788,23468,23468,23468,23468,19105,19105,19105,19105,15346,15346,15346,15346,12004,12004,12004,12004,9113,9113,9113,9113,5908,5908,5908,5908,3070,3070,1980,21,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
未分配利润(万元),484233,471870,459120,447823,407756,397263,336544,322964,286348,277319,281871,267721,239851,227686,214483,202630,179928,171251,177737,166450,146102,139769,131780,122000,102545,98462,92058,83619,65452,62012,70805,63616,42638,31111,23488,45267,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
归属于母公司股东权益合计(万元),1787917,1876919,1849218,1830044,1423632,1304043,1241069,1127804,1087733,1069225,1072563,935509,928154,815432,793765,780055,755814,718442,724101,509953,486081,477640,468729,458662,435714,430738,423410,411063,389586,386146,394973,387784,174651,163124,144127,125542,
少数股东权益(万元),174354,156635,143466,123713,108460,120223,104415,73233,68149,58175,53640,49055,40122,35321,28575,28663,34880,31356,26374,23975,26811,26192,24510,24928,27903,25072,18037,19295,13734,12087,14512,12095,6516,4150,3594,2529,
所有者权益(或股东权益)合计(万元),1962272,2033554,1992685,1953756,1532092,1424267,1345484,1201037,1155883,1127400,1126203,984564,968276,850753,822340,808718,790694,749798,750475,533928,512892,503832,493239,483589,463617,455810,441447,430358,403320,398233,409485,399879,181167,167274,147721,128071,
负债和所有者权益(或股东权益)总计(万元),6087877,5758874,6014641,5204835,4757111,4469646,4288657,3872854,3759993,3688369,3676924,3258497,3087385,2820557,2682951,2412504,2318891,2221432,2058940,1859619,1760301,1667501,1585861,1480397,1431004,1355597,1338231,1183875,1057797,994906,936421,811904,725510,716775,571889,442387,		
  
