报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2006-12-31,2005-12-31,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
应付职工薪酬(万元),3988,2418,5928,4653,3393,2283,5122,4459,3395,2276,4580,4476,3105,1840,4520,3534,2276,1390,3645,2725,2060,1615,3265,2693,1864,1205,2898,2514,1926,1306,2068,1381,1314,1297,1632,1426,1276,1031,1530,1615,1680,1984,1733,2377,
应交税费(万元),1358,791,1026,1022,1343,2966,1126,1191,401,960,1874,852,642,419,353,-2939,-2113,962,714,757,-519,805,124,712,557,751,1354,893,-839,-2469,-3179,-5956,-5873,-5717,-5635,-5551,-5367,-2846,-2216,349,1823,250,1212,-720,
应付利息(万元),338,344,302,384,339,286,249,482,348,613,319,674,56,76,33,653,248,-310,207,1944,1701,1356,658,508,351,237,480,437,341,256,310,180,307,220,179,201,156,190,243,278,245,261,196,128,
应付股利(万元),6349,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,6034,--,--,--,--,--,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
其他应付款(万元),2206,3523,3252,2721,3387,3306,3471,2576,1968,1982,1772,1848,3720,3395,3873,2585,1938,2360,1950,3133,3101,2663,2286,2732,2214,2224,4753,6590,6379,6581,6192,2862,3692,214,248,2292,232,237,209,455,408,351,6737,5123,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
一年内到期的非流动负债(万元),12711,5267,3773,7758,7781,6005,6281,23302,29702,33454,32454,13568,17268,14040,17240,4200,3000,3000,3000,3000,1500,--,1500,1500,1500,1500,1000,7000,7000,7000,10500,14500,18000,18000,21000,20000,16000,22000,24500,22000,14500,13500,13000,4000,
其他流动负债(万元),7928,7309,8529,6636,8568,7388,7753,7032,6835,5123,5430,6503,6526,4711,3660,4350,4336,3380,3506,28033,28300,28123,29265,3325,2750,3790,3724,2854,2639,2565,2562,1900,2598,2531,2495,1935,1906,2415,2196,1928,1933,1915,1516,433,
流动负债合计(万元),350160,349246,323639,299838,294577,286499,288849,300779,302306,295428,291678,285077,389893,397385,379735,349079,330551,339223,310108,277868,280460,263199,265752,257460,251129,240897,232583,223718,223080,213112,198567,196781,187203,182477,180434,172449,163939,152512,133445,130459,124422,127454,131162,74359,
长期借款(万元),35500,39000,26500,28500,28500,34500,34500,36500,38100,43400,44400,55800,57600,56300,32600,46300,27500,12000,7000,7000,8500,4580,--,--,0,--,1500,1500,1500,1500,2500,8500,8500,8500,14000,20000,27500,23500,36000,46500,56500,54500,53000,37000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
长期应付款(万元),273,273,273,364,364,364,364,455,455,455,455,15719,15719,16271,16271,17936,636,636,636,727,727,727,727,727,818,818,818,818,818,909,909,909,909,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,2530,2530,2530,2530,2205,2211,2222,2000,2250,2230,2230,23186,26000,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
长期递延收益(万元),3270,3459,3649,3861,4031,4572,4422,3485,3623,3721,3937,1066,1135,1204,1273,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),3517,5133,4680,4859,4808,6715,8559,10470,12874,13018,7811,14857,18712,17681,8667,5670,4676,4300,4104,4819,4292,2903,1423,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,0,3528,3528,3528,3528,4870,4939,5077,5077,5146,5215,5353,5353,5491,1963,2051,2101,2327,2327,2377,2377,142,188,199,199,--,0,--,222,--,--,--,0,--,
非流动负债合计(万元),42559,47865,35102,37584,37703,46150,47844,50909,55051,60594,56603,90970,96694,94984,62340,74777,37752,22013,16818,17693,18735,13563,7504,6219,2782,2870,4420,4646,4646,4786,5786,12081,12127,12229,17729,23205,30711,26722,39222,49750,59730,57730,77186,64000,
负债合计(万元),392719,397111,358741,337422,332280,332649,336694,351688,357357,356022,348281,376047,486588,492369,442074,423856,368303,361236,326926,295560,299195,276763,273256,263678,253910,243766,237002,228364,227725,217898,204353,208863,199330,194706,198164,195654,194650,179235,172668,180209,184152,185184,208348,138359,
实收资本(或股本)(万元),63491,63491,63491,63491,63491,63491,63491,63491,63491,63491,63491,63491,49991,49991,49991,49991,49991,33327,33327,33327,26147,26147,26147,26147,26147,26147,26147,26147,26147,26147,26147,26147,26147,20113,20113,20113,20113,20113,20113,20113,15013,15013,15013,15013,
资本公积(万元),154951,154951,154951,154951,154951,154951,154951,154951,154951,154951,154951,154951,78800,78800,78800,95811,92829,108363,107775,109922,71665,67497,63058,58788,58788,58788,58788,58788,58788,58788,58788,59521,59364,65398,64822,65492,64822,64822,64552,64552,21628,21213,233,233,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,
盈余公积(万元),7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7712,7711,7711,7711,7711,7711,7716,7711,7810,7711,5681,5681,5681,4059,3424,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
未分配利润(万元),25142,23876,23562,19685,20859,29182,24180,22766,22387,27873,27469,26412,24897,20838,24530,32009,35619,37729,38583,31036,32583,35633,37264,44923,47597,47174,46513,44298,41324,39378,38499,31050,33785,38311,37461,38476,44248,54376,53437,60087,55577,35254,22869,17164,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,
归属于母公司股东权益合计(万元),261845,265427,263756,260389,261410,275480,276010,280328,287161,293081,277055,297136,217536,210382,187034,185522,186150,187131,187397,181996,138106,136988,134180,137569,140243,139821,139159,136945,133970,132025,131146,124429,127007,131534,130108,131796,136895,147121,145814,150434,97900,77161,42174,35835,
少数股东权益(万元),4277,3794,3627,3464,3427,3402,3207,2359,869,124,125,133,135,158,139,145,139,156,156,139,140,154,155,147,149,172,165,183,176,174,175,129,142,145,145,210,224,230,220,64,56,56,45,55,
所有者权益(或股东权益)合计(万元),266122,269221,267383,263853,264837,278881,279217,282687,288030,293204,277180,297269,217672,210540,187173,185667,186289,187287,187553,182135,138246,137142,134334,137716,140392,139993,139325,137128,134146,132199,131321,124559,127149,131679,130253,132007,137119,147352,146033,150499,97956,77218,42219,35890,
负债和所有者权益(或股东权益)总计(万元),658841,666332,626123,601275,597117,611530,615911,634374,645387,649226,625461,673316,704259,702909,629247,609523,554592,548523,514479,477695,437441,413905,407590,401394,394302,383759,376327,365492,361871,350097,335674,333422,326479,326385,328416,327661,331769,326587,318701,330707,282108,262402,250568,174249,		
  
