报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8068,8078,8135,8195,8263,8282,8345,8404,8474,8545,8617,6876,6873,6906,6946,6988,7030,7073,7128,7283,7420,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,51700,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),21,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1825,1699,1755,1715,1298,1214,1297,1247,1026,1010,975,620,567,568,289,289,316,273,270,194,145,
其他非流动资产(万元),69,644,554,698,333,1283,1208,5181,4825,1053,1587,1928,978,936,929,929,9,9,10,11,12,
非流动资产合计(万元),105383,105563,103353,103853,98996,99032,99263,98692,97670,93517,92600,31973,30690,30872,30836,31147,30468,30776,30749,30623,30650,
资产总计(万元),229112,233374,224449,220001,211932,204222,203394,201496,233245,176418,175685,93429,97476,100457,101104,95238,83379,85713,89427,82692,78358,
短期借款(万元),13743,19328,11728,9600,9650,4000,3500,1500,22200,28700,21700,16800,16000,20000,18384,11200,18900,20100,21219,19500,7400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,8948,12091,10811,7064,6562,4957,1793,1823,3435,3435,1028,4206,4790,4491,6253,5033,6859,9710,10116,12760,
应付账款(万元),--,10214,10591,11650,10257,9894,10630,11265,10644,10937,11334,8702,10260,7329,7843,8246,9411,9179,9902,9808,9693,
预收账款(万元),10808,10895,12685,11145,10672,9146,10061,11782,11374,8575,9703,4037,5525,5700,8660,7420,6500,6802,7113,6887,11730,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),755,626,490,1516,700,643,557,1378,1055,984,794,302,210,114,119,298,193,201,232,210,628,
应交税费(万元),892,619,612,931,455,971,511,559,579,789,1166,836,215,470,156,781,380,291,185,16,252,
应付利息(万元),28,30,16,12,12,5,5,1,32,32,29,23,19,29,31,20,33,35,37,34,24,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1795,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,3344,349,401,393,903,683,1648,14949,19153,23255,767,903,634,458,591,614,746,453,324,361,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),45959,54003,48561,46066,39203,32124,30903,29925,62656,72605,71417,32495,37338,40862,40143,34809,41064,44212,48851,46896,44348,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3500,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),3537,3946,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,262,--,--,
预计非流动负债(万元),229,259,224,164,81,207,187,124,285,209,133,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4406,4459,4512,3838,3424,3452,3478,3504,3530,3461,3149,2875,2906,2990,3272,3272,--,--,--,--,--,
递延所得税负债(万元),174,178,182,185,189,193,196,200,206,210,213,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2200,2219,2200,1496,964,
非流动负债合计(万元),8347,8842,4918,4187,3694,3851,3862,3829,4020,3880,3496,2875,2906,2990,3272,3272,2200,2219,2462,1496,4464,
负债合计(万元),54306,62844,53479,50253,42897,35976,34764,33754,66676,76484,74913,35369,40244,43852,43415,38080,43264,46431,51313,48392,48812,
实收资本(或股本)(万元),45316,44620,44620,44620,44620,44620,44620,44620,44620,39650,19825,17950,17950,17950,17950,17950,13450,13450,13450,13450,13450,
资本公积(万元),103764,101171,101072,101072,101072,101072,101072,101072,101072,41042,60867,21402,21402,21402,21402,21402,9732,9732,9732,9732,9732,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),510,452,414,418,207,363,397,396,446,419,403,2,18,1,32,12,--,--,--,--,--,
盈余公积(万元),2084,2084,2084,2084,2084,2084,2084,2084,2050,2050,2050,2050,1779,1779,1779,1779,1493,1493,1493,1112,636,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),23141,22203,22780,21554,21053,20106,20457,19570,18381,16773,17628,16655,16083,15473,16526,16015,15441,14607,13439,10006,5728,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),174816,170529,170970,169748,169035,168246,168630,167742,166570,99934,100773,58059,57233,56605,57689,57158,40116,39282,38114,34300,29546,
少数股东权益(万元),-10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),174806,170529,170970,169748,169035,168246,168630,167742,166570,99934,100773,58059,57233,56605,57689,57158,40116,39282,38114,34300,29546,
负债和所有者权益(或股东权益)总计(万元),229112,233374,224449,220001,211932,204222,203394,201496,233245,176418,175685,93429,97476,100457,101104,95238,83379,85713,89427,82692,78358,		
  
