报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2458,2356,5611,2375,2280,2136,4824,2081,1985,1821,4268,1561,1470,1427,3978,1183,2447,1720,1395,
应交税费(万元),7178,6122,6330,5684,5227,3500,5608,5388,4668,3760,4216,4138,3230,1640,1945,3259,2552,1501,997,
应付利息(万元),56,51,48,45,46,53,51,46,41,37,30,47,100,139,141,163,177,187,170,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,4080,--,--,2555,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),6616,9310,9345,327,473,343,496,466,436,707,518,795,796,295,298,279,321,191,453,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2084,2584,3884,3434,1884,5252,6052,4602,4868,5960,3884,3884,7434,15784,16134,14984,10684,10284,6200,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),46936,37026,46152,27589,24446,27329,31736,26159,27180,21973,23286,19033,20908,33124,37380,40365,43286,42825,32396,
长期借款(万元),48820,36260,30148,34682,31032,29674,28666,32042,30018,19426,17452,23736,38886,52836,53286,58920,64620,72504,68672,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),65070,65681,59883,68030,67475,66932,60288,78444,78496,77609,72084,80435,79304,78474,77182,77410,67881,53133,38331,
长期递延收益(万元),15571,15735,15900,14965,15130,14981,15145,15284,13414,13544,13673,10659,10657,9248,8838,--,9027,7434,--,
递延所得税负债(万元),10579,10331,9828,9667,9232,9159,8682,8676,8454,8173,7842,7787,7415,7139,6508,6085,5416,4661,3900,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9020,--,--,5393,
非流动负债合计(万元),140041,128008,115759,127344,122869,120745,112782,134446,130382,118752,111052,122617,136262,147696,145815,151434,146944,137731,116295,
负债合计(万元),186977,165034,161911,154933,147315,148075,144518,160605,157562,140725,134338,141649,157170,180821,183195,191800,190230,180557,148691,
实收资本(或股本)(万元),68776,68776,68781,68721,68721,68721,68070,68070,68070,45380,45380,45380,45380,40800,40800,40800,40800,34000,34000,
资本公积(万元),28519,28221,27993,26854,26305,25755,18118,18118,18118,40808,40808,40808,40808,241,241,241,241,241,241,
减:库存股(万元),6062,8693,8755,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),13128,13128,13128,10230,10230,10230,10230,6541,6541,6541,6541,4776,4776,4776,4776,3907,3907,2575,2175,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),149719,147198,129422,119457,106266,107440,95378,91895,82846,83566,75287,70404,63088,54938,51997,42342,33664,29800,20237,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),254080,248629,230569,225262,211521,212146,191796,184624,175575,176295,168016,161368,154051,100754,97813,87290,78612,66615,56652,
少数股东权益(万元),700,700,700,700,700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),254780,249329,231269,225962,212221,212146,191796,184624,175575,176295,168016,161368,154051,100754,97813,87290,78612,66615,56652,
负债和所有者权益(或股东权益)总计(万元),441756,414363,393180,380895,359536,360220,336313,345230,333137,317020,302354,303018,311221,281575,281008,279089,268842,247172,205344,		
  
