报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
固定资产原值(万元),--,83856,--,58233,--,55772,--,45394,--,43552,--,30171,--,29442,--,--,--,27436,25833,24120,--,--,--,
累计折旧(万元),--,27269,--,18451,--,16248,--,14413,--,12724,--,11645,--,10540,--,--,--,8398,6355,4897,--,--,--,
固定资产净值(万元),--,56587,--,39782,--,39523,--,30981,--,30829,--,18527,--,18902,--,--,--,19038,19477,19223,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),55819,56587,40062,39782,39090,39523,31759,30981,30828,30829,20819,18527,18549,18902,18823,19017,--,19038,19477,19223,19533,11838,7423,
在建工程(万元),4438,3534,3082,2628,2348,2077,5915,5116,5421,3976,5688,5027,3103,2530,894,628,--,525,85,377,289,3043,1587,
工程物资(万元),65,87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),11490,11720,3542,3603,3640,3655,3769,3742,3808,3786,3519,3538,3503,3439,2813,2838,--,2901,2902,2896,2929,2554,658,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),227149,227149,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),5206,5348,3337,2646,2200,2221,1711,1229,1305,1193,1219,835,873,715,778,757,--,728,752,314,325,355,243,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1883,1825,1218,1009,835,836,1025,1133,1031,1023,902,793,740,868,994,975,--,733,442,610,710,698,561,
其他非流动资产(万元),12279,12560,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),318693,319174,51605,50033,48478,48677,44543,42567,42759,41173,32513,29084,63430,26821,24667,24579,--,24289,24024,23784,24150,18488,10472,
资产总计(万元),769567,730762,320162,303525,278775,268532,246701,241656,241574,253838,224808,203029,190717,182902,192106,140956,135846,136884,109581,110826,111298,85141,59012,
短期借款(万元),32120,30700,37800,42300,29523,19000,23000,22400,27400,31000,31000,14000,15195,14500,24300,25000,--,25200,22100,14110,11610,15452,7171,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),68594,48900,34557,29058,30920,31699,25423,22719,26810,30452,23128,18601,17935,16327,20145,16301,--,15089,10131,10972,12264,3276,2548,
应付账款(万元),93161,99991,67532,59486,47830,48556,42514,42755,38653,48216,35614,40495,32311,35448,35902,36641,--,28492,21568,18658,20936,19050,14408,
预收账款(万元),6054,4825,3933,2941,3319,2011,2190,2923,3625,3549,2371,1107,520,1394,339,674,--,1604,1440,1044,1807,1815,3524,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),9078,14830,10983,9554,7697,12607,10321,8910,7237,10676,7399,6842,4988,8213,4539,3717,--,5527,4427,2552,4389,4972,3607,
应交税费(万元),10971,14428,3084,4827,2901,3174,1923,3222,1678,969,1987,849,1023,-650,1817,2758,--,2488,1348,3104,1779,1224,680,
应付利息(万元),35,36,36,36,21,20,19,18,38,38,38,27,27,34,47,49,--,49,46,65,42,41,22,
应付股利(万元),70,70,89,89,622,101,163,275,189,87,15,15,15,--,--,--,--,4086,--,8182,11818,710,340,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),28162,114733,5987,5727,8842,8381,7878,8951,8447,11584,2587,2696,2586,2155,2946,2156,--,1839,1847,1645,1641,2244,1538,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),69,303,--,--,--,--,--,--,--,--,--,3000,3000,6000,--,--,--,--,6500,750,1125,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),248313,328815,164000,154019,131676,125550,113430,112171,114077,136570,104138,87632,77600,83421,90036,87296,--,84373,69408,61081,67411,48785,33837,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,6000,6000,--,6000,--,14000,11000,6125,3000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,600,600,650,600,610,600,--,600,600,--,--,--,--,
预计非流动负债(万元),609,609,1036,809,609,631,1203,949,597,597,935,1304,1140,1226,1492,1656,--,1187,1366,1983,2110,1897,1267,
长期递延收益(万元),3426,3303,3570,3470,3662,3610,846,1290,1290,560,530,530,460,460,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1370,1400,125,125,139,139,85,85,86,85,14,14,14,14,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,140,140,--,140,520,1773,1838,1011,1395,
非流动负债合计(万元),5405,5312,4731,4404,4411,4380,2133,2324,1972,1242,2078,2448,2264,2300,8242,8396,--,7927,2486,17756,14948,9033,5662,
负债合计(万元),253718,334127,168732,158423,136087,129929,115564,114495,116049,137812,106217,90081,79864,85722,98278,95692,95599,92301,71893,78837,82358,57818,39499,
实收资本(或股本)(万元),99328,89568,73838,73838,73838,73838,73838,73838,29535,29535,29535,29535,29535,28891,28891,21661,--,21661,21661,21661,21661,10000,8000,
资本公积(万元),317772,220933,2892,2858,2825,2791,2574,3589,47836,47727,47388,47050,46712,39019,39019,1295,--,1295,1295,1295,1295,1933,3622,
减:库存股(万元),--,1522,1522,1522,3887,3887,3903,3903,3951,7902,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10589,10589,8407,8407,8407,8407,6760,6760,6760,6760,5498,5498,5498,5498,4682,4682,--,4682,3606,2711,2711,1021,196,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),79539,69604,61274,55200,55298,51081,46053,40825,39605,34640,31582,26842,25504,21949,19431,16001,--,15167,9310,5036,2094,12569,6324,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,16,--,3,2,--,--,--,--,
归属于母公司股东权益合计(万元),507217,389166,144884,138778,136475,132223,125319,121102,119779,110751,113996,108916,107237,95353,92037,43657,38901,42809,35874,30704,27762,25523,18143,
少数股东权益(万元),8632,7469,6546,6324,6213,6380,5819,6059,5746,5274,4595,4033,3616,1828,1791,1607,--,1774,1813,1285,1178,1800,1370,
所有者权益(或股东权益)合计(万元),515849,396635,151430,145102,142688,138603,131138,127161,125525,116025,118591,112948,110853,97181,93828,45264,40247,44583,37688,31988,28940,27323,19513,
负债和所有者权益(或股东权益)总计(万元),769567,730762,320162,303525,278775,268532,246701,241656,241574,253838,224808,203029,190717,182902,192106,140956,135846,136884,109581,110826,111298,85141,59012,		
  
