报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
短期借款(万元),40080,40080,40110,20210,6250,24000,36000,32500,42200,28700,19700,20700,9200,20077,19386,19264,16480,13937,1378,--,--,--,--,--,--,--,--,--,--,--,3390,3390,3890,2890,3390,4580,4580,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付票据(万元),--,4601,7635,5875,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付账款(万元),--,207520,139984,172547,168870,145795,109246,110569,96235,81419,54367,55250,5536,5524,4869,6006,6091,3566,3443,3500,3845,3127,1806,1685,1437,2172,1298,1249,1929,1568,3033,2649,3182,2311,1300,901,1598,
预收账款(万元),4304,3333,3955,3643,4022,3485,4458,4888,3182,3028,3475,2990,3295,2410,2052,2121,2785,2121,1961,2055,2588,2720,2479,3318,2810,2448,2210,1938,2887,1854,1594,2026,1790,952,646,689,636,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付职工薪酬(万元),2243,1906,1351,1675,1309,1220,987,1398,1240,1120,883,2032,726,674,637,1032,587,528,497,892,600,535,379,791,390,371,295,676,269,254,212,226,172,192,383,108,80,
应交税费(万元),8342,8880,8668,11376,4445,5965,4990,6765,6858,6735,5889,7985,1836,1633,1913,1560,1857,1616,2201,1360,1178,1152,1390,1257,905,760,898,939,694,598,554,279,526,162,247,543,459,
应付利息(万元),--,4085,2600,1100,5544,4083,2592,1134,7,25,29,39,--,--,--,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付股利(万元),--,3739,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
其他应付款(万元),14045,1586,1252,1163,4353,4231,857,964,14620,7287,3557,6080,1594,1231,831,798,3770,1432,781,861,1668,1043,1064,941,1341,1011,713,748,946,868,648,821,284,516,425,369,87,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,1462,1739,2012,2281,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
其他流动负债(万元),27838,27456,24406,23919,27841,20178,12530,11189,--,--,101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,0,0,0,--,--,
流动负债合计(万元),316144,303185,229961,241509,222634,208957,171659,169407,165805,130053,90012,97356,22187,31550,29687,30816,31571,23199,10261,8668,9879,8577,7118,7993,6884,6764,5414,5549,6724,5142,9431,9391,9845,7022,6391,7189,7440,
长期借款(万元),--,--,--,--,--,--,--,--,1223,1223,1223,1223,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,1500,1500,1500,1500,--,--,
应付债券(万元),119488,119450,119412,119375,119336,119300,119265,119229,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
长期应付款(万元),4800,4800,4800,4800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,279,399,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
长期递延收益(万元),695,701,708,712,728,733,733,745,544,549,--,561,440,445,449,454,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
递延所得税负债(万元),423,434,454,486,520,531,548,562,634,634,634,634,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,555,--,--,--,--,--,375,294,300,300,251,200,200,200,--,--,--,--,--,--,--,--,0,0,0,--,--,
非流动负债合计(万元),125406,125385,125375,125372,120583,120564,120546,120536,2401,2406,2691,2817,440,445,449,454,375,294,300,300,251,200,200,200,0,0,0,0,0,0,1500,1500,1500,1500,1500,--,--,
负债合计(万元),441550,428570,355336,366881,343217,329521,292205,289942,168205,132459,92703,100173,22627,31995,30137,31270,31945,23493,10561,8967,10130,8777,7318,8193,6884,6764,5414,5549,6724,5142,10931,10891,11345,8522,7891,7189,7440,
实收资本(或股本)(万元),249249,249249,249249,249249,249249,249249,155781,155781,155781,155781,70809,70809,45644,45644,45644,45644,45644,45644,40000,40000,40000,40000,20000,20000,20000,20000,10000,10000,10000,10000,10000,10000,7500,7500,7500,7000,7000,
资本公积(万元),122469,122469,122469,122469,122469,122469,215938,215938,215713,215713,286522,286522,59808,59808,59808,59808,59808,59808,16452,16452,16452,16452,36452,36452,36452,36452,46452,46452,46452,46452,46452,46452,1347,1347,1347,347,347,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
专项储备(万元),1286,1223,1204,1145,1103,1055,1030,975,951,888,842,776,693,634,568,502,458,409,361,312,275,233,148,148,--,--,--,--,--,--,--,--,0,0,0,--,--,
盈余公积(万元),5879,5879,5879,5879,5879,5879,5879,5879,5399,5399,5399,5399,4388,4388,4388,4388,3201,3201,3201,3201,2294,2294,2294,2294,1619,1619,1619,1619,1048,1048,1048,1048,639,639,639,316,98,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
未分配利润(万元),148637,147131,131845,126429,106967,89748,75714,70313,54760,44315,52849,46389,46543,43524,43105,39615,36891,34442,33861,30777,28932,26937,26038,23576,22439,13875,14341,12533,11272,9563,8553,7201,6094,4875,3478,1964,886,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
归属于母公司股东权益合计(万元),527521,525953,510648,505173,485668,468401,454342,448886,432604,422096,416421,409895,157075,153997,153513,149956,146001,143504,93874,90741,87953,85915,84932,82470,80510,71945,72412,70604,68771,67063,66053,64701,15579,14360,12964,9627,8331,
少数股东权益(万元),4568,4473,4790,4699,3788,-1,0,0,-3,-3,-1,723,736,742,747,753,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
所有者权益(或股东权益)合计(万元),532090,530425,515438,509871,489456,468401,454343,448886,432601,422093,416420,410618,157812,154739,154260,150708,146001,143504,93874,90741,87953,85915,84932,82470,80510,71945,72412,70604,68771,67063,66053,64701,15579,14360,12964,9627,8331,
负债和所有者权益(或股东权益)总计(万元),973640,958995,870774,876752,832673,797921,746548,738828,600806,554553,509124,510791,180439,186734,184396,181978,177947,166997,104435,99709,98083,94693,92250,90664,87394,78709,77826,76153,75495,72205,76984,75592,26924,22882,20855,16816,15771,		
  
