报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),671,6981,2826,6061,7021,6064,5892,1428,4135,5616,5125,4619,2259,167,3760,--,--,--,
应付账款(万元),3381,2453,1640,1571,1427,2196,1974,1854,1282,1543,1003,1298,1120,1160,1229,3007,2582,2070,
预收账款(万元),253,333,351,413,412,466,608,310,160,270,699,781,423,361,208,764,172,754,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1001,833,1227,690,656,619,908,486,473,450,1056,924,831,660,1108,874,852,725,
应交税费(万元),627,634,492,359,174,222,308,-566,-384,-360,735,359,485,521,556,521,558,511,
应付利息(万元),20,8,8,6,3,--,--,--,--,--,--,--,--,--,--,--,--,5,
应付股利(万元),730,--,--,--,--,--,--,--,--,--,--,--,--,1000,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1497,1019,1121,1094,1263,26,227,70,67,70,138,37,476,19,73,75,52,30,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,40,--,--,--,40,40,--,--,--,--,40,
其他流动负债(万元),49,48,48,51,57,62,66,--,40,40,40,--,--,40,40,40,40,--,
流动负债合计(万元),20567,17140,12544,14246,13014,9654,9984,3623,5773,7629,8797,8058,6425,4928,6974,5282,4256,4134,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),121,90,77,59,38,28,14,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),244,156,168,182,192,204,216,548,582,592,681,1046,926,866,866,1014,280,--,
递延所得税负债(万元),263,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,320,
非流动负债合计(万元),628,246,245,241,230,232,230,548,582,592,681,1046,926,866,866,1014,280,2320,
负债合计(万元),21195,17386,12789,14487,13243,9887,10214,4171,6355,8221,9478,9104,7351,5794,7840,6296,4536,6454,
实收资本(或股本)(万元),16493,16000,16000,16000,16000,16000,16000,16000,16000,8000,8000,8000,8000,6000,6000,6000,6000,6000,
资本公积(万元),21036,8144,8144,8144,8144,8144,8144,8144,8144,16144,16144,16144,16144,879,879,879,879,879,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2299,2222,2222,2234,2241,2239,2193,2080,2060,2013,1980,1806,1718,1486,1486,1064,679,308,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),14506,14742,14596,14005,13735,14643,13871,12921,12744,14715,14423,12854,12061,11302,10974,7972,5111,2774,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),54335,41109,40962,40383,40120,41026,40208,39145,38949,40872,40547,38804,37923,19667,19339,15914,12668,9960,
少数股东权益(万元),4704,3118,2922,2265,1694,628,573,78,--,--,0,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),59039,44226,43884,42648,41813,41654,40781,39223,38949,40872,40547,38804,37923,19667,19339,15914,12668,9960,
负债和所有者权益(或股东权益)总计(万元),80234,61612,56674,57135,55057,51540,50995,43394,45303,49092,50025,47908,45274,25460,27179,22210,17204,16415,		
  
