报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
存货(万元),38544,34511,34479,30398,28470,25631,24309,22478,14134,12061,10635,9499,10904,11762,9610,7307,5331,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),710,1043,5971,324,270,468,226,450,421,200,87,42,227,151,1,0,7,
流动资产合计(万元),97115,91359,84513,75723,79572,59500,55686,61276,32086,29491,23918,28858,20108,21040,16376,10384,8787,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),5371,5279,5323,5342,5428,2629,1926,1746,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,89231,--,69448,--,54278,--,43189,--,30681,--,24925,--,22816,20458,--,--,
累计折旧(万元),--,25159,--,24332,--,19372,--,14061,--,8568,--,7387,--,6332,4419,--,--,
固定资产净值(万元),--,64072,--,45116,--,34905,--,29127,--,22113,--,17537,--,16485,16038,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),63521,64072,48481,45116,40534,34905,34733,29127,22616,22113,21272,17537,17515,16485,16038,16076,9840,
在建工程(万元),7265,6040,9653,7912,5434,3553,3333,2365,1671,874,800,4120,4044,5000,1958,31,139,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),13676,13806,12410,12088,7507,6591,6656,6739,5044,5082,5121,5147,5186,5225,5280,5414,5501,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),62151,62151,59737,54808,50192,29535,28991,27366,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),763,879,670,796,633,549,437,373,189,149,163,177,190,204,237,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1978,1945,1493,1397,1311,1276,978,968,370,391,395,394,375,372,331,270,153,
其他非流动资产(万元),6884,6878,10926,8937,4366,2465,1358,1947,2346,2738,1397,519,--,--,--,--,--,
非流动资产合计(万元),161710,161150,148694,136395,115406,81503,78412,70632,32236,31348,29148,27893,27310,27285,23843,21791,15633,
资产总计(万元),258825,252509,233207,212118,194977,141003,134098,131908,64322,60839,53066,56751,47418,48325,40219,32175,24420,
短期借款(万元),35650,33350,29850,27900,18200,10500,7500,12900,8500,7500,500,3500,8400,8400,6400,5135,9330,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),594,784,589,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),20320,18688,17668,15297,12832,11058,10279,11016,6843,4798,4854,4128,3202,4675,3781,3378,1909,
预收账款(万元),4785,4221,4930,3263,2814,2180,1786,2022,1324,1040,573,464,1762,1929,798,359,200,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3257,4461,2579,1919,1412,2113,816,790,385,337,318,307,297,253,285,219,178,
应交税费(万元),1557,1165,665,1257,1137,615,949,522,40,14,78,450,148,100,67,-299,-186,
应付利息(万元),75,65,47,40,24,13,8,17,10,11,2,8,29,30,27,24,19,
应付股利(万元),--,--,--,--,--,--,--,--,1690,--,--,845,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),9366,10657,8373,8750,9693,5795,5899,4047,54,60,263,409,15,15,7,59,7,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1270,1282,200,--,--,--,--,--,--,--,--,--,200,200,200,100,--,
其他流动负债(万元),--,--,144,223,--,--,11,25,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),76874,74673,65044,58650,46112,32274,27247,31339,18844,13760,6588,10110,14053,15602,11565,8975,11458,
长期借款(万元),11446,11558,8224,3025,--,--,--,--,--,500,500,1000,5500,5500,5700,5300,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),28,32,81,34,49,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1573,1637,1768,1803,1920,1710,1784,1524,1141,1194,1247,1299,--,1405,1250,995,--,
递延所得税负债(万元),1788,1800,1142,1150,477,424,226,232,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),774,1049,--,--,--,--,--,--,--,--,--,--,1352,--,--,--,795,
非流动负债合计(万元),15610,16076,11215,6013,2446,2134,2010,1756,1141,1694,1747,2299,6852,6905,6950,6295,795,
负债合计(万元),92483,90749,76259,64663,48558,34408,29257,33095,19986,15454,8335,12410,20905,22507,18514,15269,12253,
实收资本(或股本)(万元),36796,36796,36796,36796,36796,34851,34851,34851,16896,16896,8448,8448,6336,6336,6336,6336,6336,
资本公积(万元),81685,81685,81447,81447,81431,47035,47085,47085,7922,7922,16370,16370,1169,1169,1169,1169,1169,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3491,3491,2684,2684,2684,2684,2158,2158,2158,2158,1824,1824,1824,1824,1415,949,496,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),29106,25237,22547,18274,19424,16466,14997,12496,17303,18379,18053,17646,17135,16432,12785,8452,4167,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),151052,147221,143444,139184,140336,101039,99093,96591,44279,45355,44696,44288,26464,25760,21705,16906,12167,
少数股东权益(万元),15290,14539,13504,8271,6083,5556,5748,2221,57,30,35,53,49,58,--,--,--,
所有者权益(或股东权益)合计(万元),166342,161761,156948,147455,146419,106595,104841,98813,44337,45385,44731,44342,26513,25818,21705,16906,12167,
负债和所有者权益(或股东权益)总计(万元),258825,252509,233207,212118,194977,141003,134098,131908,64322,60839,53066,56751,47418,48325,40219,32175,24420,		
  
