报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
商誉(万元),--,--,--,--,--,--,--,1198,--,
长期待摊费用(万元),470,159,70,80,143,241,334,212,212,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1132,1160,1116,1065,847,945,802,1010,561,
其他非流动资产(万元),--,--,--,61,2582,534,57,--,--,
非流动资产合计(万元),23876,23759,23923,23325,20678,15821,12381,14272,12058,
资产总计(万元),94547,93745,96924,61350,55503,53655,48915,44716,39061,
短期借款(万元),--,--,2000,2000,2000,3000,5870,7500,9700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),1624,2423,4207,5595,4141,3089,896,438,514,
应付账款(万元),8359,7837,7144,8011,8880,9787,10068,2756,3639,
预收账款(万元),1466,1686,1394,1786,1496,2462,3597,1950,718,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),935,888,532,1443,494,987,763,522,432,
应交税费(万元),507,589,393,662,93,133,227,1726,1286,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,64,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),366,409,1297,629,524,447,331,701,123,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),13258,13833,16966,20126,17629,19905,21816,15593,16412,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),334,314,355,315,299,293,277,103,126,
长期递延收益(万元),2165,2215,1933,1575,1635,1394,1134,896,960,
递延所得税负债(万元),--,--,--,4,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2499,2529,2288,1894,1934,1688,1411,999,1086,
负债合计(万元),15756,16362,19254,22021,19563,21593,23227,16592,17499,
实收资本(或股本)(万元),6667,6667,6667,5000,5000,5000,5000,5000,5000,
资本公积(万元),43648,43648,43648,9920,9920,9920,9920,9920,9920,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),2942,2942,2942,2942,2289,2289,1611,1507,864,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),25367,23958,24351,21375,18605,14770,9070,11578,5778,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),78624,77215,77608,39238,35814,31979,25601,28006,21563,
少数股东权益(万元),167,168,62,92,126,83,86,119,--,
所有者权益(或股东权益)合计(万元),78791,77383,77670,39329,35940,32062,25688,28125,21563,
负债和所有者权益(或股东权益)总计(万元),94547,93745,96924,61350,55503,53655,48915,44716,39061,		
  
