报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),19117,15864,13117,13664,14136,13724,13477,13770,11464,9920,7613,9561,8944,7726,6233,7826,8325,6401,5876,6664,5352,5642,5614,6398,5143,4415,3550,1904,1206,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,3,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),24704,3154,3301,2420,2628,2926,3145,1865,2061,1172,3071,2183,1336,1220,2318,320,278,298,285,113,174,110,154,91,32,16,93,122,10,
流动资产合计(万元),96592,102525,68949,66894,62078,62607,63810,59149,59272,45477,49614,46846,47081,44144,45709,39029,38442,37301,38128,44032,42011,46236,50360,49986,52512,17702,17720,16173,12449,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15,15,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,285,287,289,292,294,296,298,300,279,--,
固定资产原值(万元),70894,--,69227,--,61345,--,56241,--,50946,--,47639,--,40599,--,38493,--,35178,--,31534,--,21383,--,17769,--,15228,--,13226,9471,8117,
累计折旧(万元),20386,--,18170,--,16184,--,14169,--,12763,--,11144,--,9830,--,8600,--,7469,--,6359,--,5103,--,4449,--,3936,--,3436,3007,3200,
固定资产净值(万元),50508,--,51057,--,45161,--,42072,--,38183,--,36495,--,30769,--,29893,--,27709,--,25175,--,16279,--,13321,--,11292,--,9791,6464,4918,
固定资产减值准备(万元),17,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),50491,50366,51040,45272,45325,45078,42072,38899,38183,37508,36495,33168,30769,30196,29893,28851,27709,26359,25175,23880,16279,14324,13321,13088,11292,10650,9791,6464,4918,
在建工程(万元),1654,2031,1708,2396,1510,732,1113,16,408,9,1227,2614,5205,5106,4729,4367,3808,4295,4267,2797,8311,5435,1944,1684,1379,1376,1268,--,--,
工程物资(万元),68,35,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3951,3992,4069,4199,4237,4292,2848,2857,2763,2794,2222,2241,2266,1384,1408,1375,1394,1416,1442,1305,749,770,792,713,728,701,713,732,948,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),17002,17002,17002,17002,17002,16967,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21,
长期待摊费用(万元),2063,2115,2206,1650,1500,1404,1487,1929,2169,1725,1640,1127,1094,1619,986,870,849,807,779,586,549,537,568,532,402,442,423,428,369,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1706,1254,1255,797,798,456,419,398,379,324,324,194,194,205,205,80,80,91,91,111,79,64,64,66,66,60,60,40,58,
其他非流动资产(万元),8188,4605,2156,4866,2604,1624,1533,690,1346,1474,842,2916,2486,3472,2740,2974,3893,3929,3581,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),85123,81401,79437,76182,72975,70552,49483,44787,45248,43833,42750,42260,42013,41983,39960,38518,37733,36897,35349,28979,26255,21420,16979,16378,14164,13528,12555,7943,6314,
资产总计(万元),181715,183925,148386,143075,135053,133160,113293,103937,104520,89309,92363,89106,89095,86127,85669,77547,76175,74198,73477,73011,68266,67656,67339,66364,66675,31229,30275,24116,18762,
短期借款(万元),10783,7130,11280,14860,11942,7485,6962,9102,10552,8052,11152,11651,10383,9062,8464,4624,4956,4356,3683,2692,518,1500,1500,1511,1917,1332,1337,2344,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2063,1803,1536,1197,929,969,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,63,196,242,--,265,579,
应付账款(万元),17332,15311,18366,13300,14610,11736,12436,10028,10231,7545,7604,7028,9614,7806,8808,6976,7064,5272,5649,5716,5169,3653,4338,4754,4278,4316,3864,2888,2852,
预收账款(万元),923,645,666,802,651,423,278,596,330,171,128,419,672,112,175,207,177,145,206,424,333,335,451,125,121,135,142,50,31,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1528,1286,1503,1110,1168,937,1301,992,1055,908,1057,973,1067,922,892,852,866,671,699,714,635,631,449,465,487,459,434,366,299,
应交税费(万元),658,456,828,360,225,141,274,207,217,-8,538,610,572,512,1088,492,223,388,320,248,109,-33,129,73,409,141,528,323,531,
应付利息(万元),--,402,305,142,11,402,285,141,10,--,22,--,--,--,28,--,--,--,17,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,359,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),778,2030,2220,2299,7309,20255,2194,762,746,540,1557,54,75,121,118,131,185,170,196,4069,167,136,143,86,681,114,114,351,1951,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),195,2390,2585,195,390,585,780,195,390,585,780,195,398,606,813,207,415,622,829,12,24,37,49,39,43,48,48,49,75,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),34259,31452,39289,34264,37594,42933,24509,22023,23531,17794,22838,20930,22782,19142,20387,13489,13885,11624,11598,13874,6955,6258,7059,7114,8132,6786,6467,6637,6317,
长期借款(万元),9600,9600,9600,10185,585,585,585,1365,1365,1365,1365,2145,2145,2145,2145,2958,2958,2958,2958,1132,83,84,84,108,119,121,133,190,45,
应付债券(万元),--,9980,9959,9937,9916,9895,9874,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),4078,4192,4130,6141,6049,90,129,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2109,1812,1918,1815,1009,931,903,851,915,688,743,402,467,507,535,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),249,255,262,275,280,291,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,575,711,777,907,886,1013,1112,1004,629,640,651,862,5,25,
非流动负债合计(万元),16035,25840,25869,28354,17839,11792,11517,12216,12280,2053,2108,2547,2612,2652,2680,3533,3669,3735,3865,2018,1096,1195,1088,737,760,773,995,195,70,
负债合计(万元),50294,57292,65157,62618,55433,54725,36026,34239,35811,19847,24947,23478,25394,21794,23067,17022,17554,15359,15463,15893,8051,7454,8147,7851,8891,7558,7463,6831,6387,
实收资本(或股本)(万元),46028,46028,41028,40977,40977,40977,40977,40320,40320,22400,22400,22400,22400,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,11200,8400,8400,8400,8397,
资本公积(万元),45931,45776,8557,7896,7702,7441,7190,4592,4343,21748,21036,20895,20755,31763,30875,30632,30458,30283,30108,30108,37077,37077,37077,37077,37077,7462,7462,7462,56,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3174,3174,3174,2732,2732,2732,2732,2537,2537,2537,2537,2112,2112,2112,2112,1739,1739,1739,1739,1246,1049,1049,1049,642,642,642,642,136,389,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),24793,24090,23784,23476,23055,22827,21769,20651,20265,21575,21135,19952,18224,19034,18424,16962,15223,15621,15025,14611,10929,10912,9899,9607,8878,7181,6342,1302,3576,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-48,-45,-54,-58,-47,-41,-36,-34,-13,-13,-14,-34,-15,-43,
归属于母公司股东权益合计(万元),119995,118968,76575,75163,74604,74175,72886,68220,67568,68306,67167,65374,63433,64059,62554,60485,58575,58789,58014,57118,60215,60202,59192,58513,57784,23671,22813,17285,12375,
少数股东权益(万元),11426,7665,6654,5294,5016,4260,4381,1478,1141,1157,250,254,268,274,48,40,46,50,--,--,--,--,--,--,--,--,--,--,0,
所有者权益(或股东权益)合计(万元),131421,126633,83229,80457,79620,78435,77267,69698,68709,69462,67417,65629,63701,64333,62603,60525,58621,58839,58014,57118,60215,60202,59192,58513,57784,23671,22813,17285,12375,
负债和所有者权益(或股东权益)总计(万元),181715,183925,148386,143075,135053,133160,113293,103937,104520,89309,92363,89106,89095,86127,85669,77547,76175,74198,73477,73011,68266,67656,67339,66364,66675,31229,30275,24116,18762,		
  
