报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
应付账款(万元),17959,23013,24593,19802,12704,11546,11184,8052,4828,
预收账款(万元),1009,1308,1129,893,1197,1591,803,959,591,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2460,1958,3297,2699,1990,1331,1720,1524,1187,
应交税费(万元),1503,1112,1350,1020,933,865,526,580,772,
应付利息(万元),2,20,19,15,2,3,1,5,1,
应付股利(万元),--,--,--,--,--,--,--,2270,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),903,1911,592,511,335,104,287,3184,10159,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,14,--,
其他流动负债(万元),--,--,7,8,--,--,--,--,--,
流动负债合计(万元),37846,46591,45033,41215,29292,27390,23909,24141,23465,
长期借款(万元),--,--,--,--,--,--,--,--,180,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),214,161,122,115,85,8,7,5,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),214,161,122,115,85,8,7,5,180,
负债合计(万元),38060,46752,45155,41329,29378,27398,23915,24146,23645,
实收资本(或股本)(万元),10267,10267,7700,7700,7700,7700,7700,7500,5101,
资本公积(万元),49809,49809,5255,5255,5297,5297,5297,4897,757,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),902,902,902,902,260,66,66,--,303,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),35435,30751,28010,23921,16761,14726,12661,8161,7707,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),96348,92033,42581,38598,29851,26932,24849,19685,13156,
少数股东权益(万元),97,104,129,138,313,429,124,--,--,
所有者权益(或股东权益)合计(万元),96445,92137,42710,38735,30165,27361,24973,19685,13156,
负债和所有者权益(或股东权益)总计(万元),134505,138889,87865,80065,59542,54759,48889,43830,36801,		
  
