报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
减:库存股(万元),2345,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),524,524,524,524,473,473,389,220,86,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),32619,29865,27010,26107,21894,18548,12111,5934,3151,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),92922,89863,49847,48949,44601,41201,34460,19138,13029,
少数股东权益(万元),956,1033,1080,1218,1564,170,--,--,--,
所有者权益(或股东权益)合计(万元),93878,90896,50927,50167,46165,41371,34460,19138,13029,
负债和所有者权益(或股东权益)总计(万元),102457,99338,56088,57915,53688,49383,38566,27102,16925,		
  
