报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),503200,501770,418989,339928,327553,303346,261805,187666,154734,139103,115600,116653,124111,90515,103538,114173,106806,100801,102142,--,83551,50612,42799,19350,14342,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),173302,187596,26275,69156,75415,6544,7017,12222,21882,40042,51289,2540,1102,3836,13050,7500,--,--,437,--,450,420,390,87,--,
流动资产合计(万元),801331,969577,874215,553489,557680,396013,371817,312775,257662,268821,251378,179648,183068,138220,151064,157509,164433,158544,124017,133703,123120,71556,63205,41114,25814,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),14300,14300,14300,14300,14300,14300,14300,14300,14300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),12525,12132,11442,11207,11077,10958,4733,4826,4712,4557,4679,4716,4766,4978,4768,4836,3305,3342,2876,--,2976,2351,3125,2976,2376,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),1465079,--,1241439,--,961428,--,753742,--,475893,--,361295,--,259454,--,191668,--,167666,--,158088,--,136329,102684,62267,38929,--,
累计折旧(万元),237102,--,181743,--,137988,--,103742,--,80263,--,63666,--,51672,--,42709,--,35362,--,28448,--,22462,17764,11423,7259,--,
固定资产净值(万元),1227977,--,1059696,--,823441,--,649999,--,395630,--,297630,--,207782,--,148958,--,132304,--,129641,--,113867,84920,50843,31671,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),1227977,1134459,1059696,908088,823441,711679,649999,489396,395630,326244,297630,240261,207782,161413,148958,137026,132304,132438,129641,--,113867,84920,50843,31671,18714,
在建工程(万元),198567,203909,149819,136417,103600,125888,85097,130946,141556,104162,75885,76239,66122,80979,62689,54757,45134,39558,30977,--,28274,22295,12512,3298,2920,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,366,--,554,988,3603,1585,1413,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),150194,163377,140187,125471,135545,133077,98323,87321,75712,58104,41745,37313,33046,26625,23284,19097,18057,19807,20000,--,21974,20274,12602,6441,2943,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),35009,35239,35449,35914,30196,25004,23284,18144,16732,16880,16983,17016,17132,17144,17232,16237,16312,15454,15579,--,13629,11635,2973,2115,1775,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),14043,13422,10516,9630,8652,5396,4966,3728,1058,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动资产(万元),107237,112418,108839,103784,54029,45326,40614,31110,19937,21743,18454,6894,4587,3811,3935,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),1759853,1689256,1530248,1344811,1180840,1071628,921315,779772,669637,531691,455375,382439,333435,294949,260866,231953,215113,210599,199438,190198,181275,142464,85658,48085,30142,
资产总计(万元),2561184,2658833,2404463,1898300,1738521,1467642,1293132,1092547,927300,800511,706753,562086,516504,433169,411930,389461,379546,369143,323454,323901,304395,214020,148863,89199,55956,
短期借款(万元),445190,452888,356033,295456,232650,337650,250000,256800,248800,235100,177300,180300,181500,109000,91129,82800,74500,64500,89800,--,100000,35300,41520,37000,21400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),18413,10399,6655,4983,7847,15494,27955,39547,40413,38062,29048,18913,16282,13976,6000,8629,3000,4000,5500,--,2500,--,--,136,--,
应付账款(万元),161663,157736,152029,129960,114623,107085,110887,85792,76546,44520,51276,34035,23984,14236,27317,13883,10589,14366,14904,--,9287,5878,5581,2494,800,
预收账款(万元),3801,3872,1218,1781,2609,1204,1374,1695,492,493,429,1098,701,246,467,663,322,285,378,--,696,156,13,296,91,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),20102,17586,17586,13750,12196,9111,8709,6927,5691,4512,3199,3070,3157,2904,2746,2760,1958,2040,1949,--,1460,1212,797,382,346,
应交税费(万元),493,381,519,647,292,291,567,586,299,102,181,210,174,142,107,166,59,113,31,--,19,661,9,10,9,
应付利息(万元),10411,10866,5988,3959,4792,2713,1783,353,353,344,348,348,344,357,351,351,254,178,183,--,180,--,--,--,--,
应付股利(万元),51206,--,--,--,80050,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,420,--,--,659,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),81318,39524,43965,30114,12192,60906,59429,8289,8032,5235,5685,4121,3663,3234,2376,2422,1832,1430,1134,--,982,1222,414,54,8,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),49300,44515,28578,40150,39533,29388,58691,21942,21443,25772,21375,24339,22989,30189,34489,30770,39970,28050,22441,--,14065,21517,6622,--,--,
其他流动负债(万元),229872,309700,219730,129816,49925,49888,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),1071767,1047467,832301,650615,556709,613730,519395,421931,402068,354139,288841,266435,252794,174285,164982,142444,132483,114962,136321,143873,129611,65946,54956,41032,22654,
长期借款(万元),154636,173755,153430,129342,124208,112420,99535,51816,56316,47116,54684,60596,64646,65322,52022,59935,62635,67279,61443,--,71927,45354,21028,7453,5453,
应付债券(万元),139458,139439,139262,139164,139068,99302,99232,99610,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),7451,9025,3926,4678,5420,6147,6861,7563,8251,8927,9591,12767,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2011,1882,1884,2152,1960,1894,1964,1480,1221,1333,1437,1043,1034,760,104,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,8,8,8,--,--,--,--,--,--,
非流动负债合计(万元),303556,324102,298501,275336,270657,219763,207592,160468,65788,57376,65711,74406,65680,66082,52126,59945,62643,67287,61451,69991,71927,45354,21028,7453,5453,
负债合计(万元),1375323,1371568,1130803,925951,827366,833493,726987,582399,467856,411515,354553,340841,318474,240367,217108,202389,195126,182249,197771,213863,201537,111300,75984,48485,28107,
实收资本(或股本)(万元),208523,115846,115846,115846,115846,103375,103375,103375,51687,51687,51687,48400,48400,24200,24200,24200,24200,24200,21200,--,21200,21200,21200,21200,20000,
资本公积(万元),293813,386490,386490,386490,386490,93929,93929,93929,145616,145616,145616,49634,49634,73834,73834,73834,73834,73834,10052,--,10052,10052,10052,10052,4748,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),38450,38450,38450,34578,34578,34578,34578,14405,14405,14405,14405,11285,11285,11285,11285,10632,10632,10632,10632,--,8499,8499,5344,1799,943,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),399095,500499,486895,435435,374240,402267,334263,298441,247736,177289,140493,111927,88711,83484,85504,78406,75753,78227,83799,--,63107,62969,36284,7663,2158,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),1185861,1287265,1273661,972349,911155,634148,566145,510148,459443,388996,352201,221246,198029,192803,194822,187072,184419,186893,125683,110038,102858,102720,72879,40714,27849,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),1185861,1287265,1273661,972349,911155,634148,566145,510148,459443,388996,352201,221246,198029,192803,194822,187072,184419,186893,125683,110038,102858,102720,72879,40714,27849,
负债和所有者权益(或股东权益)总计(万元),2561184,2658833,2404463,1898300,1738521,1467642,1293132,1092547,927300,800511,706753,562086,516504,433169,411930,389461,379546,369143,323454,323901,304395,214020,148863,89199,55956,		
  
