报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),107,117,127,137,142,152,151,160,179,198,162,170,202,227,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),6,7,8,9,10,1,1,2,3,5,37,27,62,79,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1138,1044,927,889,814,742,663,595,487,507,368,426,158,154,
其他非流动资产(万元),--,--,--,--,--,647,611,611,498,497,367,367,--,--,
非流动资产合计(万元),4246,4244,3891,3808,3657,4133,3545,3578,3656,4018,4248,3955,2693,1716,
资产总计(万元),117224,104766,99826,105240,93845,71995,64296,65109,53749,52229,40093,40424,28397,19922,
短期借款(万元),11880,13080,14080,13113,12613,12173,10173,7140,7800,7784,7379,8610,3200,600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),999,525,--,--,--,--,--,--,190,--,--,105,--,--,
应付账款(万元),46806,39177,33894,38989,30260,28322,23484,27168,18670,18046,9971,10510,4914,2562,
预收账款(万元),325,192,585,514,61,61,4,5,136,93,5,9,66,146,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1295,1342,1338,1376,1398,1309,1055,1172,1045,1260,1032,1012,566,467,
应交税费(万元),2798,2055,1316,2043,1367,2173,2800,3089,2283,2126,1641,1476,1158,962,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2270,1763,1481,1302,1651,1556,1273,1110,1629,1354,762,1014,758,427,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,1500,1500,1500,--,--,200,200,700,1000,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),66372,58134,52694,57337,47350,47094,40289,41183,31753,30663,20990,22935,11362,6164,
长期借款(万元),3000,--,--,--,--,--,--,--,1500,1500,--,--,200,800,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,26,26,26,26,26,--,--,25,25,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),3000,26,26,26,26,26,0,0,1525,1525,0,0,200,800,
负债合计(万元),69372,58160,52719,57362,47376,47120,40289,41183,33278,32187,20990,22935,11562,6964,
实收资本(或股本)(万元),8000,8000,8000,8000,8000,6000,6000,6000,6000,6000,6000,6000,6000,6000,
资本公积(万元),25378,25378,25378,25378,25378,6455,6455,6455,6455,5935,5935,5935,5935,5935,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1046,1046,1046,1046,869,869,869,869,616,616,538,414,331,45,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),13428,12183,12683,13454,12223,11551,10682,10602,7400,7491,6629,5139,4568,978,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),47852,46607,47107,47877,46470,24876,24007,23926,20471,20042,19103,17488,16835,12958,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),47852,46607,47107,47877,46470,24876,24007,23926,20471,20042,19103,17488,16835,12958,
负债和所有者权益(或股东权益)总计(万元),117224,104766,99826,105240,93845,71995,64296,65109,53749,52229,40093,40424,28397,19922,		
  
