报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
长期待摊费用(万元),3247,3116,2889,2702,2760,2519,2607,1399,1255,546,607,678,268,266,287,362,258,291,--,54,38,65,170,289,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4136,3649,2224,2034,1755,1536,2091,2242,1637,1508,1181,1024,861,1132,1041,786,489,346,--,329,166,173,214,197,
其他非流动资产(万元),--,--,--,--,--,63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),224252,223703,220741,220143,221052,80807,80984,80747,74619,43776,3189,3024,2910,3163,2956,2712,2111,1928,--,1689,2058,1525,1626,1202,
资产总计(万元),525302,513518,454305,422149,403374,259926,258987,252059,207267,169338,126842,124928,117061,119326,113254,99908,100692,79729,68122,59235,57445,51507,44393,36132,
短期借款(万元),41500,48500,41000,29500,18000,--,7000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),16300,18300,32000,35500,26000,16500,8000,14000,10000,5300,6000,2200,--,4367,7600,2415,2500,4829,--,2250,60,5622,5559,4000,
应付账款(万元),51557,35088,33288,21982,16432,31854,29661,29454,36421,37750,17557,20361,14340,23684,15921,11578,8208,16744,--,6747,10259,8606,9656,9249,
预收账款(万元),36242,41326,42015,34206,29604,20454,27579,15033,4313,2765,1956,1901,2516,1026,1025,1112,4259,3162,--,818,1088,1133,2136,1626,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),617,1116,546,422,355,512,412,320,141,263,1,17,10,2,22,21,16,3,--,372,10,8,--,--,
应交税费(万元),8456,5502,4675,3237,5678,5349,4517,8124,4054,5315,3636,4404,6462,5880,7682,4384,2823,3031,--,2476,2238,564,458,190,
应付利息(万元),53,57,37,31,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),1058,1058,1058,2260,45,45,387,387,394,394,--,1241,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4193,5475,8935,5385,46742,8271,4746,2749,31692,214,919,1041,1040,1176,967,1159,4039,917,--,236,1143,165,200,247,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),19756,19894,24694,36044,12444,12522,4450,2225,--,2237,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),4141,5500,12517,7070,100,100,--,--,2237,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),183871,181815,200764,175637,155399,95606,86761,82292,89252,54238,30068,31165,24368,36135,33218,20669,21845,28686,20882,12900,14799,16097,18008,15311,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),1800,1800,1800,1800,8900,8900,23250,23250,16000,16000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),226,229,212,223,240,243,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),169,169,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,3234,3234,3735,5960,5993,5993,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2195,2199,2012,2023,12374,12378,26985,29210,21993,21993,0,0,0,0,0,0,0,0,--,0,0,0,0,--,
负债合计(万元),186067,184014,202776,177660,167773,107983,113746,111502,111245,76231,30068,31165,24368,36135,33218,20669,21845,28686,20882,12900,14799,16097,18008,15311,
实收资本(或股本)(万元),34188,34203,31656,31656,31656,28587,28609,28609,8829,8829,8799,8799,8799,8532,8532,8532,8532,7297,--,7297,7297,7297,7297,7297,
资本公积(万元),212356,212456,141870,140586,140476,65195,65228,64921,42521,42098,40701,40142,39622,31981,31981,31981,31981,5657,--,5657,5657,5657,5657,5657,
减:库存股(万元),3028,3168,3166,3166,5678,5756,8186,8186,8230,8230,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5572,5572,5427,5427,5427,5427,4584,4584,4584,4584,4249,4249,4249,4249,2942,2942,2942,2942,--,2380,2380,1675,1062,533,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),87868,78147,74161,68708,62715,57394,54159,49994,47878,45513,42933,40485,39941,38334,36532,35753,35378,35118,--,30983,27272,20714,12369,7335,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),337465,327718,249949,243212,234597,150847,144394,139921,95581,92793,96682,93675,92611,83095,79987,79208,78833,51014,47226,46316,42605,35342,26385,20821,
少数股东权益(万元),1771,1786,1579,1277,1004,1096,847,636,441,313,92,88,82,95,50,31,14,29,--,20,42,68,--,--,
所有者权益(或股东权益)合计(万元),339235,329504,251528,244490,235601,151942,145241,140557,96023,93107,96774,93763,92693,83191,80037,79239,78847,51043,47240,46336,42647,35410,26385,20821,
负债和所有者权益(或股东权益)总计(万元),525302,513518,454305,422149,403374,259926,258987,252059,207267,169338,126842,124928,117061,119326,113254,99908,100692,79729,68122,59235,57445,51507,44393,36132,		
  
