报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
固定资产(万元),8305,8582,8616,8963,8746,9042,9239,9549,8610,8887,9179,9483,8759,9075,8059,8538,2036,1536,
在建工程(万元),5176,4175,3071,2576,1695,1570,915,830,1254,1185,877,791,363,--,345,0,5857,2584,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
无形资产(万元),3848,--,3897,3921,3900,3925,3950,3975,3999,4023,4046,4072,4116,4205,4296,2846,1523,665,
开发支出(万元),--,3872,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
长期待摊费用(万元),1457,1502,719,723,727,732,736,740,744,748,752,756,773,--,--,0,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
递延所得税资产(万元),183,180,171,171,177,165,161,154,149,125,132,137,93,83,113,60,45,29,
其他非流动资产(万元),1071,877,517,340,1206,946,660,60,--,--,--,--,--,--,--,0,--,--,
非流动资产合计(万元),20041,19188,16992,16694,16452,16379,15661,15307,14756,14968,14987,15238,14103,13363,12813,11445,9461,4813,
资产总计(万元),74829,71026,71870,70514,73343,70775,70360,73572,56556,57719,59306,55583,52737,53158,53921,34266,26339,19424,
短期借款(万元),11000,8000,7000,7000,10000,10000,9000,13000,14200,17000,18000,14000,16000,11800,16000,9000,6000,3500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,6393,2868,0,--,--,
应付账款(万元),865,1067,1468,1626,1803,874,471,1384,776,1202,1907,2529,1367,1044,1239,2273,2262,1162,
预收账款(万元),810,381,1372,735,1569,895,1302,433,651,323,1105,798,1006,1022,2153,1859,678,520,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付职工薪酬(万元),244,94,52,174,108,164,33,127,67,63,41,120,57,69,55,45,168,191,
应交税费(万元),354,415,814,856,774,625,1056,1030,892,366,496,876,569,788,1407,749,281,199,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他应付款(万元),338,447,570,320,155,93,411,518,17,16,143,262,183,143,2110,735,788,279,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1400,700,1600,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
流动负债合计(万元),13611,10404,11276,10711,14408,12650,12273,16492,16603,18970,21693,18585,19183,22660,26532,16261,10177,5851,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1400,4100,6000,6000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,50,50,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
长期递延收益(万元),148,163,177,192,207,222,236,251,--,281,296,310,369,428,--,0,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,266,--,--,--,--,--,--,0,--,--,
其他非流动负债(万元),90,90,93,93,95,95,--,--,--,--,--,--,--,--,488,547,510,420,
非流动负债合计(万元),238,253,270,285,302,317,236,251,266,281,296,310,369,428,1888,4647,6560,6470,
负债合计(万元),13849,10657,11546,10996,14710,12967,12510,16744,16869,19250,21988,18896,19552,23088,28419,20908,16737,12321,
实收资本(或股本)(万元),8911,8911,8911,8911,8911,8911,8911,8911,6681,6681,6681,6681,6681,6681,6681,5612,5612,5612,
资本公积(万元),21436,21436,21436,21436,21436,21436,21436,21436,7061,7061,7061,7061,7061,7061,7061,130,80,80,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
盈余公积(万元),2988,2988,2988,2988,2648,2648,2648,2648,2295,2295,2295,2295,1944,1633,1176,762,391,141,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
未分配利润(万元),27645,27034,26988,26183,25638,24813,24855,23834,23651,22432,21281,20651,17498,14695,10584,6854,3519,1270,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
归属于母公司股东权益合计(万元),60980,60370,60324,59518,58633,57808,57850,56829,39687,38469,37318,36687,33184,30070,25501,13358,9602,7104,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
所有者权益(或股东权益)合计(万元),60980,60370,60324,59518,58633,57808,57850,56829,39687,38469,37318,36687,33184,30070,25501,13358,9602,7104,
负债和所有者权益(或股东权益)总计(万元),74829,71026,71870,70514,73343,70775,70360,73572,56556,57719,59306,55583,52737,53158,53921,34266,26339,19424,		
  
