报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,3500,4006,4072,3082,3000,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),41074,39979,65761,88447,117601,126634,59752,53689,41813,25351,
长期借款(万元),--,--,--,--,4000,4000,8000,12000,15000,20000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,19,77,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,16,--,--,--,
长期递延收益(万元),13901,13835,13835,14180,14526,13235,10612,10902,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,11363,6033,
非流动负债合计(万元),13901,13835,13835,14180,18526,17235,18647,22979,26363,26033,
负债合计(万元),54975,53814,79596,102627,136127,143869,78399,76668,68175,51384,
实收资本(或股本)(万元),23415,23415,23415,23415,17545,17545,17545,17545,17545,7143,
资本公积(万元),149319,149319,149319,149319,40562,40562,40562,40562,40562,30,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),62,82,36,--,--,--,--,--,--,--,
盈余公积(万元),3551,3551,3551,3551,3375,3375,2141,591,--,1987,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),63272,65032,64915,62631,49566,39505,18818,5896,-1265,28530,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),239577,241386,241242,238921,111051,100989,79065,64593,56841,37691,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),239577,241386,241242,238921,111051,100989,79065,64593,56841,37691,
负债和所有者权益(或股东权益)总计(万元),294552,295200,320837,341549,247178,244858,157464,141261,125016,89075,		
  
