报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),11780,10156,10963,7166,5233,2211,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),33482,34915,1821,30846,37337,39148,40350,29900,29850,57250,54850,30000,3636,4394,5500,6600,--,--,
流动资产合计(万元),292644,289305,281771,279057,282117,274889,271325,259714,260829,260275,250866,252213,253182,154644,155672,165674,136063,115300,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),18336,20015,18232,13397,7685,2383,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3514,3461,3679,3632,3604,3564,4282,4196,4094,4122,4978,4956,4849,4870,4795,4771,4478,3542,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,56388,--,52314,--,48184,--,39892,--,39700,--,28320,--,28287,28187,26574,--,--,
累计折旧(万元),--,19463,--,17690,--,15291,--,14195,--,12806,--,11692,--,10504,9973,8337,--,--,
固定资产净值(万元),--,36925,--,34623,--,32893,--,25697,--,26894,--,16627,--,17783,18214,18237,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),36787,36925,34060,34623,32154,32893,25822,25697,26201,26894,20012,16627,17230,17783,18214,18237,19484,17043,
在建工程(万元),15836,15446,12463,11184,10275,9136,10830,11171,9574,8816,11388,11576,10035,9085,7582,2207,80,197,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),14097,14195,14136,14227,14264,14350,14440,14529,14618,14708,14792,13956,12648,12730,12809,11732,11895,3226,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,621,621,--,--,18,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),390,488,305,357,180,146,143,155,169,184,198,213,161,172,194,307,263,357,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),8349,8661,7403,7045,6773,6604,6064,6140,5747,5623,4978,4715,4398,4562,4246,4137,3232,2393,
其他非流动资产(万元),4998,5391,5310,5526,3579,2057,--,--,--,--,--,--,1312,1312,--,--,--,--,
非流动资产合计(万元),102308,104581,96209,90614,78515,71133,61600,61888,60404,60347,56346,52043,50633,50515,47841,41391,39433,26758,
资产总计(万元),394952,393887,377981,369671,360632,346023,332925,321602,321233,320622,307211,304256,303815,205159,203513,207065,175496,142058,
短期借款(万元),24635,30875,35981,40470,37870,32110,22000,16000,15100,12679,8350,14000,18500,20500,24700,26900,29500,19600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),13609,8244,7237,7783,9151,9144,13912,12322,9258,6552,7676,5454,4359,6033,6776,3730,6067,7140,
应付账款(万元),42885,41548,36121,30891,30905,31709,28289,26922,30633,35448,31552,28757,32478,30089,30036,34737,20882,21467,
预收账款(万元),9852,6697,8486,9715,10652,2787,4563,3978,4726,5112,2992,2148,2365,3720,6164,2637,4378,3554,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1155,1943,1374,1156,849,1511,1260,1027,478,1495,1332,934,586,2775,2406,2951,2577,2791,
应交税费(万元),1928,6286,1633,2364,2286,3982,629,1143,1587,2115,919,2286,1071,1648,1506,6374,8476,9271,
应付利息(万元),33,33,--,--,--,--,--,--,--,1,0,2,8,8,6,8,25,26,
应付股利(万元),3001,3001,3001,3823,3401,3401,3401,3401,3600,3650,--,2387,--,--,--,--,--,2329,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),8018,8450,5464,4650,3990,4445,3174,3561,4434,4758,4173,4682,4237,4573,5988,7396,5512,5525,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),4988,5308,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2500,1500,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),110103,112385,99296,100851,99103,89089,77227,68353,69815,71810,56996,60651,63605,69345,77581,84732,79918,73201,
长期借款(万元),5475,6300,6618,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2500,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),5202,4612,6145,5171,3220,1360,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),3083,3042,2934,2903,2788,2839,3284,3330,3490,3500,3395,3403,3386,3359,3677,3765,2695,1737,
长期递延收益(万元),6305,6518,5840,5963,4451,4486,4521,4556,4591,4626,4648,4671,2323,2346,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2368,2427,2461,753,
非流动负债合计(万元),20065,20473,21538,14037,10460,8685,7805,7886,8081,8126,8044,8074,5709,5704,6045,6192,5156,4990,
负债合计(万元),130168,132858,120834,114888,109562,97774,85032,76239,77897,79936,65039,68725,69314,75050,83626,90925,85074,78192,
实收资本(或股本)(万元),63656,63656,63656,63656,63656,63656,63656,63656,31828,31828,31828,31828,31828,23868,23868,23868,15600,15600,
资本公积(万元),86021,86021,86021,86021,86021,86021,86022,86022,117850,117850,117850,117737,117737,24981,24981,24981,33249,33249,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),11508,11508,9916,9916,9916,9916,9001,9001,9001,9001,7463,7463,7463,7463,5323,5323,3137,594,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),96969,93658,91042,88518,84845,82056,81730,80276,78248,75609,74777,72370,71336,67696,59897,56540,33923,11381,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),258207,254896,250688,248164,244491,241702,240414,238954,236926,234287,231917,229399,228364,124008,114070,110713,85909,60824,
少数股东权益(万元),6577,6133,6459,6619,6579,6547,7479,6408,6410,6399,10254,6133,6137,6101,5818,5428,4513,3043,
所有者权益(或股东权益)合计(万元),264784,261029,257147,254783,251070,248249,247893,245362,243336,240686,242172,235531,234501,130109,119887,116141,90422,63866,
负债和所有者权益(或股东权益)总计(万元),394952,393887,377981,369671,360632,346023,332925,321602,321233,320622,307211,304256,303815,205159,203513,207065,175496,142058,		
  
