报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,227,279,0,142,2968,
负债合计(万元),18984,16631,13356,13502,12743,12596,17448,15108,16220,14544,21553,
实收资本(或股本)(万元),5648,5648,5600,5600,5600,4200,4200,4200,4200,4200,1458,
资本公积(万元),22112,21948,20101,20101,20101,3127,3127,3127,3127,3127,1159,
减:库存股(万元),1785,1785,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),961,961,961,961,834,834,834,585,385,109,355,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),12203,11818,12787,12237,12334,11185,10833,7908,5717,1948,3203,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),39085,38563,39449,38899,38869,19346,18994,15820,13428,9385,6174,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),39085,38563,39449,38899,38869,19346,18994,15820,13428,9385,6174,
负债和所有者权益(或股东权益)总计(万元),58069,55195,52806,52402,51613,31941,36442,30928,29648,23929,27727,		
  
