报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
无形资产(万元),44965,43751,44256,44709,44794,45203,46476,46805,46390,32655,32772,19588,14629,14808,15011,15183,15338,15409,15599,15818,15928,16097,16218,16406,13080,13265,13332,9720,9745,9704,9702,9771,9904,9993,9839,9751,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
商誉(万元),3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,3720,337,337,--,--,79,79,79,79,79,79,0,--,
长期待摊费用(万元),6436,6833,7141,7520,6854,6840,5922,6069,5011,5305,5625,5543,5021,5286,4751,5013,3693,2538,2652,3960,4880,5465,6371,7148,5475,5879,4342,4467,2111,1898,1491,1540,465,570,37,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延所得税资产(万元),24066,23723,27961,29675,24723,27763,31316,30331,28559,26372,27544,26578,21875,20074,19655,20361,18071,15457,13172,13188,12958,9020,8336,9224,9328,8292,8393,8499,4062,3045,3665,3308,1528,1641,878,273,
其他非流动资产(万元),--,10056,12230,12162,7768,7637,4800,5800,701,15368,18718,20001,3283,17503,6330,6330,10666,16116,16116,16116,5596,19046,9597,14282,--,--,--,--,--,--,--,0,--,0,0,--,
非流动资产合计(万元),464314,472059,470770,469522,427072,415443,401900,397228,367866,371058,356510,345837,298620,286207,267927,270286,266073,264148,264021,267809,267252,262326,247819,246655,216178,195809,159776,152806,113518,109048,108170,85783,72299,59265,25364,11570,
资产总计(万元),1520736,1321343,1384886,1364321,1327458,1169069,1233920,1294806,1193637,1106212,1182395,1165455,1110675,992624,1022882,1037282,1052705,931965,967403,971447,956589,876312,915759,927116,905793,843107,897998,909957,907095,801606,778683,353867,206105,201275,107272,54346,
短期借款(万元),2250,2200,2450,2050,1600,2650,3000,3000,2200,600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,6000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付票据(万元),--,64385,31931,37911,47037,60733,7390,31003,34523,42260,15805,39879,36166,48516,14331,29967,40840,38465,7748,37631,21261,32731,13493,41004,44814,22881,12798,32250,41474,14390,13460,62043,29808,26451,4398,--,
应付账款(万元),--,129980,156404,189806,165643,60781,69109,121623,86737,64666,83467,82634,109591,47387,58951,81789,139499,70815,74105,71030,112835,55603,58887,57268,67827,61194,64204,63927,95725,66406,45264,49059,24064,39072,31964,3563,
预收账款(万元),24425,21642,31965,12328,17750,13438,15854,8358,7069,9912,16941,7454,4000,9573,13814,3637,6288,10010,10349,5313,5047,10398,7591,2856,4803,5759,4325,1673,8343,10116,17803,16294,10191,16954,9196,1121,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付职工薪酬(万元),11873,10049,10366,16115,11289,8243,9014,13373,9522,6331,6243,10430,7852,6602,4886,8996,6886,5666,5658,7843,5356,4498,3425,7202,3381,3639,3150,6333,2480,2245,1771,4743,1383,4484,1808,534,
应交税费(万元),39018,10344,18659,13008,28758,10529,29528,38091,37900,7583,26268,26237,21790,8466,18431,24390,22903,7345,13704,11464,16456,6019,12435,13957,13280,-1839,10100,16830,17307,6395,15980,17306,3215,11652,6102,1332,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,9,--,
应付股利(万元),--,8496,--,--,251,251,102,242,364,364,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应付款(万元),15095,22034,18417,12643,10424,11292,14066,11948,10528,10798,9177,9812,18070,8951,9359,8756,8846,7994,10217,10432,6223,7120,5784,7659,7271,10009,5407,5521,6372,3744,3132,2943,2150,1307,1207,6148,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动负债(万元),1988,--,2025,2066,1856,1931,2290,2290,3039,3200,3297,3392,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他流动负债(万元),347,371,200,1905,43,38,33,803,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
流动负债合计(万元),388382,269499,272417,287833,284652,169884,150385,230731,191880,145714,161198,179839,197471,129495,119773,157534,225263,140296,121781,143713,167178,116370,101615,129946,141375,101644,99984,126534,171700,103296,97409,152387,70811,99920,60684,12699,
长期借款(万元),15943,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
预计非流动负债(万元),30373,33421,65251,59530,36545,40961,51292,56405,34864,41805,59167,47903,35743,29737,26907,23219,12724,9900,14983,13236,10384,7586,9863,7653,6866,6434,4847,6214,--,--,--,0,--,0,0,--,
长期递延收益(万元),2228,2274,2320,2366,2641,2459,2430,2551,2517,2563,2610,2656,2702,2748,2794,2841,--,--,--,--,--,--,--,--,--,--,--,1442,--,--,--,1137,1137,1080,0,--,
递延所得税负债(万元),2912,3024,2782,2848,3019,3065,2886,2942,3108,3278,3845,3847,3043,3069,3095,3121,3148,3174,3200,3226,3252,3296,3304,3330,--,--,--,--,--,--,--,0,--,0,0,--,
其他非流动负债(万元),4557,--,--,--,--,--,2290,2290,5165,5165,5165,5165,--,--,--,--,2887,2933,2972,2872,2752,2798,2843,1339,1414,1424,1433,--,1137,1137,1137,0,--,0,0,--,
非流动负债合计(万元),56012,38718,70353,64745,42204,46484,58899,64188,45653,52811,70786,59571,41488,35554,32796,29181,18759,16006,21154,19335,16389,13679,16011,12323,8280,7857,6280,7656,1137,1137,1137,1137,1137,1080,0,0,
负债合计(万元),444394,308218,342769,352577,326856,216368,209284,294919,237534,198524,231985,239410,238959,165049,152569,186715,244022,156303,142935,163048,183566,130049,117626,142269,149656,109501,106264,134190,172837,104432,98546,153523,71948,101000,60684,12699,
实收资本(或股本)(万元),269985,268561,268945,268945,268959,268959,269383,269383,269454,269454,269454,269454,268000,134000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,60000,60000,60000,18800,5900,
资本公积(万元),253506,248099,249990,249989,252265,252265,254421,254421,255443,255443,255582,255582,245571,379571,446571,446571,446571,446573,446573,446573,446571,446571,446571,446571,446571,446571,446571,446571,446571,446571,447217,490,490,490,2890,32924,
减:库存股(万元),6832,--,2133,2133,1964,1964,4622,4622,8608,8608,8608,8608,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
盈余公积(万元),101478,101478,101478,101478,88451,88451,88451,88451,73973,73973,73973,73973,61754,61754,61754,61754,47926,47926,47926,47926,38733,38733,38733,38733,30824,30824,30824,30824,18307,18307,18307,18307,9407,9407,2660,411,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
未分配利润(万元),451784,391244,422980,391741,391932,344115,416802,391584,363487,314548,355099,330653,290830,250210,294578,274948,246683,213926,262643,246551,220718,193959,245829,232543,211742,189211,247339,231371,202380,165296,147613,121547,64259,30378,22239,2413,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
归属于母公司股东权益合计(万元),1070468,1010189,1040896,1010142,1000201,952443,1024140,999307,954258,905751,947987,923547,869899,825537,869905,850275,808181,775425,824141,808049,773022,746263,798133,784847,756137,733606,791734,775767,734258,697174,680138,200343,134156,100275,46588,41648,
少数股东权益(万元),5873,2937,1222,1602,401,258,496,579,1846,1936,2423,2498,1817,2038,408,291,501,238,327,351,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
所有者权益(或股东权益)合计(万元),1076341,1013126,1042117,1011744,1000602,952701,1024636,999887,956103,907688,950410,926045,871716,827575,870313,850566,808683,775663,824468,808400,773022,746263,798133,784847,756137,733606,791734,775767,734258,697174,680138,200343,134156,100275,46588,41648,
负债和所有者权益(或股东权益)总计(万元),1520736,1321343,1384886,1364321,1327458,1169069,1233920,1294806,1193637,1106212,1182395,1165455,1110675,992624,1022882,1037282,1052705,931965,967403,971447,956589,876312,915759,927116,905793,843107,897998,909957,907095,801606,778683,353867,206105,201275,107272,54346,		
  
