报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,478,478,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),6093,5195,5168,5238,7516,7784,8763,12713,7030,11001,
长期借款(万元),--,--,2833,2833,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),2020,2027,2020,2027,2037,2020,--,--,--,--,
专项应付款(万元),1694,1694,2123,2000,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),997,1035,964,1113,1191,1268,671,713,200,158,
递延所得税负债(万元),49,49,49,49,50,48,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),4759,4805,7989,8022,3278,3336,671,713,200,158,
负债合计(万元),10853,10000,13157,13260,10794,11120,9434,13426,7230,11158,
实收资本(或股本)(万元),12212,12212,12212,9159,9159,9159,9159,9159,9159,9059,
资本公积(万元),38821,38821,39786,10207,10207,10207,10207,10207,10207,9882,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2101,2101,2101,2101,1393,1393,977,977,551,299,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),14159,12367,10250,9245,5234,4806,3560,1801,-73,-1076,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),67293,65501,64349,30712,25994,25566,23904,22144,19844,18164,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),67293,65501,64349,30712,25994,25566,23904,22144,19844,18164,
负债和所有者权益(或股东权益)总计(万元),78145,75501,77506,43972,36788,36686,33338,35571,27074,29323,		
  
