报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
实收资本(或股本)(万元),10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),34084,35217,35217,5789,5789,5789,5789,5789,5789,5661,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3365,3146,3035,2945,2771,2614,2341,1629,1006,636,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),44825,41618,40733,39211,35377,33027,28866,20064,12630,8186,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),92265,89986,89004,55467,51437,48926,44482,34938,26877,21956,
少数股东权益(万元),767,1056,1059,998,872,809,571,--,--,--,
所有者权益(或股东权益)合计(万元),93032,91042,90063,56465,52309,49735,45052,34938,26877,21956,
负债和所有者权益(或股东权益)总计(万元),143032,117815,123172,89772,78994,72148,66885,51519,38935,34746,		
  
