报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),438,659,559,588,62,519,645,1030,10596,10703,717,504,1027,742,654,695,380,343,554,545,727,385,15,27,
流动资产合计(万元),110652,96190,128895,118316,105304,113934,116865,110502,106213,109377,97417,106997,99776,110885,104609,95972,78884,94929,88250,52762,52031,49608,38227,31572,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,13411,16811,14611,14411,14411,7700,7700,7700,7700,39900,15300,15360,7000,3000,2000,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,740,740,740,778,1168,1168,1411,1377,1020,1133,500,500,500,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,16283,--,16285,--,16282,--,16419,--,16430,--,16221,--,16124,--,1325,--,1159,--,1004,980,968,948,753,
累计折旧(万元),--,3065,--,2701,--,2338,--,1990,--,1617,--,1231,--,862,--,771,--,674,--,612,579,540,402,255,
固定资产净值(万元),--,13218,--,13584,--,13944,--,14429,--,14813,--,14990,--,15262,--,554,--,484,--,392,401,428,546,498,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),--,13218,13399,13583,13763,13944,14213,14429,14570,14813,14989,14990,15103,15262,500,554,443,484,365,392,401,428,546,498,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,13937,13937,13475,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2168,2355,2590,2777,2943,3151,1894,2011,2248,2247,1149,46,51,56,32,35,129,202,295,388,481,573,945,1266,
开发支出(万元),--,--,--,--,--,--,1467,958,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),1081,1081,2409,2409,2409,2409,--,--,--,--,3152,3152,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),557,690,640,897,1135,1424,2098,2370,2887,3036,3301,687,578,601,--,--,--,--,4,4,2,3,21,34,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),7133,7063,7908,7531,6665,6668,5025,5069,5510,5079,1039,991,719,957,908,830,647,625,469,553,545,492,391,263,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,6000,7030,3500,11400,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),37386,37819,44498,42549,42065,42786,33565,33705,34327,34251,70551,43329,35812,35776,21877,17356,14694,1312,1134,1337,1429,1496,1903,2061,
资产总计(万元),148038,134009,173393,160865,147369,156721,150430,144207,140540,143628,167968,150326,135588,146661,126486,113328,93578,96241,89384,54098,53460,51104,40130,33633,
短期借款(万元),42000,42000,52000,42000,42000,42000,35400,29400,30000,30000,--,8000,8000,8000,5000,5000,2000,2000,2000,2000,2000,2000,2000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,--,--,68940,51603,59642,46166,43338,40180,40927,50815,26113,14723,25945,30937,21600,9841,12590,9161,10693,12110,11244,9103,10632,
预收账款(万元),252,1267,1759,1839,681,2405,2096,620,1409,1355,3942,4714,499,1302,1460,880,263,741,317,955,1266,1363,863,1346,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),306,306,349,406,460,503,143,554,522,528,154,515,457,439,431,424,325,312,45,259,253,229,194,136,
应交税费(万元),1793,1726,1451,1445,982,1641,1486,1585,1079,1563,1245,2249,3434,3441,4226,4178,2747,3618,3604,2953,3501,2982,1848,1472,
应付利息(万元),--,468,--,425,905,490,375,256,--,191,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,314,314,314,314,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,2202,3039,3200,3067,2574,1686,1821,1947,1852,1925,2229,1910,3485,80,205,293,245,195,227,213,244,175,133,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,31,31,11,31,16,18,16,25,10,10,10,19,19,17,
流动负债合计(万元),97869,84084,132457,118255,99698,109257,87351,77575,75137,76417,58112,43851,29034,42642,42149,32304,15484,19531,15645,17412,19667,18394,14202,13738,
长期借款(万元),--,--,--,--,--,--,--,4779,6000,6000,22998,13998,14000,14000,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),425,425,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),40,--,40,40,40,40,40,40,--,--,--,6,156,150,150,150,150,150,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,--,--,--,150,150,--,--,--,--,
非流动负债合计(万元),465,425,40,40,40,40,40,4819,6000,6000,23004,14004,14156,14150,150,150,150,150,150,150,0,0,0,0,
负债合计(万元),98335,84510,132497,118295,99738,109297,87391,82394,81137,82417,81116,57855,43190,56792,42299,32454,15634,19681,15795,17562,19667,18394,14202,13738,
实收资本(或股本)(万元),38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,38400,12800,6400,6400,6400,4800,4800,4800,4800,4800,
资本公积(万元),8180,8180,8180,8180,8180,8180,8180,8180,8180,8180,8180,8180,8180,8180,8180,33780,40180,40180,40180,6885,6885,6885,6885,6885,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,3156,3156,3156,3156,2257,2257,2257,2257,1476,858,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),-1584,-1802,-10380,-8692,-3628,-3830,11726,10502,8104,9911,35684,41288,41256,38721,34449,31151,28213,26824,24751,22595,19852,18768,12768,7352,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),49630,49412,40833,42522,47586,47384,62940,61716,59318,61125,86898,92502,92469,89935,84185,80886,77949,76560,73588,36537,33793,32710,25929,19895,
少数股东权益(万元),73,88,63,48,45,40,99,97,85,86,-46,-31,-71,-66,3,-12,-5,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),49703,49500,40896,42570,47631,47424,63039,61813,59403,61211,86852,92471,92398,89869,84187,80874,77944,76560,73588,36537,33793,32710,25929,19895,
负债和所有者权益(或股东权益)总计(万元),148038,134009,173393,160865,147369,156721,150430,144207,140540,143628,167968,150326,135588,146661,126486,113328,93578,96241,89384,54098,53460,51104,40130,33633,		
  
