报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,3170,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2803,2861,2920,2979,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),8122,--,8745,--,7354,--,7220,--,7061,--,6935,--,--,--,6993,6865,6624,--,
累计折旧(万元),4364,--,4743,--,3856,--,3700,--,3543,--,3384,--,--,--,3214,2826,2458,--,
固定资产净值(万元),3759,--,4002,--,3498,--,3521,--,3518,--,3552,--,--,--,3779,4039,4166,--,
固定资产减值准备(万元),12,--,12,--,16,--,16,--,16,--,16,--,--,--,19,--,--,--,
固定资产(万元),3747,3853,3990,3793,3482,3434,3505,3499,3503,3566,3536,3612,3698,3667,3760,4039,4166,4102,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1195,883,923,930,481,392,286,55,60,66,34,--,46,64,72,75,119,142,
开发支出(万元),--,322,310,202,193,145,214,264,254,249,279,43,--,--,--,--,--,--,
商誉(万元),3790,3790,3790,5442,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),28,--,33,--,--,--,12,65,--,--,--,--,--,--,--,--,4,7,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1715,1558,1556,1411,1196,1170,1170,986,996,1110,1110,1030,1030,911,900,521,410,286,
其他非流动资产(万元),--,--,3,--,--,--,15,10,10,30,30,--,--,--,--,--,--,--,
非流动资产合计(万元),13277,13666,13526,14757,8523,5141,5201,4879,4823,5020,4988,4685,4774,4641,4733,4634,4699,4537,
资产总计(万元),84034,83333,86657,87839,73637,66850,69057,68410,66457,67949,71642,69572,75921,53270,58266,58197,60482,44622,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,214,514,300,--,180,380,--,--,--,--,--,--,400,--,
应付账款(万元),10939,10748,14327,12921,13395,7238,9930,8754,8882,9414,12213,12824,14028,13635,16431,16869,17245,10424,
预收账款(万元),6470,5399,3204,8162,4909,5043,3863,5240,4264,3999,3615,795,4587,608,2052,5236,7573,7719,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1946,1115,2745,1920,1104,897,1432,1379,831,745,1494,1408,1058,413,1986,1908,1638,1538,
应交税费(万元),2570,3270,3300,2200,1750,1181,1283,1124,932,1940,2205,2124,2443,2306,2627,1748,1879,1136,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3459,4209,4205,1444,1210,1433,1309,1245,1199,1166,1281,1455,2114,1650,1808,1680,1856,2321,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,933,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),25385,24741,27782,27580,22582,16306,18117,17742,16288,17644,20808,18605,24229,18612,24904,27446,30591,23139,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,1680,--,--,--,--,--,--,--,--,--,--,--,--,3553,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),349,361,373,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),349,361,373,1680,0,0,0,0,0,0,0,0,0,0,0,0,3553,0,
负债合计(万元),25734,25102,28155,29261,22582,16306,18117,17742,16288,17644,20808,18605,24229,18612,24904,27446,34143,23139,
实收资本(或股本)(万元),17228,10134,10134,10134,10134,10134,10134,10134,10134,10134,10134,10134,10134,7600,7600,7600,7600,7600,
资本公积(万元),6934,14028,14028,15460,14028,14028,14028,14137,14131,14028,14028,14118,14126,215,215,215,215,215,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3100,3100,3100,3079,3079,3079,3079,2998,2998,2998,2998,3009,3009,2845,2845,2524,2023,1473,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),25061,25112,24653,24321,23814,23303,23700,23399,22906,23145,23675,23707,24423,23998,22701,20412,16501,12195,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),52326,52369,51918,52994,51054,50544,50940,50668,50169,50305,50835,50967,51691,34658,33361,30751,26339,21483,
少数股东权益(万元),5975,5862,6584,5584,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),58300,58231,58503,58578,51054,50544,50940,50668,50169,50305,50835,50967,51691,34658,33361,30751,26339,21483,
负债和所有者权益(或股东权益)总计(万元),84034,83333,86657,87839,73637,66850,69057,68410,66457,67949,71642,69572,75921,53270,58266,58197,60482,44622,		
  
