报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),5044,5067,5099,3768,3801,3841,3142,673,699,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),704,737,711,516,464,585,451,371,203,
其他非流动资产(万元),43,31,24,37,290,127,831,175,403,
非流动资产合计(万元),23034,23084,23371,22057,11996,12252,12909,10462,10814,
资产总计(万元),183307,179004,181455,107977,89317,87278,76458,71171,55879,
短期借款(万元),--,--,--,--,--,--,--,3200,6000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,4494,--,--,--,--,2328,
应付账款(万元),8968,6769,9075,8694,7132,6307,7507,9261,5464,
预收账款(万元),3166,3606,4981,4965,3159,5880,7490,10852,5579,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),928,926,860,1123,808,945,601,529,393,
应交税费(万元),2632,1377,2192,3276,1560,2894,3141,1669,593,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,2982,--,--,--,728,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),550,515,416,235,389,233,368,915,315,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),16244,16175,17525,22788,13049,16987,19107,26426,20672,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1191,1191,1191,1191,1191,1239,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1191,1191,1191,1191,1191,1239,0,0,0,
负债合计(万元),17435,17365,18715,23979,14239,18226,19107,26426,20672,
实收资本(或股本)(万元),17440,17440,17440,13080,13080,13080,13080,13080,13080,
资本公积(万元),86962,87309,87309,16334,16334,16334,16334,16334,16334,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),5344,5344,5344,5344,3951,3951,2582,1401,577,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),56126,51545,52647,49241,41713,35687,25355,13930,5216,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),165872,161638,162740,83998,75078,69052,57351,44745,35207,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),165872,161638,162740,83998,75078,69052,57351,44745,35207,
负债和所有者权益(或股东权益)总计(万元),183307,179004,181455,107977,89317,87278,76458,71171,55879,		
  
