报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),29256,20451,18489,17482,18156,15277,16875,14037,12966,10473,8995,
预收账款(万元),17396,9061,10485,9216,14651,9118,8365,6149,6670,5804,5433,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3558,3130,2353,3188,2850,2990,2913,1836,2149,2398,641,
应交税费(万元),5856,5844,6794,4915,5099,3409,2535,4434,2234,2057,1881,
应付利息(万元),--,--,--,--,15,11,--,--,--,--,--,
应付股利(万元),535,535,364,364,364,240,138,58,58,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),17966,12404,9623,7081,9437,5542,4421,3999,3958,4170,2445,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),74566,51425,51109,45245,62571,41887,39746,32511,35035,27402,23395,
长期借款(万元),--,--,2990,2990,3000,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1730,1389,1383,1401,1187,1204,400,--,413,--,--,
递延所得税负债(万元),22,22,22,22,23,23,23,24,24,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,403,--,--,--,
非流动负债合计(万元),1752,1411,4395,4413,4210,1227,424,427,437,0,0,
负债合计(万元),76319,52836,55504,49659,66780,43114,40170,32939,35471,27402,23395,
实收资本(或股本)(万元),41000,41000,41000,36000,36000,36000,36000,36000,18000,10000,10000,
资本公积(万元),76671,76671,76671,7250,7250,7250,7250,7250,25250,33250,33251,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6284,6284,6284,6284,5279,5279,3284,1652,1652,330,40,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),121224,107241,108467,96996,87249,69692,49525,41009,33823,20363,6470,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,-0,--,--,--,
归属于母公司股东权益合计(万元),245019,231081,232422,146531,135778,118221,96059,85911,78725,63944,49762,
少数股东权益(万元),327,419,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),245345,231501,232422,146531,135778,118221,96059,85911,78725,63944,49762,
负债和所有者权益(或股东权益)总计(万元),321664,284337,287926,196190,202558,161334,136229,118850,114196,91346,73156,		
  
