报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
其他非流动资产(万元),--,--,--,--,--,--,0,0,240,314,--,--,--,--,214,146,
非流动资产合计(万元),16092,4919,4773,4705,1137,1179,884,916,615,663,385,386,497,570,511,362,
资产总计(万元),114910,108984,112314,106798,96226,99459,91230,68376,63464,64844,53769,46830,44000,44178,39115,31464,
短期借款(万元),41024,34420,35397,33004,28465,29517,21906,7587,2593,5497,11830,6283,6055,6047,7021,4870,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,1786,1800,128,1119,--,735,--,--,--,--,--,--,--,--,--,
应付账款(万元),21342,19071,22802,22590,15074,18824,19490,13633,12359,11338,12238,11087,9642,11365,8545,7248,
预收账款(万元),201,304,343,220,644,567,674,374,464,251,401,331,563,608,401,266,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),526,648,583,538,540,659,606,580,553,643,497,497,596,499,412,461,
应交税费(万元),364,839,728,722,588,556,779,493,389,309,446,376,365,643,323,668,
应付利息(万元),27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,191,--,--,634,--,429,409,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),316,1100,622,646,493,1072,759,541,232,877,340,397,477,572,331,272,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),63802,58169,62275,57848,46923,51195,44949,23398,16591,18916,26386,18971,18126,20143,17033,13785,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),602,580,614,631,535,474,432,401,356,314,170,170,170,170,170,170,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),602,580,614,631,535,474,432,401,356,314,170,170,170,170,170,170,
负债合计(万元),64404,58749,62889,58479,47459,51669,45381,23799,16947,19230,26556,19141,18296,20313,17204,13955,
实收资本(或股本)(万元),30000,30000,30000,30000,12000,12000,12000,12000,12000,12000,9000,9000,9000,9000,9000,7882,
资本公积(万元),3264,3264,3264,3264,21264,21264,21264,21264,21264,21264,7234,7234,7234,7234,7234,5551,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1954,1954,1541,1541,1541,1541,1186,1186,1186,1186,900,900,900,638,343,712,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),16594,15265,14597,13120,13095,12036,10957,9789,11972,11060,10113,10805,8845,7256,5453,3525,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-314,
归属于母公司股东权益合计(万元),50212,49969,49162,48076,48535,47570,45611,44346,46295,45411,26993,27466,25494,23660,21735,17357,
少数股东权益(万元),294,266,262,244,232,219,239,231,223,202,220,224,210,205,176,153,
所有者权益(或股东权益)合计(万元),50506,50235,49424,48319,48767,47790,45850,44577,46517,45613,27213,27690,25704,23865,21911,17509,
负债和所有者权益(或股东权益)总计(万元),114910,108984,112314,106798,96226,99459,91230,68376,63464,64844,53769,46830,44000,44178,39115,31464,		
  
