报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
流动资产合计(万元),51455,55204,54522,51814,52161,55469,52905,54341,59518,58772,33823,36912,37718,34483,27371,23381,26837,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),79,80,81,82,82,83,84,85,86,87,87,88,89,90,93,--,--,
固定资产原值(万元),--,24208,--,17130,--,14181,--,13515,--,13265,13072,13038,13015,12927,12443,12136,--,
累计折旧(万元),--,6344,--,6010,--,5705,--,5327,--,4957,4774,4586,4462,4330,3950,3390,--,
固定资产净值(万元),--,17864,--,11120,--,8476,--,8188,--,8308,8297,8452,8553,8597,8493,8746,--,
固定资产减值准备(万元),--,63,--,30,--,43,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),18261,17801,11027,11090,10661,8433,8283,8188,--,8308,8297,8452,8553,8597,8493,8746,8155,
在建工程(万元),3827,3237,7102,6258,5149,5175,4058,3525,8231,2093,1010,85,38,3,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,3189,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4910,4943,4976,5008,5041,5074,5039,5070,5100,5131,5151,5181,5212,5242,5363,5483,796,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),12,14,19,21,10,11,6,7,8,--,--,--,--,--,--,78,155,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),115,111,85,75,94,81,66,73,88,83,47,60,56,48,43,38,42,
其他非流动资产(万元),2525,2609,2437,2272,2170,2076,1978,924,750,--,--,--,--,--,--,--,--,
非流动资产合计(万元),29730,28795,25726,24806,23207,20933,19515,17872,17452,15701,14593,13867,13947,13979,13991,14345,9148,
资产总计(万元),81184,83998,80248,76621,75368,76402,72419,72213,76969,74473,48416,50779,51665,48462,41362,37726,35985,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,3319,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1887,5695,3808,--,--,--,--,--,846,846,3346,3346,3366,3366,3326,2902,4712,
应付账款(万元),13574,12727,10415,11363,11203,12924,9551,9796,14778,12720,7619,11258,13806,11147,9902,8731,9433,
预收账款(万元),509,643,1048,1090,802,630,575,467,396,275,344,660,442,778,858,337,861,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),668,1033,669,644,651,1048,606,592,573,850,532,573,524,818,542,487,468,
应交税费(万元),575,244,390,153,250,172,293,216,439,329,132,17,112,-16,100,242,-45,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,726,--,--,--,1012,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),254,188,175,121,138,132,56,65,53,530,50,51,73,88,56,45,28,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,204,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),17467,20733,16505,14097,13045,14906,11082,12148,17085,15550,12023,15904,18322,16181,14785,15744,18776,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),163,165,36,37,38,39,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),163,165,36,37,38,39,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),17631,20898,16541,14134,13083,14946,11082,12148,17085,15550,12023,15904,18322,16181,14785,15744,18776,
实收资本(或股本)(万元),13200,13200,13200,13200,13200,13200,13200,8800,8800,8800,6600,6600,6600,6600,6600,6600,6600,
资本公积(万元),19538,19538,19538,19538,19538,19538,19538,23938,23938,23938,4375,4375,4375,4375,4375,4375,4375,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3494,3494,3257,3257,3257,3257,2902,2902,2902,2902,2414,2414,2520,2414,1844,1384,907,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),27322,26869,27713,26492,26291,25462,25697,24425,24245,23283,23004,21485,19847,18892,13759,9623,5327,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),63553,63100,63707,62487,62285,61457,61337,60065,59885,58923,36393,34874,33343,32281,26578,21982,17209,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),63553,63100,63707,62487,62285,61457,61337,60065,59885,58923,36393,34874,33343,32281,26578,21982,17209,
负债和所有者权益(或股东权益)总计(万元),81184,83998,80248,76621,75368,76402,72419,72213,76969,74473,48416,50779,51665,48462,41362,37726,35985,		
  
