报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
应付职工薪酬(万元),1170,1251,1296,1433,803,1016,1265,1521,813,1370,1474,1080,758,
应交税费(万元),3117,4283,2727,2937,1890,2541,2610,2916,3199,1591,1819,1381,1089,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),17043,15913,15934,1961,1622,1677,1728,1628,1278,1407,1443,558,522,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),23887,23794,21981,8429,6486,7732,7848,8916,6351,5362,5329,3695,2853,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2860,2952,3031,3153,3258,3345,3403,3545,3311,3297,2831,1379,215,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2860,2952,3031,3153,3258,3345,3403,3545,3311,3297,2831,1379,215,
负债合计(万元),26747,26746,25011,11581,9744,11077,11251,12461,9662,8659,8160,5074,3068,
实收资本(或股本)(万元),41660,41660,41660,41200,41200,37000,37000,37000,37000,37000,13500,7500,7500,
资本公积(万元),51325,51215,51106,37600,37572,13,13,13,13,13,413,6413,6413,
减:库存股(万元),13794,13794,13886,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8725,8725,8725,8725,6706,6706,6706,6706,4692,4692,3089,1821,820,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),42895,37450,36844,30881,26611,22738,17377,12688,8220,3537,21011,13351,6823,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),130811,125256,124449,118406,112090,66457,61096,56406,49925,45242,38012,29084,21557,
少数股东权益(万元),40,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),130851,125256,124449,118406,112090,66457,61096,56406,49925,45242,38012,29084,21557,
负债和所有者权益(或股东权益)总计(万元),157598,152003,149460,129987,121834,77534,72347,68867,59586,53901,46173,34158,24624,		
  
