报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),1118,1187,1000,937,247,101,80,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),778,822,791,769,594,336,221,
其他非流动资产(万元),2243,6087,12857,4310,498,6804,1682,
非流动资产合计(万元),73501,72657,68429,58586,46562,36278,26348,
资产总计(万元),241683,235111,135134,140477,101937,87505,56694,
短期借款(万元),--,--,2000,--,--,2355,1400,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),9901,7326,12153,8124,7700,3536,3025,
应付账款(万元),20544,28444,18839,19737,12207,10780,13670,
预收账款(万元),35852,34782,26724,32590,20337,18615,15505,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),3434,2938,1714,3903,3177,2804,3103,
应交税费(万元),3364,2538,3211,4040,1893,3263,1491,
应付利息(万元),--,--,2,--,--,2,5,
应付股利(万元),--,--,981,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),5345,4847,4572,4389,3432,3094,2283,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),142,142,142,112,85,22,805,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),78583,81017,70338,72895,48831,44469,41287,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),1099,1134,1170,950,893,261,132,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),1099,1134,1170,950,893,261,132,
负债合计(万元),79682,82152,71507,73845,49724,44730,41419,
实收资本(或股本)(万元),16000,16000,12000,12000,12000,6333,5700,
资本公积(万元),94055,94055,13119,13119,13119,18786,1430,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),4589,4589,4589,4589,3072,1806,777,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),47357,38315,33919,36925,24022,15851,7369,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),162001,152959,63627,66632,52213,42775,15275,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),162001,152959,63627,66632,52213,42775,15275,
负债和所有者权益(或股东权益)总计(万元),241683,235111,135134,140477,101937,87505,56694,		
  
