报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),93578,148390,116956,119215,100526,176816,131846,45814,40100,47576,46861,38569,36298,41937,33521,32999,29300,41033,36629,27932,11472,12446,10396,10921,11335,10654,9880,9646,9660,9715,9721,8785,5450,3501,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),5464,104972,58375,80531,94944,84674,137582,32315,26138,571,5199,1668,2169,1362,920,160,792,297,327,1960,349,--,--,--,35,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),701544,603459,586752,675448,654408,594800,515044,223253,171722,164720,157726,154456,119254,118130,105685,101861,104981,105987,113687,118096,68345,74330,72660,75827,75096,72926,68942,70272,68999,67266,18291,20053,12504,8660,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),1162,1554,1697,1868,1868,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),7977,7274,15780,18545,16076,15789,15193,14525,14372,14608,14182,13906,13696,13424,5623,5685,5641,5628,5518,662,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),94798,--,91159,--,89803,--,80483,--,69603,--,70263,--,69685,--,54019,--,54508,--,23988,--,8640,--,8656,--,8657,--,8672,--,8383,--,8152,8110,6352,5835,
累计折旧(万元),26271,--,25110,--,22870,--,20902,--,16716,--,17341,--,15603,--,11635,--,11162,--,11899,--,4750,--,4426,--,4082,--,3735,--,3362,--,2995,2672,2131,1654,
固定资产净值(万元),68526,--,66049,--,66933,--,59580,--,52887,--,52922,--,54082,--,42385,--,43345,--,12089,--,3890,--,4230,--,4574,--,4937,--,5021,--,5157,5437,4221,4181,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),68526,66332,66049,65913,66933,59506,59580,52704,52887,53149,52922,53469,54082,52471,42385,42736,43345,11697,12089,8179,3890,4048,4230,4387,4574,4746,4937,4838,5021,5065,5157,5437,4221,4181,
在建工程(万元),1048,2358,1670,1648,1442,4623,3626,1,1,588,409,--,--,2803,2018,742,98,21426,16460,14206,12914,8759,6192,1867,1179,774,677,257,133,43,64,76,--,93,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),34104,34524,34058,34869,35041,35368,35536,23599,23639,24026,23869,23919,23597,25291,22285,22365,22512,24877,24950,6488,6499,6542,6585,6628,6662,6699,6735,6777,6813,6855,6897,609,602,604,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),67029,456149,455095,455348,455537,461655,461439,41969,41777,42868,35944,35855,35370,40270,17374,17374,17374,13400,13400,21463,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),4519,6667,6885,6934,6597,6408,4728,70,76,7,10,56,60,15,17,70,74,76,85,40,38,45,52,59,66,45,51,56,62,68,70,81,102,69,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),11916,5873,6011,4943,5364,7164,6729,2583,3042,3277,3217,2411,2844,2074,2140,2226,2361,2471,2583,1568,29,25,25,20,20,14,14,10,10,11,11,6,6,4,
其他非流动资产(万元),872,776,807,427,514,43,1184,35,35,--,--,--,--,309,559,151,151,7520,7155,7711,4124,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),197153,581508,588053,590495,589372,590556,588015,135487,135830,138523,130553,129616,129650,136657,92400,91349,91555,87095,82238,60317,27494,19420,17084,12962,12503,12278,12413,11939,12039,12041,12199,6209,4931,4952,
资产总计(万元),898697,1184968,1174805,1265943,1243780,1185356,1103059,358739,307552,303243,288278,284071,248903,254787,198085,193209,196536,193082,195925,178413,95839,93750,89744,88788,87599,85204,81356,82212,81038,79307,30489,26263,17435,13612,
短期借款(万元),25053,27084,33612,27659,46338,16876,22137,55681,9824,10632,4246,1046,17425,15714,9408,12953,11393,9399,38942,46211,--,--,--,--,--,--,--,--,--,--,3000,2140,830,2140,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,69,--,--,--,19,24,34,34,--,--,--,--,7,9,11,12,15,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),99088,--,38833,53307,43490,66606,74346,2559,2744,3247,2142,1080,630,--,360,465,307,159,159,717,55,477,727,--,131,--,--,--,--,--,--,--,--,--,
应付账款(万元),158834,--,167944,261305,229139,222483,129201,23120,25787,28711,29113,22299,26143,26422,21722,19369,23229,25388,27308,26089,8213,7696,6114,7805,6134,6822,5047,5394,5773,5984,5316,4569,4324,2808,
预收账款(万元),40363,34180,35213,35276,25493,20489,23208,20275,12628,13094,14398,15418,8207,9583,10706,9654,8636,10015,14311,9974,2672,3802,2341,1775,3826,2450,1989,3439,2944,3324,3527,5053,2819,2437,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),10723,8214,6727,7337,9485,6657,6379,5065,5293,5229,4410,3710,3674,3491,3104,2312,2552,4533,5034,3956,182,103,166,94,160,61,94,76,340,192,161,142,282,0,
应交税费(万元),29825,4074,3426,1920,8053,3083,2840,2724,3109,2655,1194,1401,1400,1113,1134,598,1234,728,662,593,400,-96,324,493,301,286,415,322,354,438,395,-109,87,-353,
应付利息(万元),333,--,402,127,644,218,209,112,246,32,206,24,213,286,128,31,177,16,213,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,59,41,41,69,69,69,69,69,69,41,41,41,42,--,--,--,--,--,--,--,--,--,--,--,--,--,53,800,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,8392,9642,11458,15516,14019,20201,24341,22055,17684,15191,29718,32495,24703,5106,5664,6081,1514,1771,1802,2052,1329,2285,642,833,216,181,174,418,568,292,45,188,307,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),9520,6451,8303,40227,40591,33989,33857,30208,31054,30809,31400,30208,961,267,257,--,159,668,718,1284,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),431,299,301,301,339,355,321,301,301,301,301,112,301,301,112,112,112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),388883,304278,304403,438918,419089,384795,312783,164463,113116,112462,102671,105085,91518,81957,52116,51210,53933,52475,89178,90659,13574,13311,11958,10809,11385,9834,7726,9405,9830,10507,12691,11840,8583,8138,
长期借款(万元),53636,58410,63575,33176,33257,40451,13476,13069,13169,13739,13652,9617,38549,39256,31649,27649,31553,32986,1228,1697,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,136,--,83,333,--,--,--,--,--,--,13333,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),45286,13405,12611,12455,13814,10752,9246,4203,5139,5172,4181,4247,4323,3054,2915,2760,3361,2996,3393,2183,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3727,2569,2063,1774,2091,1904,1979,1916,1951,1987,2022,2199,2093,2076,3166,1861,1889,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),2926,2979,3009,3199,3216,3297,3479,1438,1714,1549,1691,1441,1829,1670,1014,1199,1275,--,113,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,333,--,--,--,--,--,--,--,--,--,1333,--,--,--,2010,2010,2010,2010,2010,2010,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),106592,78460,82340,52075,53414,57542,29570,21641,22959,23327,22410,19437,48348,62340,40361,35400,40009,37992,6744,5914,2010,2010,2010,--,0,--,0,0,0,0,0,0,0,0,
负债合计(万元),495474,382738,386742,490994,472503,442337,342353,186103,136075,135789,125082,124523,139865,144297,92477,86610,93941,90467,95921,96573,15584,15321,13968,10809,11385,9834,7726,9405,9830,10507,12691,11840,8583,8138,
实收资本(或股本)(万元),183865,183865,183865,114915,114915,114915,115805,64187,64187,64187,64187,64187,58059,58059,58059,36287,36287,36287,36293,18096,18096,18096,17680,17680,17680,17680,17680,13600,13600,13600,10200,10200,6447,5040,
资本公积(万元),529808,495592,495755,564434,564434,565586,574856,48505,48505,47788,47729,47729,5157,5411,5404,27176,27176,26554,26561,44367,44367,44125,42720,42780,42780,42780,42780,46860,46860,46860,1060,1060,141,--,
减:库存股(万元),6360,--,--,--,--,--,1318,1318,1318,1318,1318,2197,2197,2197,2197,2197,2197,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5183,5183,5183,5183,5183,3502,3502,3502,3502,3126,3126,3126,3126,2911,2911,2911,2911,2353,2353,2353,2353,1718,1718,1718,1718,1076,1076,1076,1076,308,308,308,704,371,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),-311869,110333,96412,82093,80901,53996,46975,36520,35848,33899,31132,27781,26658,25937,22990,22275,21479,19680,18650,17026,15435,14489,13659,15760,13992,13788,12049,11216,9604,7954,6141,2738,1561,63,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,273,-2,4,1,-1,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),402657,797412,782761,770666,767081,738878,741666,152657,151800,148647,145566,140817,90958,93974,92699,92900,89275,87708,84130,81840,80255,78429,75777,77938,76170,75324,73585,72752,71140,68721,17708,14306,8852,5474,
少数股东权益(万元),567,4817,5302,4283,4196,4142,19040,19978,19676,18807,17631,18732,18080,16515,12909,13700,13320,14907,15874,--,--,--,--,42,43,45,45,55,69,80,91,117,--,--,
所有者权益(或股东权益)合计(万元),403223,802229,788062,774949,771277,743020,760706,172636,171477,167454,163197,159548,109038,110489,105608,106599,102595,102615,100004,81840,80255,78429,75777,77979,76214,75370,73630,72807,71208,68801,17799,14423,8852,5474,
负债和所有者权益(或股东权益)总计(万元),898697,1184968,1174805,1265943,1243780,1185356,1103059,358739,307552,303243,288278,284071,248903,254787,198085,193209,196536,193082,195925,178413,95839,93750,89744,88788,87599,85204,81356,82212,81038,79307,30489,26263,17435,13612,		
  
