报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
应付票据(万元),--,--,--,--,--,--,--,300,--,--,
应付账款(万元),24160,22539,18770,23013,18540,16978,16256,12557,8851,5971,
预收账款(万元),2920,3122,4635,464,934,593,365,955,1923,4601,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1171,1158,933,2197,1371,1007,1919,1645,1488,1158,
应交税费(万元),4251,2967,2617,2697,1971,1384,2552,1902,1492,1019,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),337,405,304,398,347,505,725,1030,2069,2722,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),154,798,4376,4505,5642,5744,2004,4356,3459,342,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),39491,37489,33634,37254,29806,29511,28120,25743,22283,18813,
长期借款(万元),3000,3000,1000,2700,1700,1700,4999,2800,4240,3343,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),549,169,494,108,160,211,236,154,134,238,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),450,100,--,390,530,570,400,100,200,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,300,--,--,--,--,--,--,--,
非流动负债合计(万元),3999,3269,1794,3198,2390,2481,5635,3054,4575,3580,
负债合计(万元),43490,40758,35428,40452,32196,31991,33755,28797,26857,22393,
实收资本(或股本)(万元),12238,12238,12238,9178,9178,9178,9178,9178,8067,6067,
资本公积(万元),16976,16976,16976,7360,7360,7360,7360,7360,3142,2083,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),385,385,385,385,212,212,212,104,33,24,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),18671,16225,16301,16304,15301,13390,12475,8896,5638,2636,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),48270,45824,45901,33227,32050,30140,29224,25538,16880,10810,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),48270,45824,45901,33227,32050,30140,29224,25538,16880,10810,
负债和所有者权益(或股东权益)总计(万元),91760,86582,81329,73679,64246,62131,62980,54335,43737,33203,		
  
