报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
投资性房地产(万元),10375,10490,10605,10720,4337,4382,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,70080,--,69709,--,67548,--,32281,--,32406,--,32225,--,31630,--,28556,--,22799,--,21945,--,17846,--,12725,--,6252,--,6125,--,6085,6068,--,--,
累计折旧(万元),--,15715,--,13843,--,11313,--,10821,--,9377,--,7827,--,6427,--,4988,--,3687,--,2720,--,1531,--,970,--,701,--,569,--,433,292,--,--,
固定资产净值(万元),--,54364,--,55866,--,56235,--,21460,--,23029,--,24399,--,25203,--,23567,--,19112,--,19225,--,16315,--,11755,--,5551,--,5556,--,5652,5776,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),53658,54364,55267,55866,56177,56235,21006,21460,21970,23029,23781,24399,24993,25203,26014,23567,20240,19112,18878,19225,16190,16315,11899,11755,7732,5551,5532,5556,5616,5652,5776,3647,139,
在建工程(万元),42,14,14,--,--,--,39550,39435,40134,39700,279,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),11897,12655,14180,15734,15479,16951,10995,11998,14682,15824,12001,12818,13585,13491,14235,15174,12260,13039,13873,13691,881,942,936,894,986,900,20,23,25,28,33,44,54,
开发支出(万元),9248,9523,8235,7692,7763,6565,13374,12659,8668,6651,7969,6972,6031,4793,3404,2383,2140,1469,593,--,4701,3993,3211,2301,550,--,--,--,--,--,--,--,--,
商誉(万元),127236,127236,127236,127236,101759,101759,101759,101759,101759,101759,101759,101759,103179,103179,103179,103179,45301,45301,45301,44961,2061,2061,1858,1420,1048,--,--,--,--,--,--,--,--,
长期待摊费用(万元),4728,5051,5125,4772,5222,5469,2290,2449,1888,2019,2134,2012,248,270,299,325,391,451,502,543,363,391,120,63,63,67,56,59,62,65,72,74,66,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3619,3423,3104,3088,2140,2094,2007,1914,2117,1919,1739,1614,1431,1429,1312,1278,901,688,603,529,495,470,455,463,356,280,247,247,236,227,243,399,433,
其他非流动资产(万元),300,300,300,300,--,69,2584,481,--,--,39043,39271,9214,1387,224,233,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),244784,252509,254324,254601,229479,219591,219562,213202,213750,212574,210496,200294,168842,156913,164017,160250,95173,93845,91368,90602,34539,30962,25046,16896,10734,6798,5854,5885,5940,5972,6123,4164,692,
资产总计(万元),603635,605489,599500,601859,502148,471593,482261,468051,448285,436897,460139,465985,320333,314234,302757,321018,207439,198359,189755,215823,127568,113046,116722,118719,113934,103192,101603,107133,42298,39155,37665,29546,28644,
短期借款(万元),33500,42000,41000,22182,32785,28500,28500,7923,12273,4350,19817,20167,17567,11238,8371,5670,8770,7530,4750,14249,16900,7500,2000,0,11000,3000,--,8000,9000,5500,2200,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,858,75,16561,1321,288,1773,5173,899,533,7874,15082,1244,798,2741,19876,1051,490,689,8505,--,0,--,5709,2685,3066,--,742,640,3763,1851,4719,1838,
应付账款(万元),--,72368,54253,65623,38410,29810,28900,31929,28907,29393,31282,28042,22740,22694,14562,18524,16023,12533,9788,16959,14988,12388,16853,17360,10968,10456,13776,12020,5807,5857,4536,3015,7870,
预收账款(万元),28947,20059,13413,24780,15072,10418,8185,7644,10003,8248,5582,5498,8231,8397,10137,8855,3356,2606,3843,9575,2395,1588,6820,4984,2862,2834,3583,1982,2574,1619,3789,3479,2965,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),83,124,88,454,89,85,93,431,122,103,83,373,103,108,80,411,44,111,114,332,33,93,120,260,56,63,158,349,109,113,362,261,383,
应交税费(万元),2992,2708,3683,4307,2622,1594,4173,5278,2315,2191,2551,3999,1288,4414,2419,4677,1607,1527,853,1739,998,975,-347,829,154,158,233,893,256,81,1947,431,191,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,470,--,--,--,2,--,14,14,14,15,15,16,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1829,1911,19120,31328,1919,4351,4063,2389,4010,4143,5393,4425,1353,636,500,591,323,271,189,211,91,167,442,132,72,81,93,449,123,60,96,78,173,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),9550,9550,9550,2200,2150,2050,5200,5200,5200,5200,5200,5200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,45,45,45,--,--,--,--,--,--,--,--,
流动负债合计(万元),152297,149579,141182,167434,94367,77566,80887,65968,63728,54161,77781,82799,52539,48299,38826,58619,31190,25085,20226,51572,35405,22711,25933,29318,27842,19658,17843,24435,18509,16993,14780,11983,13419,
长期借款(万元),33200,33750,34300,12800,13350,13950,17300,18600,19900,21200,22500,23800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,3770,3776,4062,4062,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1072,1125,1135,1146,1226,1134,1077,632,746,654,666,673,496,531,536,541,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1023,1753,1912,1842,2193,666,722,781,834,892,951,1009,954,1013,921,980,688,729,770,812,--,--,--,--,--,--,--,--,--,--,--,60,60,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,447,150,150,150,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),35296,36627,37347,15788,16769,15751,19099,20013,21480,22746,24117,25482,5220,5320,5519,5583,1134,879,920,962,0,0,0,0,0,0,0,0,0,0,0,60,60,
负债合计(万元),187592,186206,178529,183222,111136,93316,99986,85981,85207,76908,101898,108282,57760,53619,44345,64202,32324,25964,21146,52534,35405,22711,25933,29318,27842,19658,17843,24435,18509,16993,14780,12042,13479,
实收资本(或股本)(万元),66158,66158,66158,66158,63577,63577,63577,63577,63577,63624,42416,42416,39923,39923,39963,39911,36680,36680,36680,36209,30000,30000,20000,20000,20000,20000,10000,10000,7500,7500,7500,6000,6000,
资本公积(万元),289938,289923,289923,289923,238204,238204,238255,238240,238218,238438,259620,259502,173453,173287,173075,172118,99770,99500,98923,95245,41052,41052,50949,50949,50949,50949,60949,60949,6881,6881,6881,4036,4036,
减:库存股(万元),--,--,--,--,248,1753,1759,1759,1759,2061,3415,3415,3794,3794,4149,4149,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6817,6817,6817,6817,5693,5693,5693,5693,4872,4872,4872,4872,4191,4191,4191,4191,3414,3414,3414,3414,2830,2830,2830,2830,2089,2089,2089,2089,1431,1431,1431,1006,653,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),51186,51040,52717,50763,72371,69888,73630,73361,55842,52857,52770,52288,39462,38093,36720,36064,27512,25180,22822,21557,17365,15205,16029,14632,12545,10600,10791,9770,8059,6378,7037,6311,4338,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-205,-204,-205,-249,-204,-184,-170,-161,-132,-137,-99,-150,-112,-90,-42,--,--,
归属于母公司股东权益合计(万元),416060,419256,420918,418557,390949,378213,382211,382003,363045,359950,358190,357647,253227,251465,249586,247901,167171,164571,161634,156177,91043,88903,89638,88250,85451,83501,83730,82658,23760,22099,22807,17353,15026,
少数股东权益(万元),-17,28,54,79,63,63,64,67,32,39,50,57,9345,9149,8826,8915,7944,7824,6975,7113,1120,1432,1152,1151,641,33,30,40,29,64,78,150,139,
所有者权益(或股东权益)合计(万元),416043,419283,420972,418637,391012,378276,382274,382071,363078,359989,358240,357703,262573,260614,258411,256816,175114,172395,168609,163289,92163,90335,90790,89401,86092,83534,83760,82697,23789,22163,22885,17503,15165,
负债和所有者权益(或股东权益)总计(万元),603635,605489,599500,601859,502148,471593,482261,468051,448285,436897,460139,465985,320333,314234,302757,321018,207439,198359,189755,215823,127568,113046,116722,118719,113934,103192,101603,107133,42298,39155,37665,29546,28644,		
  
