报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1682,2877,1970,1865,2178,2476,2069,2639,2915,4315,2884,2612,12,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),249385,245775,80580,89140,71535,78300,125365,111316,92261,98780,77682,77221,76157,66756,66269,81172,62608,62144,66022,43876,36007,43971,32571,26562,13115,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1150,--,--,--,--,--,--,--,--,--,--,--,2060,2000,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),83,92,104,110,110,118,127,135,96,46,54,61,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),568,4354,4391,4530,4155,4189,3610,3639,3669,3699,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,182131,--,179601,--,165263,--,159362,--,106058,--,107032,--,96073,--,75080,--,38172,--,31537,26365,25124,--,--,--,
累计折旧(万元),--,37921,--,32106,--,26653,--,19499,--,16408,--,13972,--,12158,--,9852,--,8678,--,7631,6988,6399,--,--,--,
固定资产净值(万元),--,144209,--,147495,--,138611,--,139862,--,89649,--,93060,--,83914,--,65228,--,29494,--,23906,19377,18725,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),119189,144209,144679,147495,138801,138611,138436,139862,106024,89649,93134,93060,87992,83914,64247,65228,36287,29494,24398,23906,19377,18725,16472,14921,15223,
在建工程(万元),4284,7530,6116,4524,10684,10680,7196,5167,34731,47257,44983,40342,36336,24456,40410,29849,48101,48178,30706,23076,19654,12516,4696,2436,129,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9143,12637,12543,12802,13049,13198,10806,10883,10367,10448,11218,11301,10351,8941,7255,7290,7321,9475,2906,2922,2954,2987,3051,1543,1577,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),24711,24308,23803,24181,25368,25368,14771,14771,15078,15078,15078,15078,15078,934,934,934,1292,864,308,308,308,308,308,308,308,
长期待摊费用(万元),27,3,1,--,11,--,8,7,--,--,--,1,3,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2232,1902,1839,1488,917,839,1259,1364,1150,1114,959,876,634,568,758,1023,735,680,593,721,514,602,334,271,103,
其他非流动资产(万元),--,595,3370,536,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),161386,195630,196847,195667,193096,193003,176213,175829,171115,167292,165427,160719,152453,120814,113603,104324,93737,88690,58910,50933,42807,35137,24860,19479,17340,
资产总计(万元),410771,441405,277427,284807,264631,271303,301578,287145,263376,266072,243109,237940,228610,187570,179873,185496,156345,150834,124932,94809,78814,79108,57432,46041,30455,
短期借款(万元),39408,39096,20679,31449,37011,41957,70753,69671,54228,52871,36556,34334,35903,27813,28742,29020,26692,17770,12766,11235,5353,9941,9098,7763,6938,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,9532,10411,13526,9711,6400,6369,8970,9683,9915,9826,9354,10629,8954,10009,9830,5347,6075,11034,10522,9892,8240,2529,1650,500,
应付账款(万元),--,20702,16896,19329,20190,21458,21329,23922,20005,21821,20453,22134,17590,25525,26907,28636,20384,16684,9938,14570,11236,13344,10803,11175,7840,
预收账款(万元),1218,580,1668,1331,3675,3448,899,939,751,209,573,288,609,1001,135,97,80,82,36,107,145,270,350,205,498,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),643,815,789,1970,821,1356,2089,4160,2133,2261,771,1994,842,858,792,3040,1052,1010,682,2291,830,2066,1600,963,562,
应交税费(万元),2316,1753,3106,1561,1305,1300,2710,2277,2189,4468,2431,1884,467,927,2357,2627,-134,-47,1496,1187,1134,1993,972,646,525,
应付利息(万元),--,144,75,139,66,71,90,91,143,45,43,50,173,32,38,55,28,20,22,16,7,7,14,9,22,
应付股利(万元),--,16,12,12,13,13,2551,--,--,--,1687,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3149,4221,5432,6075,3592,4528,6362,5816,10316,11344,7038,6340,13545,1054,941,6880,6920,14832,714,734,737,739,1723,2012,3224,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),6586,23726,20973,22128,14319,16951,15935,15935,13622,13557,12686,12624,8954,10269,8116,8534,8100,8100,7963,8001,6776,1933,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),75525,100634,80040,97520,90702,97482,129086,131780,113068,116492,92065,89002,88712,76433,78037,88719,68468,64526,44650,48662,36111,38533,27090,24422,20110,
长期借款(万元),45330,47293,50901,42223,31642,32189,32572,18357,22127,24097,30186,30984,30243,20475,13272,9334,5950,5950,7174,3305,4539,7799,5741,5298,2185,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),257,136,--,143,--,150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,159,383,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,140,--,147,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),45587,47429,51041,42366,31788,32339,32572,18357,22127,24097,30186,30984,30243,20475,13272,9334,6109,6333,7174,3305,4539,7799,5741,5298,2185,
负债合计(万元),121112,148063,131081,139885,122490,129822,161657,150137,135195,140589,122251,119986,118954,96908,91309,98053,74578,70859,51825,51967,40650,46332,32830,29720,22295,
实收资本(或股本)(万元),54275,54446,42472,42472,42472,42496,42496,42510,42510,42510,42166,42166,41897,27250,27250,10900,10900,10900,10900,9675,9675,9675,9675,9092,7000,
资本公积(万元),158732,160054,26070,26070,25933,26132,26132,26253,25412,25412,22543,22543,17079,15726,16168,32518,32518,32518,32518,6459,6459,6459,6459,4765,2362,
减:库存股(万元),4692,1597,1841,1841,1841,2064,3078,3213,3213,3213,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8158,8158,8158,8158,6989,6989,6989,6989,4813,4813,4813,4813,4164,4158,3733,3733,2701,2701,2701,2701,1797,1797,970,412,--,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),73187,66561,66019,63812,61335,60197,59876,56786,53965,51133,46403,43530,41504,38689,36694,34835,29995,27561,27293,24331,20728,15216,8015,2334,-1559,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-669,-315,-273,-314,-472,-302,-367,-174,9,
归属于母公司股东权益合计(万元),289464,286653,139370,137554,134411,133262,131474,128353,122652,119734,114971,111947,103535,84415,82292,81081,75446,73366,73139,42853,38186,32845,24753,16428,7812,
少数股东权益(万元),196,6689,6976,7367,7730,8219,8447,8656,5529,5749,5888,6008,6121,6247,6272,6361,6322,6610,-32,-10,-22,-69,-151,-107,348,
所有者权益(或股东权益)合计(万元),289659,293342,146346,144921,142141,141481,139921,137008,128181,125483,120859,117955,109656,90662,88564,87442,81768,79975,73108,42843,38165,32776,24601,16321,8160,
负债和所有者权益(或股东权益)总计(万元),410771,441405,277427,284807,264631,271303,301578,287145,263376,266072,243109,237940,228610,187570,179873,185496,156345,150834,124932,94809,78814,79108,57432,46041,30455,		
  
