报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,5,3,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,0,--,--,--,--,--,--,--,
其他流动负债(万元),--,0,--,--,--,--,--,--,--,
流动负债合计(万元),13857,13464,13336,16778,9082,7596,5429,1610,1187,
长期借款(万元),--,0,--,--,--,--,--,--,--,
应付债券(万元),--,0,--,--,--,--,--,--,--,
长期应付款(万元),--,0,--,--,--,--,--,--,--,
专项应付款(万元),--,0,--,--,--,--,--,--,--,
预计非流动负债(万元),--,0,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),0,2,--,--,--,--,--,--,--,
其他非流动负债(万元),--,0,--,--,--,--,--,--,--,
非流动负债合计(万元),0,2,0,0,0,0,0,0,0,
负债合计(万元),13857,13466,13336,16778,9082,7596,5429,1610,1187,
实收资本(或股本)(万元),6770,6770,5070,5070,5070,5070,4830,503,478,
资本公积(万元),29324,29324,7565,7565,7565,7565,4302,600,346,
减:库存股(万元),--,0,--,--,--,--,--,--,--,
专项储备(万元),--,0,--,--,--,--,--,--,--,
盈余公积(万元),1030,1030,1030,1030,497,221,183,293,293,
一般风险准备(万元),--,0,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),12646,10331,8841,8582,4341,3040,1679,4481,2357,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),49770,47454,22506,22247,17474,15896,10994,5877,3474,
少数股东权益(万元),37,44,54,72,--,--,--,60,63,
所有者权益(或股东权益)合计(万元),49807,47499,22560,22318,17474,15896,10994,5937,3537,
负债和所有者权益(或股东权益)总计(万元),63664,60965,35897,39097,26556,23492,16423,7547,4724,		
  
