报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
短期借款(万元),--,--,--,2000,1000,--,--,--,9100,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2775,2722,1834,1887,1000,--,--,--,--,--,
应付账款(万元),6384,6825,5642,8874,8759,7907,5094,8982,10913,7586,
预收账款(万元),3,2,2,3,3,2,--,6,--,2,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),284,203,176,362,278,306,293,318,350,360,
应交税费(万元),337,353,322,1052,850,628,332,733,21,298,
应付利息(万元),--,--,--,3,2,--,--,--,19,--,
应付股利(万元),--,--,1600,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),258,112,170,1182,315,210,10,469,51,1233,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),10041,10218,9746,15362,12206,9053,5729,10509,20455,9480,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),104,110,117,124,100,34,41,48,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,33,9,
非流动负债合计(万元),104,110,117,124,100,34,41,48,33,9,
负债合计(万元),10145,10328,9863,15486,12306,9086,5770,10557,20487,9490,
实收资本(或股本)(万元),16000,16000,8000,8000,6000,6000,6000,6000,6000,6000,
资本公积(万元),3494,3494,11494,11494,1328,1328,1328,1328,974,5718,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2892,2892,2892,2892,2504,2504,2152,1690,1147,744,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),18434,17388,16658,17164,15526,15521,15819,15292,8981,5243,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),40819,39774,39044,39550,25358,25353,25299,24310,17102,17705,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),40819,39774,39044,39550,25358,25353,25299,24310,17102,17705,
负债和所有者权益(或股东权益)总计(万元),50964,50102,48907,55036,37664,34440,31069,34867,37589,27195,		
  
