报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
递延所得税资产(万元),4119,4218,5757,6655,3344,3624,3921,4208,1755,1931,2308,2290,1487,933,846,753,881,842,740,585,649,679,647,597,641,658,593,407,622,584,418,335,389,397,383,342,320,317,259,436,507,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
非流动资产合计(万元),110076,110434,111921,113084,109956,110453,110378,111177,108343,108709,108461,108644,4694,66115,66875,67883,69181,69665,69627,67382,63701,63028,61337,60376,52522,49690,47553,45868,42711,38729,35305,33540,32254,32110,31255,30593,30522,31390,31638,33561,36736,
资产总计(万元),454427,493088,528096,539354,432432,405484,408353,395915,358261,344498,289237,289472,164878,183748,176077,174700,180575,178325,177810,181040,178295,173859,171509,169376,166736,158370,154139,150363,154780,152028,155936,154660,153656,149615,150507,79835,77366,74770,76305,82652,98615,
短期借款(万元),49100,76400,66050,49300,59969,46097,47097,46797,39200,46000,40430,35830,34630,1174,860,1560,1009,2738,907,884,1223,1236,1003,1194,1015,0,--,--,400,--,--,--,--,0,--,5524,1024,5991,19784,19107,28577,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,11208,9024,12144,13890,12365,11052,15383,14197,9987,9699,9391,7050,4675,2260,2159,6185,7052,7374,9270,12336,12312,11508,9073,13886,10246,5923,8393,9184,
应付账款(万元),--,25443,29219,39634,33110,33579,35131,38639,20503,15648,14406,15640,6652,20671,19855,16536,22168,22266,19684,18417,17945,18263,13227,11865,13858,11719,13907,11825,14397,11980,13113,10930,11658,10607,10537,10471,10769,10450,6072,10695,10997,
预收账款(万元),31358,57876,72542,61649,59768,43169,42387,23405,35420,35414,12071,6462,9549,877,1020,1186,1050,1099,933,934,768,1267,913,708,722,897,1118,671,900,843,1065,1082,671,850,891,1161,1052,707,922,778,1521,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
应付职工薪酬(万元),84,73,100,225,52,42,71,206,37,75,72,207,22,721,312,1286,940,462,234,1342,664,424,283,1102,463,493,313,980,277,262,361,1108,497,510,479,961,537,534,752,915,827,
应交税费(万元),4448,3248,5461,7392,3113,3360,8603,13821,6395,13302,15192,18891,4115,511,834,195,104,-366,-36,-349,-45,207,402,47,428,1054,546,633,1022,740,655,1529,1610,1274,560,790,1135,1392,1367,3124,2465,
应付利息(万元),--,101,86,193,187,169,142,165,18,8,15,1023,658,19,8,10,31,21,13,6,13,5,--,--,--,0,--,--,--,--,--,--,--,0,--,7,18,10,39,37,43,
应付股利(万元),--,--,--,--,--,2925,--,--,--,--,--,--,--,191,--,--,0,294,2006,2048,196,196,--,--,397,247,147,--,812,1609,--,--,50,692,8180,0,0,300,--,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
其他应付款(万元),8348,19020,39152,39352,42204,41211,48930,54888,17717,18212,19446,25562,4153,2385,2519,2273,3129,1749,1525,1840,1947,1693,1653,2288,1421,1363,1253,1789,2049,1776,1632,1557,1717,1661,1543,1182,1405,1174,1173,2144,4375,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
一年内到期的非流动负债(万元),20064,13678,20164,28514,22800,27100,14100,4700,7367,6250,--,--,--,--,--,--,984,984,1646,1646,1298,1298,632,629,632,632,630,630,--,--,--,--,--,0,--,0,0,--,--,1500,1500,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,123,--,--,0,0,
流动负债合计(万元),142997,195839,232774,226260,221202,197652,196461,182621,126658,134909,101632,103616,59780,37756,34431,35189,43306,41613,37963,42151,38205,34574,27813,27223,25985,21080,20175,18687,26043,24263,24200,25477,28537,27907,33699,29169,29949,30804,36032,46692,59489,
长期借款(万元),14329,4700,8200,34700,28200,32250,38300,42550,40883,23900,6050,6250,6450,--,--,--,0,--,--,--,984,989,1687,1697,2348,1328,1321,1323,--,--,--,--,--,0,--,0,0,--,150,--,1500,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
长期应付款(万元),5500,5500,5500,5500,33000,33000,33000,33000,69600,69600,71500,71500,--,--,--,--,0,--,--,--,--,--,113,--,--,0,--,--,2079,2116,109,109,109,109,109,109,109,109,109,109,1729,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,0,231,
预计非流动负债(万元),2500,2300,1600,1600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
长期递延收益(万元),150,150,150,150,150,152,--,158,164,171,--,188,--,429,454,454,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),474,513,553,592,631,671,710,750,789,828,868,907,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,0,52,
其他非流动负债(万元),--,--,--,--,--,--,155,--,--,--,179,--,347,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
非流动负债合计(万元),22953,13163,16003,42542,61982,66073,72165,76458,111436,94499,78596,78845,6797,429,454,454,0,0,0,0,984,989,1800,1697,2348,1328,1321,1323,2079,2116,109,109,109,109,109,109,109,109,259,109,3513,
负债合计(万元),165950,209002,248776,268802,283184,263725,268625,259079,238093,229408,180228,182461,66577,38185,34884,35643,43306,41613,37963,42151,39188,35563,29613,28920,28333,22408,21496,20010,28122,26379,24309,25586,28647,28016,33808,29278,30058,30913,36291,46802,63002,
实收资本(或股本)(万元),60157,60157,46587,46587,44113,44113,44113,44113,44113,44113,44113,44113,44113,19812,19812,19812,19812,19812,19812,19812,19812,19812,19812,19812,19812,19812,19812,19812,19812,19812,9906,9906,9906,9906,9906,7406,7406,7406,7406,7406,7406,
资本公积(万元),85171,85547,99200,99200,10544,10544,10544,10544,10064,10064,11180,11180,17632,63895,63895,63895,63895,63895,63456,63456,63457,63457,63457,63457,63457,63457,63241,63241,63108,62870,72090,72090,71410,71410,71410,1525,1525,1525,1525,1525,1486,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,2852,2691,2379,2279,2022,1857,1738,1569,1397,1222,1121,1107,971,876,607,--,--,--,--,--,0,--,0,0,--,--,--,0,
盈余公积(万元),3228,3228,3228,3228,1307,1307,1307,1307,1307,1307,1307,1307,985,7664,7664,7664,7219,7219,7219,7219,6839,6839,6839,6839,6332,6332,6332,6332,5756,5756,5756,5756,5040,5040,5040,5040,4541,4525,4525,4213,3825,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
未分配利润(万元),133111,127859,123380,114645,90674,83342,81506,78648,64235,58877,51688,49637,34663,30710,27151,25772,24055,23967,26524,25743,25416,24574,28905,27825,26688,24287,27811,26051,24644,22685,25399,23536,21847,19480,16362,20973,19546,16980,14994,11810,11587,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,
归属于母公司股东权益合计(万元),281582,276747,272398,263624,146587,139234,137379,134515,119653,114301,108226,106198,97372,124933,121213,119523,117261,116915,118868,117968,117093,116079,120235,119054,117395,114858,118073,116044,113321,111123,113151,111288,108203,105836,102719,34944,33017,30436,28450,24954,24305,
少数股东权益(万元),6895,7339,6921,6928,2661,2525,2349,2322,515,788,782,814,929,20629,19980,19534,20008,19796,20979,20921,22014,22217,21661,21402,21008,21104,14570,14308,13337,14526,18476,17785,16806,15763,13980,15613,14291,13420,11564,10897,11308,
所有者权益(或股东权益)合计(万元),288477,284086,279319,270552,149248,141759,139728,136836,120168,115090,109008,107011,98301,145563,141192,139057,137269,136712,139847,138889,139107,138296,141896,140456,138403,135962,132643,130352,126658,125649,131627,129074,125009,121599,116699,50557,47308,43856,40014,35851,35613,
负债和所有者权益(或股东权益)总计(万元),454427,493088,528096,539354,432432,405484,408353,395915,358261,344498,289237,289472,164878,183748,176077,174700,180575,178325,177810,181040,178295,173859,171509,169376,166736,158370,154139,150363,154780,152028,155936,154660,153656,149615,150507,79835,77366,74770,76305,82652,98615,		
  
