报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
实收资本(或股本)(万元),21332,21332,15999,15999,15999,15999,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,9030,7680,
资本公积(万元),72693,72693,22344,22344,22344,22344,2690,12763,4072,4072,4072,4072,4072,4072,4072,4072,1511,836,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),8179,8179,8179,8179,7130,6134,6134,2849,2060,3585,2060,1688,1688,1688,1688,1178,628,220,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),37665,36476,34362,36911,32273,29168,34308,35905,27458,23462,22094,20525,19051,16844,25812,16972,7920,2932,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),139868,138679,80884,83432,77746,73645,54132,62517,44591,42119,39226,37286,35812,33604,42572,33222,19089,11668,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),139868,138679,80884,83432,77746,73645,54132,62517,44591,42119,39226,37286,35812,33604,42572,33222,19089,11668,
负债和所有者权益(或股东权益)总计(万元),171035,173293,114770,119559,117411,119131,100265,114469,97260,92367,96386,93219,100977,101260,98252,69159,57276,50262,		
  
